id,school_name,school_address,suburb,postcode,sector,school_type,school_lat,school_lon,state_code
1,Abbotsleigh,1666 Pacific Highway,Wahroonga,2076,Independent,Combined,-33.719891,151.111345,NSW
2,All Hallows School,Bayly Street,Gulgong,2852,Catholic,Primary,-32.36134,149.530965,NSW
3,All Hallows Catholic Primary School,1 Halley St,Five Dock,2046,Catholic,Primary,-33.860897,151.133872,NSW
4,All Saints College,Ophir Road,Bathurst,2795,Independent,Combined,-33.399074,149.564889,NSW
5,All Saints Primary School,Murray Street,Tumbarumba,2653,Catholic,Primary,-35.775637,148.012444,NSW
6,Arden Anglican School,39-43 Wongala Crescent,Beecroft,2119,Independent,Combined,-33.746393,151.065133,NSW
7,Ascham School Ltd,188 New South Head Rd,Edgecliff,2027,Independent,Combined,-33.877077,151.236237,NSW
8,The Assumption School,192 Mitre Street,Bathurst West,2795,Catholic,Primary,-33.411773,149.566954,NSW
9,Bethlehem College,18 Bland Street,Ashfield,2131,Catholic,Secondary,-33.885622,151.124963,NSW
10,Henschke Primary School,105 Fernleigh Road,Wagga Wagga,2650,Catholic,Primary,-35.131374,147.352069,NSW
11,St Oliver's Primary School,33 Wigram Street,Harris Park,2150,Catholic,Primary,-33.824516,151.008984,NSW
12,Blessed Sacrament Catholic Primary School,2 Queen Street,Clifton Gardens,2088,Catholic,Primary,-33.835101,151.244538,NSW
13,Blue Mountains Grammar School,Matcham Avenue,Wentworth Falls,2782,Independent,Combined,-33.708454,150.370541,NSW
14,Brigidine College  St Ives,325 Mona Vale Road,St Ives,2075,Independent,Secondary,-33.721615,151.17269,NSW
15,Brigidine College Randwick,6 Aeolia Street,Randwick,2031,Catholic,Secondary,-33.919181,151.243928,NSW
16,St Patrick's Parish School,Vale & Murray Streets,Cooma,2630,Catholic,Combined,-36.238066,149.126353,NSW
17,Catherine McAuley Westmead,Darcy Road,Westmead,2145,Catholic,Secondary,-33.804721,150.984486,NSW
18,Mercy Catholic College,101 Archer St,Chatswood,2067,Catholic,Secondary,-33.792968,151.184587,NSW
19,Sacred Heart School,Morris Street,Cootamundra,2590,Catholic,Combined,-34.634589,148.030567,NSW
20,Marian Catholic College,185 Wakaden Street,Griffith,2680,Catholic,Secondary,-34.286779,146.058283,NSW
21,Central Coast Adventist School,Penrose Crescent,Erina,2250,Independent,Combined,-33.43634,151.38973,NSW
22,Cerdon College,Sherwood Road,Merrylands,2160,Catholic,Secondary,-33.837664,150.968322,NSW
23,Chevalier College,11 Charlotte Street,Burradoo,2576,Independent,Secondary,-34.506824,150.405476,NSW
24,Southern Cross Catholic Vocational College,17 Comer Street,Burwood,2134,Catholic,Secondary,-33.871725,151.103225,NSW
25,Christian Brothers High School,68 The Boulevarde,Lewisham,2049,Independent,Combined,-33.897142,151.145781,NSW
26,St Mary's Cathedral College,St Mary'S Road,Sydney,2000,Catholic,Combined,-33.871288,151.213998,NSW
27,St Paul's Catholic College,Darley Road,Manly,2095,Catholic,Secondary,-33.805199,151.291633,NSW
28,Christ The King Catholic School Bass Hill,2 Cantrell Street,Yagoona,2199,Catholic,Primary,-33.906086,151.012986,NSW
29,Newcastle Grammar School,60 Newcomen St,Newcastle,2300,Independent,Combined,-32.929914,151.780162,NSW
30,Claremont College,30-32 Coogee Bay Road,Randwick,2031,Independent,Primary,-33.918233,151.244594,NSW
31,Kincoppal-Rose Bay School of the Sacred Heart,New South Head Road,Rose Bay,2029,Independent,Combined,-33.864133,151.271996,NSW
32,Coogee Boys' Preparatory School,Cnr Cook and Alison Road,Randwick,2031,Independent,Primary,-33.912015,151.238686,NSW
33,Corpus Christi Catholic Primary School,17 Link Road,St Ives,2075,Catholic,Primary,-33.728293,151.16603,NSW
34,Corpus Christi Primary School,Platt Street,Waratah,2298,Catholic,Primary,-32.900845,151.723195,NSW
35,Cranbrook School,5 Victoria Road,Bellevue Hill,2023,Independent,Combined,-33.871698,151.251993,NSW
36,Currambena School,205 Longueville Road,Lane Cove,2066,Independent,Primary,-33.820807,151.170301,NSW
37,Danebank School,84-98 Park Rd & 75 Queens Rd,Hurstville,2220,Independent,Combined,-33.962508,151.102756,NSW
38,De La Salle College,24 Bland St,Ashfield,2131,Catholic,Secondary,-33.885212,151.125366,NSW
39,La Salle Catholic College,544 Chapel Rd,Bankstown,2200,Catholic,Secondary,-33.90808,151.034897,NSW
40,"De La Salle Catholic College, Caringbah",389 Port Hacking Road,Caringbah,2229,Catholic,Secondary,-34.045089,151.122439,NSW
41,De La Salle College,9 Ferndale Road,Revesby Heights,2212,Catholic,Secondary,-33.963329,151.015616,NSW
42,Mackillop College,Gorman'S Hill Road,Bathurst,2795,Catholic,Secondary,-33.432524,149.588284,NSW
43,Domremy Catholic College,121 First Avenue,Five Dock,2046,Catholic,Secondary,-33.869709,151.132909,NSW
44,Edmund Rice College,112 Mount Keira Road,Wollongong West,2500,Independent,Secondary,-34.419125,150.863596,NSW
45,Elonera Montessori School,21 Mount Ousley Road,Mount Ousley,2519,Independent,Combined,-34.407737,150.887415,NSW
46,Frensham School,Range Road,Mittagong,2575,Independent,Secondary,-34.452408,150.452321,NSW
47,Gib Gate School,Old Bowral Rd,Mittagong,2575,Independent,Primary,-34.454371,150.429814,NSW
48,Glenaeon Rudolf Steiner School,5A Glenroy Avenue,Middle Cove,2068,Independent,Combined,-33.791479,151.208694,NSW
49,St Augustine's Parish Primary School,10 Dandaloo St,Narromine,2821,Catholic,Primary,-32.227799,148.239866,NSW
50,Holy Cross College,517 Victoria Road,Ryde,2112,Catholic,Secondary,-33.819607,151.117446,NSW
51,Holy Cross Catholic Primary School,81 Edgecliff Road,Woollahra,2022,Catholic,Primary,-33.889857,151.251985,NSW
52,Holy Cross Primary School,326 Lake Rd,Glendale,2285,Catholic,Primary,-32.925591,151.644715,NSW
53,Holy Cross Catholic Primary School,1 Mcmillan Street,Helensburgh,2508,Catholic,Primary,-34.186511,150.986895,NSW
54,Holy Family Primary School,199 The Trongate,Granville East,2142,Catholic,Primary,-33.847668,151.011135,NSW
55,Holy Family Catholic Primary School,2-4 Highfield Road,Lindfield,2070,Catholic,Primary,-33.773994,151.165844,NSW
56,Holy Family Primary School,19 Janet Street,Merewether Beach,2291,Catholic,Primary,-32.948936,151.753398,NSW
57,Holy Innocents' Catholic Primary School,86-98 Queen Street,Croydon,2132,Catholic,Primary,-33.876215,151.113518,NSW
58,Holy Name Primary School,41 Lake Street,Forster,2428,Catholic,Primary,-32.182848,152.517788,NSW
59,Holy Spirit Primary School,Mutsch Street,Lavington,2641,Catholic,Primary,-36.037908,146.934837,NSW
60,Holy Trinity School,Moore Street,Inverell,2360,Catholic,Combined,-29.779152,151.130976,NSW
61,Holy Trinity West Wagga,13 Bardia Street,Ashmont,2650,Catholic,Primary,-35.125111,147.334402,NSW
62,Holy Trinity Primary School,Grimwood Street,Granville,2142,Catholic,Primary,-33.835022,151.001612,NSW
63,The Illawarra Grammar School,10-12 Western Ave,West Wollongong,2500,Independent,Combined,-34.428141,150.870765,NSW
64,Immaculate Heart of Mary Catholic Primary School,10 Kerrinea Road,Sefton,2162,Catholic,Primary,-33.887156,151.008747,NSW
65,Kambala,794 New South Head Road,Rose Bay,2029,Independent,Combined,-33.865613,151.272108,NSW
66,Kinma School,127 Coolowie Road,Terrey Hills,2084,Independent,Primary,-33.686607,151.216969,NSW
67,Kinross Wolaroi School,59-67 Bathurst Road,Orange,2800,Independent,Combined,-33.290963,149.11314,NSW
68,Knox Grammar School,Pacific Highway,Wahroonga,2076,Independent,Combined,-33.72254,151.118596,NSW
69,La Salle Academy,Rabaul St,Lithgow,2790,Catholic,Secondary,-33.495532,150.133152,NSW
70,Loreto Kirribilli,85 Carabella St,Kirribilli,2061,Independent,Combined,-33.847115,151.215953,NSW
71,Loreto Normanhurst,91-93 Pennant Hills Road,Normanhurst,2076,Independent,Combined,-33.721001,151.101132,NSW
72,Lorien Novalis School for Rudolf Steiner Education,456 Old Northern Road,GLENHAVEN,2156,Independent,Combined,-33.702607,151.014572,NSW
73,McAuley Catholic Primary School,8 Carlisle St,Rose Bay,2029,Catholic,Primary,-33.870578,151.272035,NSW
74,Macksville Adventist School,Dudley Street,Macksville,2447,Independent,Primary,-30.709738,152.927269,NSW
75,Macarthur Adventist College,12 Victoria Road,Macquarie Fields,2564,Independent,Combined,-33.98353,150.885188,NSW
76,Marcellin College,195 Alison Road,Randwick,2031,Catholic,Secondary,-33.913571,151.240721,NSW
77,Maria Regina Catholic Primary School,42 Central Road,Avalon Beach,2107,Catholic,Primary,-33.633492,151.33054,NSW
78,Marist College Kogarah,52 Wolseley St,Bexley,2207,Catholic,Secondary,-33.958304,151.130397,NSW
79,Marist College,44 Hillview Road,Eastwood,2122,Catholic,Secondary,-33.789442,151.0772,NSW
80,Marist Catholic College Penshurst,65 Victoria Avenue,Mortdale,2223,Catholic,Secondary,-33.967666,151.083278,NSW
81,Champagnat Catholic College,35 Donovan Avenue,Maroubra,2035,Catholic,Secondary,-33.946605,151.229064,NSW
82,Marist College North Shore,270 Miller Street,North Sydney,2060,Catholic,Secondary,-33.831804,151.208105,NSW
83,Sacred Heart Catholic Primary School,8 Cardinal St,Mosman,2088,Catholic,Primary,-33.824564,151.236298,NSW
84,St Joseph's College,Mark Street,Hunters Hill,2110,Independent,Secondary,-33.830728,151.138935,NSW
85,Marist Sisters' College Woolwich,66A Woolwich Road,Woolwich,2110,Catholic,Secondary,-33.839249,151.167506,NSW
86,Mater Dei Catholic Primary School,29 Heath Road,Blakehurst,2221,Catholic,Primary,-33.98596,151.111709,NSW
87,Mater Maria Catholic College,Forest Road,Warriewood,2102,Catholic,Secondary,-33.683473,151.286945,NSW
88,Meriden School,12 Redmyre Road,Strathfield,2135,Independent,Combined,-33.873995,151.092041,NSW
89,MLC School,Rowley Street,Burwood,2134,Independent,Combined,-33.871647,151.100967,NSW
90,Monte Sant' Angelo Mercy College,128 Miller Street,North Sydney,2060,Independent,Secondary,-33.836476,151.207088,NSW
91,Moriah College,Queens Park Road,Bondi Junction,2022,Independent,Combined,-33.899355,151.244827,NSW
92,Our Lady of Mount Carmel Catholic Primary,4 Kellick Street,Waterloo,2017,Catholic,Primary,-33.899515,151.205678,NSW
93,Mount St Benedict College,447A Pennant Hills Road,Pennant Hills,2120,Independent,Secondary,-33.741555,151.059254,NSW
94,Sacred Heart Catholic School,4 Richard Porter Way,Pymble,2073,Catholic,Primary,-33.739331,151.137104,NSW
95,Mount St John Primary School,Karabin Street,Dorrigo,2453,Catholic,Primary,-30.347208,152.714704,NSW
96,Mount St Joseph Milperra,273 Horsley Road,Milperra,2214,Catholic,Secondary,-33.942553,150.993292,NSW
97,Mount St Patrick Primary School,30 Mooball Street,Murwillumbah,2484,Catholic,Primary,-28.326148,153.394837,NSW
98,Mount St Patrick College,Main Street,Murwillumbah,2484,Catholic,Secondary,-28.325477,153.394073,NSW
99,Nagle College,58A Orwell Street,Blacktown South,2148,Catholic,Secondary,-33.790142,150.901741,NSW
100,Macquarie College,182-222 Lake Road,Wallsend,2287,Independent,Combined,-32.922273,151.652731,NSW
101,New England Girls School,Uralla Road,Armidale,2350,Independent,Combined,-30.519325,151.639774,NSW
102,Newington College,200 Stanmore Road,Stanmore,2048,Independent,Combined,-33.897706,151.162913,NSW
103,Oakhill College Castle Hill,423-513 Old Northern Road,Castle Hill,2154,Independent,Secondary,-33.72331,151.019677,NSW
104,Our Lady Help of Christians Catholic Primary School,8-14 Cambridge Street,Epping,2121,Catholic,Primary,-33.770685,151.082975,NSW
105,Our Lady Help of Christians Primary School,24 Rhodes Street,Lismore South,2480,Catholic,Primary,-28.815294,153.263706,NSW
106,Our Lady of Dolours Catholic Primary School,94A Archer Street,Chatswood,2067,Catholic,Primary,-33.794612,151.184258,NSW
107,Our Lady of Fatima Catholic Primary School,389 Port Hacking Road,Caringbah,2229,Catholic,Primary,-34.04568,151.121517,NSW
108,Our Lady of Fatima Catholic Primary School,51 Caroline Street,Kingsgrove,2208,Catholic,Primary,-33.940713,151.102911,NSW
109,Our Lady of Good Counsel Catholic Primary School,11 Currie Road,Forestville,2087,Catholic,Primary,-33.760229,151.220556,NSW
110,Maronite College of the Holy Family - Parramatta,23-25 Alice Street,Harris Park,2150,Independent,Combined,-33.821552,151.014574,NSW
111,Our Lady of Lourdes Primary School,5 Canyon Road,Baulkham Hills South,2153,Catholic,Primary,-33.766925,150.998102,NSW
112,Our Lady of Lourdes Catholic Primary School,St James Avenue,Earlwood,2206,Catholic,Primary,-33.926987,151.126725,NSW
113,Our Lady of Lourdes Primary School,7 Grantham Road,Seven Hills,2147,Catholic,Primary,-33.778664,150.932254,NSW
114,Our Lady of Lourdes Primary School,Anderson Drive,Tarro,2322,Catholic,Primary,-32.809188,151.661803,NSW
115,Our Lady of Mercy Catholic College Burraneer,62-66 Dominic Street,Cronulla,2230,Catholic,Secondary,-34.05434,151.135366,NSW
116,Our Lady of Mercy College Parramatta,Victoria Road,Parramatta,2150,Independent,Secondary,-33.808348,151.003558,NSW
117,Saints Peter and Paul Primary School,10 Knox Street,Goulburn,2580,Catholic,Primary,-34.759304,149.701827,NSW
118,Our Lady of Mt Carmel Catholic Primary School Mount Pritchard,230 Humphries Rd,Bonnyrigg,2177,Catholic,Primary,-33.893599,150.898581,NSW
119,Our Lady of Mount Carmel Primary School,Bennett Street,Wentworthville,2145,Catholic,Primary,-33.812221,150.969591,NSW
120,Our Lady of Perpetual Succour Catholic Primary School,64 Kendall Street,West Pymble,2073,Catholic,Primary,-33.761008,151.130312,NSW
121,Our Lady of The Annunciation Catholic Primary School,31 Donovan Avenue,Maroubra,2035,Catholic,Primary,-33.946787,151.229893,NSW
122,Our Lady of the Nativity Primary School,7 Somers Street,Lawson,2783,Catholic,Primary,-33.719732,150.440038,NSW
123,Mary MacKillop Catholic College,5 Carnarvon Street,Wakeley,2176,Catholic,Secondary,-33.866026,150.910826,NSW
124,Our Lady of the Rosary Catholic Primary School,20 Vine Street,Fairfield,2165,Catholic,Primary,-33.872794,150.959367,NSW
125,Our Lady of The Rosary Catholic Primary School,Kensington Road,Kensington,2033,Catholic,Primary,-33.912153,151.221109,NSW
126,Our Lady of the Rosary Primary School,32b Saddington Street,St Marys,2760,Catholic,Primary,-33.772735,150.774748,NSW
127,Our Lady Of The Rosary Catholic Primary School,Shelly Beach Road,Shelly Beach,2261,Catholic,Primary,-33.345211,151.49494,NSW
128,Our Lady of the Rosary Catholic Primary School,23 Yardley Avenue,Waitara,2077,Catholic,Primary,-33.713747,151.104473,NSW
129,Our Lady of the Sacred Heart College,36 Addison Street,Kensington,2033,Catholic,Secondary,-33.912662,151.219769,NSW
130,Our Lady of the Sacred Heart Catholic Primary School,193 Avoca Street,Randwick,2031,Catholic,Primary,-33.915717,151.241606,NSW
131,Our Lady of Victories Primary School,15 Lovell Parade,Shortland,2307,Catholic,Primary,-32.888519,151.694497,NSW
132,Parramatta Marist High School,2 Darcy Road,Westmead,2145,Catholic,Secondary,-33.805128,150.984213,NSW
133,Patrician Brothers' College,100 Flushcombe Rd,Blacktown,2148,Catholic,Secondary,-33.775358,150.909543,NSW
134,Patrician Brothers' College Fairfield,268 The Horsley Drive,Fairfield,2165,Catholic,Secondary,-33.872141,150.963528,NSW
135,Delany College,Grimwood Street,Granville,2142,Catholic,Secondary,-33.834406,151.001174,NSW
136,Port Macquarie Adventist School,500 Ocean Drive,Port Macquarie,2444,Independent,Primary,-31.467565,152.899899,NSW
137,PLC Armidale,15-57 Crest Road,Armidale,2350,Independent,Combined,-30.503633,151.66291,NSW
138,Presbyterian Ladies College,Boundary Street,Croydon,2132,Independent,Combined,-33.881336,151.115655,NSW
139,Pymble Ladies' College,Avon Road,Pymble,2073,Independent,Combined,-33.747306,151.134137,NSW
140,Prouille Catholic Primary School,5 Water Street,Wahroonga,2076,Catholic,Primary,-33.715801,151.121588,NSW
141,Queenwood School for Girls Ltd,47 Mandolong Rd,Mosman,2088,Independent,Combined,-33.834453,151.243303,NSW
142,Ravenswood School for Girls,Henry Street,Gordon,2072,Independent,Combined,-33.759249,151.155054,NSW
143,Regina Coeli Catholic Primary School,2 Tarrilli Street,Beverly Hills,2209,Catholic,Primary,-33.946885,151.08,NSW
144,Roseville College,27-29 Bancroft Avenue,Roseville,2069,Independent,Combined,-33.78517,151.179521,NSW
145,Sacred Heart School,57 Laidlaw Street,Boggabri,2382,Catholic,Primary,-30.706671,150.045822,NSW
146,Sacred Heart Catholic School,Gilmore Street,Cabramatta,2166,Catholic,Primary,-33.890482,150.93653,NSW
147,Sacred Heart Primary School,Church St,Coolah,2843,Catholic,Primary,-31.825643,149.710819,NSW
148,Sacred Heart Catholic Primary School,Waratah St,Mona Vale,2103,Catholic,Primary,-33.675596,151.30026,NSW
149,Sacred Heart Primary School,37-45 Charlotte Street,Tocumwal,2714,Catholic,Primary,-35.814863,145.575806,NSW
150,Sacred Heart Catholic Primary School,122 Carawatha Street,Villawood,2163,Catholic,Primary,-33.889059,150.975512,NSW
151,Sacred Heart Primary School,12 Ralph Street,Westmead,2145,Catholic,Primary,-33.813595,150.986749,NSW
152,St Agatha's Catholic Primary School,7 Trebor Road,Pennant Hills,2120,Catholic,Primary,-33.739302,151.066878,NSW
153,St Agnes' Catholic Primary School,511 Bunnerong Road,Matraville,2036,Catholic,Primary,-33.958865,151.231575,NSW
154,St Aidan's Catholic Primary School,214 Maroubra Road,Maroubra,2035,Catholic,Primary,-33.941868,151.241796,NSW
155,St Aidan's Primary School,1-5 Adelaide Street,Rooty Hill,2766,Catholic,Primary,-33.765133,150.83744,NSW
156,St Aloysius' College,47 Upper Pitt Street,Milsons Point,2061,Independent,Combined,-33.848502,151.214259,NSW
157,St Aloysius Catholic Primary School,Giddings Avenue,Cronulla,2230,Catholic,Primary,-34.057601,151.153079,NSW
158,St Ambrose Catholic Primary School,Stuart Street,Concord West,2138,Catholic,Primary,-33.849833,151.086876,NSW
159,St Andrew's Catholic Primary School,18 Prince Edward Street,Malabar,2036,Catholic,Primary,-33.964057,151.247554,NSW
160,St Andrew's Primary School,36 Breakfast Road,Marayong,2148,Catholic,Primary,-33.749153,150.888961,NSW
161,Galilee Catholic Primary School,60B Blair Street,Bondi Beach,2026,Catholic,Primary,-33.885435,151.276527,NSW
162,St Anne's Primary School,Curlew Crescent,Albury North,2640,Catholic,Primary,-36.060324,146.936111,NSW
163,St Anne's Catholic Primary School,St Anne'S Square,Strathfield South,2136,Catholic,Primary,-33.892383,151.077934,NSW
164,St Anne's Central School,De Boos St,Temora,2666,Catholic,Combined,-34.445517,147.535171,NSW
165,St Anthony's Catholic Primary School,58 Arden Street,Clovelly,2031,Catholic,Primary,-33.910531,151.258766,NSW
166,St Anthony's Primary School,216 Targo Rd,Girraween,2145,Catholic,Primary,-33.792236,150.950479,NSW
167,St Anthony's Primary School,23 Boomerang Street,Kingscliff,2487,Catholic,Primary,-28.257509,153.576094,NSW
168,St Augustine's College,Alfred Road,Brookvale,2100,Independent,Combined,-33.760141,151.271862,NSW
169,St Augustine's Primary School,Gordon Street,Coffs Harbour,2450,Catholic,Primary,-30.300858,153.113055,NSW
170,St Bede's Primary School,Park Lane,Braidwood,2622,Catholic,Primary,-35.44175,149.799421,NSW
171,St Benedict's Primary School,839 Main Road,Edgeworth,2285,Catholic,Primary,-32.923248,151.611986,NSW
172,St Bernadette's Primary School,357 Old Northern Road,Castle Hill,2154,Catholic,Primary,-33.731875,151.011759,NSW
173,St Bernadette's Primary School,Cox Crescent,Dundas Valley,2117,Catholic,Primary,-33.790923,151.05055,NSW
174,St Bernadette's Primary School,18 Wheeler Street,Lalor Park,2147,Catholic,Primary,-33.761315,150.92628,NSW
175,St Bernard's Catholic Primary School,Warrina St,Berowra Heights,2082,Catholic,Primary,-33.614196,151.144474,NSW
176,St Bernard's Catholic Primary School,Ramsgate Street,Botany,2019,Catholic,Primary,-33.945453,151.200034,NSW
177,St Brigid's Primary School,8 Tooloon Street,Coonamble,2829,Catholic,Primary,-30.952783,148.387128,NSW
178,St Brendan's Catholic Primary School,30 Collins St,Annandale,2038,Catholic,Primary,-33.884204,151.170909,NSW
179,St Brendan's Catholic Primary School,18 Cambridge Avenue,Bankstown,2200,Catholic,Primary,-33.921723,151.029046,NSW
180,St Brendan's Primary School,46 Langham St,Ganmain,2702,Catholic,Primary,-34.796397,147.042871,NSW
181,St Brigid's Catholic Primary School,2 Vickery Street,Gwynneville,2500,Catholic,Primary,-34.416383,150.882332,NSW
182,St Brigid's Catholic Primary School,392A Marrickville Road,Marrickville,2204,Catholic,Primary,-33.909693,151.152463,NSW
183,St Brigid's Primary School,Groom Street,Kyogle,2474,Catholic,Primary,-28.626191,153.004565,NSW
184,St Brigid's Primary School,52 Irrawang Street,Raymond Terrace,2324,Catholic,Primary,-32.76456,151.746583,NSW
185,St Canice's Primary School,158 Katoomba Street,Katoomba,2780,Catholic,Primary,-33.716088,150.311092,NSW
186,St Catherine Labour?Catholic Primary School,123 Gymea Bay Road,Gymea,2227,Catholic,Primary,-34.037134,151.083979,NSW
187,St Catherine's School,26 Albion Street,Waverley,2024,Independent,Combined,-33.903752,151.255351,NSW
188,St Cecilia's Catholic Primary School,59 Seaview Street,Balgowlah,2093,Catholic,Primary,-33.79624,151.25797,NSW
189,St Cecilia's Catholic Primary School,Panonia Road,Wyong,2259,Catholic,Primary,-33.291361,151.428293,NSW
190,St Charles Catholic Primary School,582 Victoria Road,Ryde,2112,Catholic,Primary,-33.818342,151.114403,NSW
191,St Charles' Primary School,53-63 Carrington Road,Waverley,2024,Catholic,Primary,-33.89926,151.253604,NSW
192,St Christopher's Catholic Primary School,237 Tower Street,Panania,2213,Catholic,Primary,-33.957452,150.996616,NSW
193,St Philip Neri Catholic Primary School,67 Baringa Road,Northbridge,2063,Catholic,Primary,-33.812124,151.214678,NSW
194,St Clare's College,41-51 Carrington Road,Waverley,2024,Catholic,Secondary,-33.898575,151.253428,NSW
195,St Columban's Primary School,39 Church St,Mayfield,2304,Catholic,Primary,-32.896763,151.74189,NSW
196,St Columba's School,Forbes Street,Yeoval,2868,Catholic,Primary,-32.754016,148.649583,NSW
197,St Columba's Primary School,Lockyer St,Adamstown,2289,Catholic,Primary,-32.937186,151.725652,NSW
198,St Columba's Primary School,6-14 Corcoran St,Berrigan,2712,Catholic,Primary,-35.655676,145.80874,NSW
199,St Columba's Catholic Primary School,215 Elswick St,Leichhardt North,2040,Catholic,Primary,-33.879698,151.152206,NSW
200,St Columbkille's Catholic Primary School,119 Princes Highway,Corrimal,2518,Catholic,Primary,-34.367869,150.897683,NSW
201,St Declan's Catholic Primary School,94 Penshurst St,Penshurst,2222,Catholic,Primary,-33.963247,151.086994,NSW
202,St Dominic's College,54-74 Gascoigne Street,Kingswood,2747,Independent,Combined,-33.753735,150.713765,NSW
203,St Edward's College,13 Frederick Street,East Gosford,2250,Independent,Secondary,-33.438548,151.346057,NSW
204,St Edward's School,Tilga Street,Canowindra,2804,Catholic,Primary,-33.565652,148.664657,NSW
205,St Felix's Catholic Primary School,552 Chapel Road,Bankstown,2200,Catholic,Primary,-33.907133,151.035432,NSW
206,St Fiacre's Catholic Primary School,98 Catherine Street,Leichhardt,2040,Catholic,Primary,-33.884798,151.162197,NSW
207,St Finbarr's Primary School,1 Arakwal Court,Byron Bay,2481,Catholic,Primary,-28.6656,153.6158,NSW
208,St Finbar's Primary School,Broughton St,Sans Souci,2219,Catholic,Primary,-33.992474,151.129188,NSW
209,St Finbar's Primary School,Levy Street,Glenbrook,2773,Catholic,Primary,-33.761142,150.61756,NSW
210,St Francis de Sales Regional College,Yanco Avenue,Leeton,2705,Catholic,Secondary,-34.567877,146.41053,NSW
211,St Francis De Sales' Catholic Primary School,14 Hill Street,Woolooware,2230,Catholic,Primary,-34.052366,151.142136,NSW
212,St Francis of Assisi Catholic Primary School,95 Flagstaff Road,Warrawong,2502,Catholic,Primary,-34.479703,150.879865,NSW
213,St Francis of Assisi Regional Catholic Primary School,64 Gordon St,Paddington,2021,Catholic,Primary,-33.888487,151.231352,NSW
214,St Francis Xavier's College,286 Parkway Avenue,Hamilton,2303,Catholic,Secondary,-32.927166,151.753714,NSW
215,St Francis Xavier Catholic School Ashbury,40-44 Forbes St,Croydon Park,2133,Catholic,Primary,-33.896955,151.114352,NSW
216,St Francis Xavier's Catholic Primary School,Forest Road,Arncliffe,2205,Catholic,Primary,-33.939599,151.147263,NSW
217,St Francis Xavier's Primary School,38-50 Swift Street,Ballina,2478,Catholic,Primary,-28.868353,153.564096,NSW
218,St Francis Xavier Primary School,Conapaira Street,Lake Cargelligo,2672,Catholic,Primary,-33.29647,146.3688,NSW
219,St Francis Xavier Primary School,End Street,Urana,2645,Catholic,Primary,-35.334685,146.26408,NSW
220,St Gabriel's Catholic School,50-52 Abercorn Street,Bexley,2207,Catholic,Primary,-33.947877,151.12174,NSW
221,St Gerard's Catholic Primary School,543 North Rocks Rd,Carlingford,2118,Catholic,Primary,-33.765875,151.050937,NSW
222,St Gertrude's Catholic Primary School,1-11 Justin Street,Smithfield,2164,Catholic,Primary,-33.854662,150.93817,NSW
223,St Gregory's College Campbelltown,100 Badgally Road,Gregory Hills,2557,Independent,Secondary,-34.04102,150.788495,NSW
224,St Ignatius' College,Tambourine Bay Road,Lane Cove,2066,Independent,Combined,-33.819533,151.165517,NSW
225,St Ignatius' Primary School,3 Meek Street,Bourke,2840,Catholic,Primary,-30.088163,145.931546,NSW
226,St James Catholic Primary School,2 Woolley St,Glebe,2037,Catholic,Primary,-33.879547,151.18509,NSW
227,St James Primary School,Vista Parade,Kotara South,2289,Catholic,Primary,-32.948315,151.699885,NSW
228,St James Primary School,Skellatar Stock Route,Muswellbrook,2333,Catholic,Primary,-32.28022,150.883778,NSW
229,St Jerome's Catholic Primary School,Rossmore Ave,Punchbowl,2196,Catholic,Primary,-33.927378,151.054852,NSW
230,St Joachim's Catholic Primary School,7 Mary Street,Lidcombe,2141,Catholic,Primary,-33.862936,151.046117,NSW
231,St Joan Of Arc Catholic Primary School,88 Dalhousie St,Haberfield,2045,Catholic,Primary,-33.879352,151.139551,NSW
232,St John Bosco Catholic Primary School,Banksia Avenue,Engadine,2233,Catholic,Primary,-34.065931,151.008349,NSW
233,St John's Primary School,138 Sheraton Road,Dubbo,2830,Catholic,Primary,-32.252065,148.603559,NSW
234,St John's College,162 Sheraton Road,Dubbo,2830,Catholic,Secondary,-32.268003,148.645796,NSW
235,St John's Lutheran Primary School,154 Adams Street,Jindera,2642,Independent,Primary,-35.95709,146.881683,NSW
236,St John's Catholic Primary School,77 Queen Street,Auburn,2144,Catholic,Primary,-33.851348,151.032786,NSW
237,St John the Evangelist Catholic Primary School,Lindesay Street,Campbelltown,2560,Catholic,Primary,-34.069508,150.817454,NSW
238,St John's Catholic Primary School,Jerematta Street,Dapto,2530,Catholic,Primary,-34.49325,150.799363,NSW
239,St John the Baptist Primary School,12 Victoria St,Maitland,2320,Catholic,Primary,-32.73807,151.558325,NSW
240,St John's School,Queen St,Baradine,2396,Catholic,Primary,-30.950582,149.065925,NSW
241,St John's Primary School,2-4 Prince Street,Cobar,2835,Catholic,Primary,-31.498509,145.833936,NSW
242,St John's Primary School,Dickson Street,Lambton,2299,Catholic,Primary,-32.910351,151.710549,NSW
243,St John The Apostle Catholic Primary School,166 Alfred Street,Narraweena,2099,Catholic,Primary,-33.750459,151.274351,NSW
244,St John's Primary School,5 Mcculloch Street,Riverstone,2765,Catholic,Primary,-33.67541,150.871901,NSW
245,St John's Primary School,89 Dandaloo Street,Trangie,2823,Catholic,Primary,-32.03496,147.978546,NSW
246,St John The Baptist Catholic Primary School,7 Johnson St,Freshwater,2096,Catholic,Primary,-33.774908,151.282986,NSW
