id,school_name,school_address,suburb,postcode,sector,school_type,school_lat,school_lon,state_code
5603,Grey Ward Children's Centre CC,253-257 Wright Street,Adelaide,5000,Non-Government,Community Managed CCCs,-34.932226,138.590579,SA
5604,Barbara Kiker Memorial Kindergarten,14 Sydney Avenue,Kidman Park,5025,Government,Children's Services Centres,-34.908924,138.522255,SA
5605,Barker Kindergarten,197 Tynte Street,North Adelaide,5006,Government,Children's Services Centres,-34.906876,138.593127,SA
5608,St Margaret Mary's Preschool Centre,7 Eldon Street,Croydon Park,5008,Non-Government,Catholic Ed Preschools,-34.883183,138.563023,SA
5611,Holden Hill Kindergarten Occ Care,80 Valiant Road,Holden Hill,5088,Government,Occasional Care in Preschools,-34.854119,138.671428,SA
5612,Our Lady of the Visitn Pres-Taperoo,433 Victoria Road,Taperoo,5017,Non-Government,Catholic Ed Preschools,-34.805979,138.500886,SA
5613,Elizabeth O'Grady Kindergarten,6 Charles Sturt Avenue,Grange,5022,Government,Children's Services Centres,-34.906534,138.493056,SA
5614,Point Pearce Occasional Care,Parrys Avenue,Point Pearce,5573,Government,Occasional Care in Preschools,-34.440523,137.50862,SA
5615,Fulham Park Preschool Kindergarten,28 Castlebar Road,Lockleys,5032,Government,Children's Services Centres,-34.921135,138.523935,SA
5616,Glandore Community Kindergarten,37 St Georges Avenue,Glandore,5037,Government,Children's Services Centres,-34.960365,138.56431,SA
5617,Grey Ward Children's Centre,253-257 Wright Street,Adelaide,5000,Non-Government,Integrated Licensed Preschools,-34.932226,138.590579,SA
5618,Torrensville Preschool Centre,93A Ashley Street,Torrensville,5031,Government,Children's Services Centres,-34.918993,138.556262,SA
5620,Henley Community Kindergarten,8 White Street,Henley Beach,5022,Government,Children's Services Centres,-34.924389,138.499087,SA
5621,Jean Horan Kindergarten,Ross Avenue,Flinders Park,5025,Government,Children's Services Centres,-34.90661,138.549037,SA
5622,Kalaya Children's Centre,50 Webb Street,Queenstown,5014,Government,Children's Centres,-34.856228,138.507271,SA
5623,Halifax St Children's Centre & Pre,257 Halifax Street,Adelaide,5000,Non-Government,Integrated Licensed Preschools,-34.932613,138.611348,SA
5625,Kangaroo Island CS  Kingscote,50 Buller Street,Kingscote,5223,Government,Integrated Rural Preschools/CCC,-35.649958,137.635304,SA
5626,Kurralta Park Community Kindergarten,35 Barwell Avenue,Marleston,5033,Government,Children's Services Centres,-34.946429,138.567311,SA
5627,Kangaroo Island CSC Child Care,50 Buller Street,Kingscote,5223,Non-Government,Community Managed CCCs,-35.649958,137.635304,SA
5628,Largs North Kindergarten,21 Kybunga Terrace,Largs North,5016,Government,Children's Services Centres,-34.816037,138.493106,SA
5629,Le Fevre Kindergarten Inc,14 Hughes Street,Birkenhead,5015,Government,Children's Services Centres,-34.839009,138.495298,SA
5630,Lockleys Children's Centre,57 Malurus Avenue,Lockleys,5032,Government,Children's Centres,-34.920591,138.537668,SA
5631,Lucy Morice Kindergarten,80 Sussex Street,North Adelaide,5006,Government,Children's Services Centres,-34.906193,138.607026,SA
5635,Netley Kindergarten,Comet Avenue,Netley,5037,Government,Children's Services Centres,-34.954274,138.547046,SA
5636,North Haven Kindergarten,Sir Ewen Waterman Avenue,North Haven,5018,Government,Children's Services Centres,-34.788674,138.495812,SA
5639,Penneshaw Kindergarten,Howard Drive,Penneshaw,5222,Government,Children's Services Centres,-35.720105,137.932522,SA
5640,Pennington Kindergarten,15A Northgate Street,Pennington,5013,Government,Children's Services Centres,-34.8637802,138.5328036,SA
5648,St Joseph's Preschool - Hindmarsh,56 Albemarle Street,West Hindmarsh,5007,Non-Government,Catholic Ed Preschools,-34.904051,138.563536,SA
5649,St Joseph's Preschool - Ottoway,10 Ina Avenue,Ottoway,5013,Non-Government,Catholic Ed Preschools,-34.846408,138.538307,SA
5650,St Margaret's Kgtn - Woodville,27 Norman Street,Woodville,5011,Non-Government,Affiliate Preschools,-34.881336,138.540952,SA
5652,West Beach Kindergarten,13 Winston Crescent,West Beach,5024,Government,Children's Services Centres,-34.937695,138.504954,SA
5653,West Lakes Kgtn & Early Chld Ctr,294 Sportsmans Drive,West Lakes,5021,Government,Children's Services Centres,-34.894098,138.492429,SA
5654,West Lakes Shore Kindergarten,Edwin Street,West Lakes Shore,5020,Government,Children's Services Centres,-34.863777,138.481839,SA
5657,Seaton Children's Centre,54 Squires Avenue,Seaton,5023,Government,Children's Centres,-34.895933,138.519606,SA
5658,Ocean View College Children's Centre,Gedville Road,Taperoo,5017,Government,Children's Centres,-34.807698,138.502734,SA
5659,Enfield Folland Park Kindergarten,31 Turnbull Road,Enfield,5085,Government,Children's Services Centres,-34.859041,138.60482,SA
5660,Klemzig Kindergarten,35-37 Hender Avenue,Klemzig,5087,Government,Children's Services Centres,-34.873614,138.640766,SA
5661,Prospect Kindergarten,352 Regency Road,Prospect,5082,Government,Children's Services Centres,-34.874026,138.586853,SA
5662,St Helen's Park Kindergarten,Koonga Avenue,Prospect,5082,Government,Children's Services Centres,-34.89256,138.596401,SA
5663,St Philip's Preschool Kindergarten,14 Iona Street,Broadview,5083,Government,Children's Services Centres,-34.878996,138.613625,SA
5665,Baden Pattinson Kindergarten,Cnr Alison St & Kibby Ave,Glenelg North,5045,Government,Children's Services Centres,-34.968513,138.522344,SA
5667,Dover Kindergarten,37 Broadway,South Brighton,5048,Government,Children's Services Centres,-35.025119,138.529534,SA
5668,Dunbar Terrace Kindergarten,38B Dunbar Terrace,Glenelg East,5045,Government,Children's Services Centres,-34.978819,138.529149,SA
5669,Somerton Park Kindergarten,3 Grantham Road,Somerton Park,5044,Government,Children's Services Centres,-35.001779,138.520893,SA
5670,Seacliff Community Kindergarten,47 Kauri Parade,Seacliff,5049,Government,Children's Services Centres,-35.034383,138.521783,SA
5701,Emali Early Learning Ctr-Athol Park,13 Gateshead Street,Athol Park,5012,Non-Government,Private CCCs,-34.856675,138.544543,SA
5702,The Queen Elizabeth Hosp Comm CCC,37 Woodville Road,Woodville,5011,Non-Government,Community Managed CCCs,-34.88264,138.532436,SA
5706,Camden Park Child Care Centre,13-15 Carlisle Street,Camden Park,5038,Non-Government,Community Managed CCCs,-34.970754,138.538995,SA
5708,Glandore Private Kindergarten & CCC,178-180 Anzac Highway,Glandore,5037,Non-Government,Private CCCs,-34.957754,138.565191,SA
