,,,,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count
period,,,,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4
suburb,postcode,Category,Subcategory,,,,,,,,,,,,,,,,,,,,,,
BLACK HILL,5353,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BLACK HILL,5353,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLACK HILL,5353,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLACK HILL,5353,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BLACK HILL,5353,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
BLACK HILL,5353,SERIOUS CRIMINAL TRESPASS,SCT - Residence,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BLACK HILL,5353,THEFT AND RELATED OFFENCES,Other theft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BLACK HILL,5353,THEFT AND RELATED OFFENCES,Theft from motor vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BLACK HILL,5353,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
BLACK POINT,5571,ACTS INTENDED TO CAUSE INJURY,Common Assault,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLACK POINT,5571,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLACK POINT,5571,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BLACK POINT,5571,THEFT AND RELATED OFFENCES,Other theft,0,0,4,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,1
BLACK ROCK,5431,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLACK ROCK,5431,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLACK ROCK,5431,THEFT AND RELATED OFFENCES,Other theft,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BLACK SPRINGS,5413,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLACK SPRINGS,5413,THEFT AND RELATED OFFENCES,Other theft,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
BLACK SPRINGS,5413,THEFT AND RELATED OFFENCES,Theft from motor vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BLACKFELLOWS CAVES,5291,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLACKFELLOWS CAVES,5291,SERIOUS CRIMINAL TRESPASS,SCT - Residence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
BLACKFELLOWS CAVES,5291,THEFT AND RELATED OFFENCES,Other theft,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
BLACKFELLOWS CAVES,5291,THEFT AND RELATED OFFENCES,Theft from motor vehicle,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLACKFELLOWS CAVES,5291,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLACKFELLOWS CREEK,5201,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BLACKFELLOWS CREEK,5201,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BLACKWOOD,5051,ACTS INTENDED TO CAUSE INJURY,Assault Police,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BLACKWOOD,5051,ACTS INTENDED TO CAUSE INJURY,Common Assault,4,4,1,0,1,3,1,1,4,2,2,1,0,0,2,2,2,2,2,1,3,6
BLACKWOOD,5051,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,1,0,0,0,0,0,1,1,0,2,1,2,0,0,0,0,1,0,0,0,0,0
BLACKWOOD,5051,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,0,1,3,1,0,2,3,1,3,4,1,4,2,3,1,4,0,4,4,3,1
BLACKWOOD,5051,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
BLACKWOOD,5051,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,2,0,0,1,5,1,0,0,2,1,1,0,2,3,1,4,4,1,2,1,3,0
BLACKWOOD,5051,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
BLACKWOOD,5051,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",0,2,0,4,1,1,1,1,2,4,1,3,1,1,3,1,0,2,0,0,0,0
BLACKWOOD,5051,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,0,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
BLACKWOOD,5051,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,2,2,0,0,0,0
BLACKWOOD,5051,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,4,6,1,2,1,5,3,2,10,1,7,13,4,6,13,3,3,3,2,0,2,3
BLACKWOOD,5051,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,11,9,6,7,3,11,5,2,4,4,11,6,9,9,5,2,9,6,10,3,7,4
BLACKWOOD,5051,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,2,0,0,0,0,2,0,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0
BLACKWOOD,5051,ROBBERY AND RELATED OFFENCES,Aggravated robbery,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BLACKWOOD,5051,ROBBERY AND RELATED OFFENCES,Blackmail and extortion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BLACKWOOD,5051,ROBBERY AND RELATED OFFENCES,Non-aggravated robbery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BLACKWOOD,5051,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,5,8,2,5,1,9,2,1,5,0,5,4,6,7,1,4,7,1,6,3,2,7
BLACKWOOD,5051,SERIOUS CRIMINAL TRESPASS,SCT - Residence,4,6,8,2,1,2,1,0,3,3,2,5,3,2,2,3,5,4,1,1,1,3
BLACKWOOD,5051,THEFT AND RELATED OFFENCES,Other theft,10,4,5,8,7,11,16,9,8,9,7,11,7,5,11,5,8,4,8,5,2,2
BLACKWOOD,5051,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,2,1,0,1,3,1,0
BLACKWOOD,5051,THEFT AND RELATED OFFENCES,Theft from motor vehicle,7,6,5,9,6,11,16,8,2,10,6,8,18,3,0,1,4,2,10,2,3,0
BLACKWOOD,5051,THEFT AND RELATED OFFENCES,Theft from shop,3,5,3,4,3,4,12,6,3,1,2,2,2,1,1,4,4,0,1,5,6,3
BLACKWOOD,5051,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,4,0,0,0,1,0,6,3,0,1,2,0,1,0,1,1,0,1,1,0,2,1
BLAIR ATHOL,5084,ACTS INTENDED TO CAUSE INJURY,Assault Police,0,0,2,0,0,0,4,3,0,1,1,4,1,1,0,1,0,1,1,1,0,0
BLAIR ATHOL,5084,ACTS INTENDED TO CAUSE INJURY,Common Assault,6,14,7,7,5,5,9,8,15,6,13,7,6,6,11,6,4,3,5,6,7,9
BLAIR ATHOL,5084,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
BLAIR ATHOL,5084,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,6,13,10,5,7,12,5,7,14,13,10,9,4,10,10,9,9,2,8,15,10,16
BLAIR ATHOL,5084,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,0,2,1,1,2,0,0,0,1,1,3,0,2,2,0,1,0,2,1,1,0,2
BLAIR ATHOL,5084,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,6,6,11,9,1,2,4,5,1,2,4,2,0,2,4,2,1,3,2,2,1,2
BLAIR ATHOL,5084,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
BLAIR ATHOL,5084,HOMICIDE AND RELATED OFFENCES,Other homicide and related offences,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLAIR ATHOL,5084,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",1,0,1,2,2,0,0,0,0,2,0,1,0,2,5,5,2,2,0,1,3,0
BLAIR ATHOL,5084,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,2,0,1,0,0,0,0,0,1,1,0,0,4,0,1,0,0,0,2,0,1,0
BLAIR ATHOL,5084,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,0,2,4,4,2,1,0,1,2,2,1,0,1,1,0,1,0,0,1,0,1,1
BLAIR ATHOL,5084,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1,0,2,0,3,2,4,0,0,0,1,0,1,2,1,2,0,1,4,2,2,0
BLAIR ATHOL,5084,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,16,23,30,24,28,18,36,20,23,11,14,22,18,23,18,18,21,18,26,17,32,16
BLAIR ATHOL,5084,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,4,4,2,2,1,2,2,5,1,5,4,4,2,2,1,2,3,0,1,1,3,3
BLAIR ATHOL,5084,ROBBERY AND RELATED OFFENCES,Aggravated robbery,2,0,4,1,0,4,0,0,2,2,0,0,2,0,0,0,0,2,1,0,0,1
BLAIR ATHOL,5084,ROBBERY AND RELATED OFFENCES,Blackmail and extortion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BLAIR ATHOL,5084,ROBBERY AND RELATED OFFENCES,Non-aggravated robbery,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLAIR ATHOL,5084,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,2,8,2,4,1,3,4,3,5,3,4,6,6,4,1,5,5,5,5,2,6,4
BLAIR ATHOL,5084,SERIOUS CRIMINAL TRESPASS,SCT - Residence,23,17,15,16,11,17,6,12,8,12,14,9,13,9,3,7,8,12,11,14,16,18
BLAIR ATHOL,5084,THEFT AND RELATED OFFENCES,Other theft,22,33,38,29,32,31,50,38,23,24,20,30,36,28,25,34,24,40,38,42,41,45
BLAIR ATHOL,5084,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,3,0,0,0,3,3,0,1,1,2,1,1,5,4,4,4,9,4,3,2,6,3
BLAIR ATHOL,5084,THEFT AND RELATED OFFENCES,Theft from motor vehicle,9,11,12,10,17,11,10,7,7,7,6,7,21,10,4,10,15,6,6,7,19,6
BLAIR ATHOL,5084,THEFT AND RELATED OFFENCES,Theft from shop,3,3,11,7,5,8,10,4,7,5,7,9,8,3,6,5,5,9,10,14,5,14
BLAIR ATHOL,5084,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,5,6,1,8,5,5,4,7,3,4,4,6,4,5,8,7,6,4,6,4,3,4
BLAKEVIEW,5114,ACTS INTENDED TO CAUSE INJURY,Assault Police,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0
BLAKEVIEW,5114,ACTS INTENDED TO CAUSE INJURY,Common Assault,1,4,5,6,3,5,3,3,2,2,5,6,6,9,4,4,4,4,2,1,1,6
BLAKEVIEW,5114,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1
BLAKEVIEW,5114,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,6,6,7,5,9,4,9,5,6,3,10,10,6,9,5,15,8,10,6,9,8,11
BLAKEVIEW,5114,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,2
BLAKEVIEW,5114,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,0,0,0,0,2,1,4,1,1,2,3,0,3,2,0,3,2,4,1,0,2,1
BLAKEVIEW,5114,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLAKEVIEW,5114,HOMICIDE AND RELATED OFFENCES,Other homicide and related offences,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLAKEVIEW,5114,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",0,3,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
BLAKEVIEW,5114,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,0,0,3,1,1,0,0,0,0,0,1,4,2,1,0,0,0,1,0,1,0,1
BLAKEVIEW,5114,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,0,0,0,0,2,0,0,1,1,0,2,3,1,4,0,1,0,2,0,0,1,1
BLAKEVIEW,5114,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,5,1,3,1,2,1,1,1,0,0,2,1,0,0,2,0,0,1,0,1,0,3
BLAKEVIEW,5114,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,14,17,14,14,12,24,13,15,12,12,12,18,23,10,20,18,14,15,9,15,10,21
BLAKEVIEW,5114,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,3,7,6,2,1,7,0,1,7,2,1,3,3,3,1,1,2,4,1,1,2,2
BLAKEVIEW,5114,ROBBERY AND RELATED OFFENCES,Aggravated robbery,3,1,0,0,2,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
BLAKEVIEW,5114,ROBBERY AND RELATED OFFENCES,Blackmail and extortion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLAKEVIEW,5114,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,6,2,5,3,1,8,6,4,6,8,5,15,1,2,4,7,2,7,8,6,6,5
BLAKEVIEW,5114,SERIOUS CRIMINAL TRESPASS,SCT - Residence,10,13,16,14,8,15,9,8,7,6,5,10,6,9,15,11,11,10,11,10,9,8
BLAKEVIEW,5114,THEFT AND RELATED OFFENCES,Other theft,20,25,33,24,21,32,30,19,20,20,15,19,19,29,16,36,33,36,29,17,27,24
BLAKEVIEW,5114,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
BLAKEVIEW,5114,THEFT AND RELATED OFFENCES,Theft from motor vehicle,5,6,9,13,4,8,8,6,7,5,9,8,15,13,4,12,14,9,7,7,10,15
BLAKEVIEW,5114,THEFT AND RELATED OFFENCES,Theft from shop,0,0,1,2,3,3,2,1,4,2,2,5,2,2,3,4,3,2,9,9,6,8
BLAKEVIEW,5114,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,4,0,2,4,4,7,7,6,5,4,3,4,3,3,3,4,5,5,6,8,3,1
BLAKISTON,5250,ACTS INTENDED TO CAUSE INJURY,Common Assault,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
BLAKISTON,5250,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0
BLAKISTON,5250,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLAKISTON,5250,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLAKISTON,5250,SERIOUS CRIMINAL TRESPASS,SCT - Residence,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLAKISTON,5250,THEFT AND RELATED OFFENCES,Other theft,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
BLAKISTON,5250,THEFT AND RELATED OFFENCES,Theft from motor vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BLANCHE HARBOR,5700,ACTS INTENDED TO CAUSE INJURY,Common Assault,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLANCHE HARBOR,5700,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
BLANCHE HARBOR,5700,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLANCHE HARBOR,5700,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
BLANCHE HARBOR,5700,SERIOUS CRIMINAL TRESPASS,SCT - Residence,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0
BLANCHE HARBOR,5700,THEFT AND RELATED OFFENCES,Other theft,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
BLANCHE HARBOR,5700,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLANCHETOWN,5357,ACTS INTENDED TO CAUSE INJURY,Common Assault,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0
BLANCHETOWN,5357,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,0,1,2,1,0,0,1,1,2,0,2,0,0,1,1,0,0,0,0,0,0,0
BLANCHETOWN,5357,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLANCHETOWN,5357,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLANCHETOWN,5357,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BLANCHETOWN,5357,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLANCHETOWN,5357,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,2,5,1,1,1,2,1,1,0,2,0,1,1,3,0,1,1,2,0,2,3
BLANCHETOWN,5357,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,0,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
BLANCHETOWN,5357,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,2,0,0,1,0,1,0,2,0,0,2,1,1,1,0,0,1,0,1,0,1,2
BLANCHETOWN,5357,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1,2,8,1,2,4,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0
BLANCHETOWN,5357,THEFT AND RELATED OFFENCES,Other theft,1,2,6,1,2,3,3,1,2,2,0,3,4,2,6,2,1,5,5,3,2,4
BLANCHETOWN,5357,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLANCHETOWN,5357,THEFT AND RELATED OFFENCES,Theft from motor vehicle,0,1,0,1,0,0,0,2,0,0,3,0,0,2,0,0,0,0,1,0,0,0
BLANCHETOWN,5357,THEFT AND RELATED OFFENCES,Theft from shop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLANCHETOWN,5357,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0
BLETCHLEY,5255,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BLETCHLEY,5255,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BLETCHLEY,5255,THEFT AND RELATED OFFENCES,Other theft,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
BLEWITT SPRINGS,5171,ACTS INTENDED TO CAUSE INJURY,Common Assault,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BLEWITT SPRINGS,5171,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
BLEWITT SPRINGS,5171,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLEWITT SPRINGS,5171,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BLEWITT SPRINGS,5171,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
BLEWITT SPRINGS,5171,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
BLEWITT SPRINGS,5171,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
BLEWITT SPRINGS,5171,ROBBERY AND RELATED OFFENCES,Blackmail and extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BLEWITT SPRINGS,5171,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,2,0,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,1,0,0,0,0
BLEWITT SPRINGS,5171,SERIOUS CRIMINAL TRESPASS,SCT - Residence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BLEWITT SPRINGS,5171,THEFT AND RELATED OFFENCES,Other theft,1,3,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,2
BLEWITT SPRINGS,5171,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BLEWITT SPRINGS,5171,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1
BLINMAN,5730,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLINMAN,5730,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLINMAN,5730,THEFT AND RELATED OFFENCES,Other theft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLYTH,5462,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
BLYTH,5462,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLYTH,5462,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
BLYTH,5462,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BLYTH,5462,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BLYTH,5462,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLYTH,5462,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2,1,0,0,0,2,0,2,0,2,0,1,1,1,1,0,1,0,1,1,0,0
BLYTH,5462,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLYTH,5462,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1,0,3,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
BLYTH,5462,SERIOUS CRIMINAL TRESPASS,SCT - Residence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLYTH,5462,THEFT AND RELATED OFFENCES,Other theft,3,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0
