,,,,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count
period,,,,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4
suburb,postcode,Category,Subcategory,,,,,,,,,,,,,,,,,,,,,,
SHEOAK LOG,5371,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,,,,,,,,,,,,,1.0,,,,,,,,
SHEOAK LOG,5371,THEFT AND RELATED OFFENCES,Other theft,,,,,,,,,,,,1.0,,,,,,,,,,
SHEOAK LOG,5371,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1.0,,,,,,,,,,,,,,,,,,,,,
SHERINGA,5607,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,,,,,1.0,,,,,,,,,,,,,,,,,
SHERINGA,5607,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1.0,,,,,,,,,,,,,,,1.0,,,,,,
SHERINGA,5607,THEFT AND RELATED OFFENCES,Other theft,1.0,,,,,,,,,,,,,,,1.0,,,,,,
SHERLOCK,5301,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,,,,,,,,,,,,1.0,,,,,,,,,,
SHERLOCK,5301,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,,,1.0,,,,,,,,,,1.0,,,,,,,,,
SHERLOCK,5301,THEFT AND RELATED OFFENCES,Other theft,,,,,,,,,,,,,,,1.0,,,,,,,
SHERWOOD,5268,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",,,,,,,,,,,,,,,,,1.0,,,,,
SHORT,5279,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,,,,,,1.0,,,,,,,,,,,,,,,,
SILVER SANDS,5173,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,,,,,1.0,,,,,,,,,,,,,,,,,
SILVER SANDS,5173,THEFT AND RELATED OFFENCES,Other theft,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,
SILVERTON,5204,ACTS INTENDED TO CAUSE INJURY,Common Assault,,,,,,,,,1.0,,,,,,,,,,,,,
SILVERTON,5204,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",,,,,,,,,,,,,,,,,,,,,,1.0
SILVERTON,5204,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,,,,,,,,1.0,,,,,,,,1.0,,,,,,
SILVERTON,5204,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,,,,,,1.0,,,,,,,,,,,,,,,,
SILVERTON,5204,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,,,,,,,,,,,,,,,1.0,,,,,,
SIMMS COVE,5558,THEFT AND RELATED OFFENCES,Theft from motor vehicle,,,,,,,,,,,,,,,1.0,,,,,,,
SKYE,5072,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",,,,,,,1.0,,,,,,,,,,,,,,,
SKYE,5072,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,,,,,,1.0,,,,,,,,,,,,,,,,
SKYE,5072,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,
SKYE,5072,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,,,1.0,,,,,,,,,,,1.0,,,,,,,,
SKYE,5072,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,,,,,1.0,,,,,,,,1.0,,,,,,,,,
SKYE,5072,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,,,1.0,,,,,,,,,,,,1.0,,2.0,1.0,,1.0,
SKYE,5072,THEFT AND RELATED OFFENCES,Other theft,,,,,,,,1.0,,,,,,2.0,1.0,,,,,,,1.0
SKYE,5072,THEFT AND RELATED OFFENCES,Theft from motor vehicle,,,,,,,,,,,,,,,,1.0,,,,,,
SKYE,5072,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,,,,,,,,,,,,,,,,,,,,,1.0,
SLEAFORD,5607,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,,,,,,,1.0,,,,,,1.0,,,,,,,,
SLEAFORD BAY,5606,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,,,,,,,1.0,,,,,,,,,,,,,2.0,,
SLEAFORD BAY,5606,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,,,,,,,,,,,,1.0,,,,1.0,,,,,,
SLEAFORD BAY,5606,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,,,,,,,,,,,1.0,,,,,,,,,,
SLEAFORD BAY,5606,THEFT AND RELATED OFFENCES,Theft from motor vehicle,,,1.0,1.0,,,,,,,,,,,,,,,,,,
SLEAFORD BAY,5606,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,
SLEAFORD MERE,5606,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,,,,,,,,,,1.0,,,,,,,,,,,,
SMITHFIELD,5114,ACTS INTENDED TO CAUSE INJURY,Assault Police,,,,1.0,1.0,1.0,,2.0,,1.0,1.0,2.0,,4.0,,4.0,,,,,,2.0
SMITHFIELD,5114,ACTS INTENDED TO CAUSE INJURY,Common Assault,13.0,11.0,18.0,15.0,11.0,17.0,11.0,11.0,16.0,11.0,14.0,10.0,15.0,14.0,11.0,11.0,12.0,11.0,8.0,11.0,13.0,9.0
SMITHFIELD,5114,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,2.0,,,,,,,2.0,1.0,2.0,,1.0,,2.0,2.0,1.0,,1.0,,,,
SMITHFIELD,5114,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,8.0,20.0,15.0,20.0,24.0,16.0,11.0,15.0,12.0,13.0,10.0,18.0,19.0,15.0,11.0,12.0,12.0,16.0,7.0,7.0,10.0,15.0
SMITHFIELD,5114,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,,2.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0
SMITHFIELD,5114,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,6.0,4.0,1.0,8.0,6.0,4.0,8.0,5.0,1.0,4.0,5.0,4.0,5.0,8.0,5.0,4.0,2.0,5.0,3.0,,9.0,4.0
SMITHFIELD,5114,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",,,2.0,,3.0,3.0,4.0,2.0,,,,,2.0,,,,,,1.0,,4.0,
SMITHFIELD,5114,HOMICIDE AND RELATED OFFENCES,Other homicide and related offences,,,,,1.0,,,,,,,,,,,,,,,,,
SMITHFIELD,5114,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",2.0,1.0,3.0,,,1.0,2.0,,1.0,,1.0,,2.0,,,1.0,,1.0,,,,1.0
SMITHFIELD,5114,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,1.0,,1.0,2.0,,1.0,,1.0,,,2.0,1.0,4.0,4.0,1.0,3.0,5.0,3.0,2.0,1.0,1.0,2.0
SMITHFIELD,5114,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,2.0,2.0,5.0,1.0,3.0,3.0,4.0,2.0,2.0,4.0,1.0,,3.0,6.0,,,,2.0,1.0,,,
SMITHFIELD,5114,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,2.0,1.0,,4.0,3.0,1.0,,2.0,3.0,3.0,5.0,,3.0,,,1.0,,6.0,2.0,2.0,,3.0
SMITHFIELD,5114,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,21.0,21.0,23.0,27.0,34.0,26.0,22.0,28.0,29.0,26.0,25.0,20.0,18.0,19.0,22.0,22.0,21.0,25.0,21.0,12.0,28.0,20.0
SMITHFIELD,5114,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,2.0,8.0,2.0,2.0,2.0,3.0,10.0,2.0,6.0,2.0,7.0,5.0,1.0,10.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0
SMITHFIELD,5114,ROBBERY AND RELATED OFFENCES,Aggravated robbery,4.0,6.0,3.0,,2.0,,2.0,3.0,,1.0,,,1.0,2.0,2.0,,,1.0,1.0,4.0,,2.0
SMITHFIELD,5114,ROBBERY AND RELATED OFFENCES,Blackmail and extortion,,,,,,1.0,,,,,,,,,,,,,,,,
SMITHFIELD,5114,ROBBERY AND RELATED OFFENCES,Non-aggravated robbery,,,2.0,,,,1.0,,,,,,1.0,,1.0,,,,,2.0,,1.0
SMITHFIELD,5114,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,6.0,7.0,2.0,7.0,1.0,3.0,5.0,3.0,8.0,5.0,7.0,2.0,6.0,2.0,3.0,4.0,4.0,8.0,9.0,3.0,3.0,3.0
SMITHFIELD,5114,SERIOUS CRIMINAL TRESPASS,SCT - Residence,11.0,14.0,16.0,8.0,6.0,8.0,11.0,10.0,10.0,6.0,9.0,7.0,7.0,8.0,4.0,10.0,1.0,11.0,9.0,7.0,4.0,5.0
SMITHFIELD,5114,THEFT AND RELATED OFFENCES,Other theft,73.0,92.0,85.0,108.0,76.0,59.0,54.0,68.0,72.0,64.0,80.0,69.0,69.0,55.0,32.0,47.0,46.0,79.0,81.0,60.0,68.0,55.0
SMITHFIELD,5114,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,2.0,2.0,2.0,,1.0,1.0,,2.0,,3.0,2.0,1.0,2.0,,,3.0,6.0,7.0,2.0,3.0,1.0,1.0
SMITHFIELD,5114,THEFT AND RELATED OFFENCES,Theft from motor vehicle,14.0,14.0,14.0,17.0,8.0,7.0,22.0,10.0,9.0,13.0,18.0,11.0,6.0,16.0,10.0,21.0,9.0,20.0,13.0,8.0,6.0,18.0
SMITHFIELD,5114,THEFT AND RELATED OFFENCES,Theft from shop,34.0,45.0,32.0,41.0,57.0,65.0,64.0,53.0,59.0,47.0,43.0,76.0,49.0,43.0,56.0,69.0,92.0,67.0,61.0,56.0,60.0,62.0
SMITHFIELD,5114,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,11.0,9.0,8.0,7.0,10.0,15.0,2.0,8.0,6.0,5.0,7.0,4.0,6.0,6.0,3.0,4.0,6.0,5.0,7.0,2.0,3.0,9.0
SMITHFIELD PLAINS,5114,ACTS INTENDED TO CAUSE INJURY,Assault Police,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,2.0,,1.0,1.0,,,1.0
SMITHFIELD PLAINS,5114,ACTS INTENDED TO CAUSE INJURY,Common Assault,5.0,9.0,6.0,2.0,1.0,5.0,2.0,4.0,8.0,6.0,6.0,4.0,5.0,7.0,3.0,1.0,4.0,4.0,5.0,7.0,3.0,12.0
SMITHFIELD PLAINS,5114,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,
SMITHFIELD PLAINS,5114,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,6.0,9.0,8.0,4.0,14.0,5.0,9.0,2.0,9.0,6.0,4.0,11.0,9.0,5.0,11.0,14.0,12.0,4.0,8.0,13.0,5.0,3.0
SMITHFIELD PLAINS,5114,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,1.0,1.0,,,2.0,
SMITHFIELD PLAINS,5114,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,3.0,3.0,,1.0,2.0,1.0,,1.0,,1.0,5.0,2.0,2.0,2.0,2.0,,2.0,2.0,,,1.0,
SMITHFIELD PLAINS,5114,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",,,,,,1.0,,,,,,,,,1.0,,,,,,,
SMITHFIELD PLAINS,5114,HOMICIDE AND RELATED OFFENCES,Other homicide and related offences,,1.0,,,,,,,,,,,,,,,1.0,,,,,
SMITHFIELD PLAINS,5114,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",2.0,,,1.0,1.0,,,1.0,1.0,,2.0,3.0,,,,1.0,,,1.0,1.0,,2.0
SMITHFIELD PLAINS,5114,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,2.0,3.0,1.0,2.0,1.0,1.0,
SMITHFIELD PLAINS,5114,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,,1.0,,1.0,1.0,,,,3.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,
SMITHFIELD PLAINS,5114,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,3.0,,,2.0,1.0,2.0,,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,,4.0,2.0,,2.0,,1.0
SMITHFIELD PLAINS,5114,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,21.0,14.0,14.0,16.0,21.0,10.0,19.0,13.0,20.0,22.0,13.0,18.0,9.0,24.0,16.0,19.0,22.0,17.0,23.0,18.0,8.0,14.0
SMITHFIELD PLAINS,5114,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,3.0,7.0,6.0,6.0,2.0,5.0,7.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,,7.0,2.0,3.0,1.0,5.0
SMITHFIELD PLAINS,5114,ROBBERY AND RELATED OFFENCES,Aggravated robbery,2.0,4.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,1.0,
SMITHFIELD PLAINS,5114,ROBBERY AND RELATED OFFENCES,Blackmail and extortion,,,,,,,,,,,,,,,,,,,,,,1.0
SMITHFIELD PLAINS,5114,ROBBERY AND RELATED OFFENCES,Non-aggravated robbery,,,,,1.0,,,,,,,,,,,,,,,,,
SMITHFIELD PLAINS,5114,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,2.0,,1.0,5.0,2.0,1.0,3.0,3.0,2.0,6.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,6.0,4.0,5.0,3.0,4.0
SMITHFIELD PLAINS,5114,SERIOUS CRIMINAL TRESPASS,SCT - Residence,6.0,11.0,16.0,14.0,14.0,9.0,7.0,7.0,5.0,10.0,8.0,5.0,3.0,5.0,8.0,7.0,6.0,21.0,11.0,5.0,5.0,10.0
SMITHFIELD PLAINS,5114,THEFT AND RELATED OFFENCES,Other theft,14.0,6.0,9.0,4.0,6.0,12.0,9.0,16.0,10.0,11.0,8.0,12.0,7.0,15.0,13.0,14.0,4.0,6.0,13.0,6.0,13.0,11.0
SMITHFIELD PLAINS,5114,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,,1.0,1.0,,3.0,2.0,1.0,3.0,1.0,1.0,4.0,,2.0,,,,2.0,2.0,1.0,,1.0,4.0
SMITHFIELD PLAINS,5114,THEFT AND RELATED OFFENCES,Theft from motor vehicle,3.0,7.0,1.0,8.0,7.0,6.0,1.0,1.0,2.0,2.0,6.0,2.0,,4.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,7.0
SMITHFIELD PLAINS,5114,THEFT AND RELATED OFFENCES,Theft from shop,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,2.0
SMITHFIELD PLAINS,5114,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,2.0,5.0,3.0,8.0,2.0,4.0,3.0,2.0,2.0,1.0,7.0,4.0,7.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,8.0,5.0
SMITHFIELD WEST,5114,ACTS INTENDED TO CAUSE INJURY,Common Assault,,,,,,,,,1.0,,,,,,,,,,,,,
SMITHFIELD WEST,5114,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,,,,,,1.0,,,,,,,,,,,,,,,,
SMOKY BAY,5680,ACTS INTENDED TO CAUSE INJURY,Assault Police,,,,,,,,,,,,,,1.0,,,,,,,,
SMOKY BAY,5680,ACTS INTENDED TO CAUSE INJURY,Common Assault,,,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,1.0,
SMOKY BAY,5680,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,,,,,,1.0,,,,,,,,,,,,,,,,
SMOKY BAY,5680,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,
SMOKY BAY,5680,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,,,1.0,,,,,,,,,,,,,,,,,,,
SMOKY BAY,5680,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,,,1.0,,,,1.0,1.0,,1.0,,,,,1.0,,,2.0,,,,
SMOKY BAY,5680,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,,,,,,,,,,,,,,,,1.0,,,,,,
SMOKY BAY,5680,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0
SMOKY BAY,5680,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,
SMOKY BAY,5680,THEFT AND RELATED OFFENCES,Other theft,,1.0,2.0,,,1.0,2.0,1.0,,,1.0,,,1.0,3.0,1.0,,,,2.0,,3.0
SMOKY BAY,5680,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,
SMOKY BAY,5680,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,
SMOKY BAY,5680,THEFT AND RELATED OFFENCES,Theft from shop,,,,,,,,,,,,,,,1.0,,,,,,,
SMOKY BAY,5680,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,,,,,,,1.0,,,1.0,,,,,,,,,,,,
SNOWTOWN,5520,ACTS INTENDED TO CAUSE INJURY,Assault Police,,,,,,,,1.0,,,,,,,,,,,,,1.0,
SNOWTOWN,5520,ACTS INTENDED TO CAUSE INJURY,Common Assault,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,
SNOWTOWN,5520,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,,,,,,,,,1.0,,,,,,,,,,1.0,,,
SNOWTOWN,5520,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,3.0,1.0,1.0,1.0,1.0,,1.0,
SNOWTOWN,5520,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,
SNOWTOWN,5520,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",,1.0,,,,,,,,,,,,,,,,,,,,
SNOWTOWN,5520,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0
SNOWTOWN,5520,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,,,,1.0,,,,,,,,,,1.0,,,,,,,,
SNOWTOWN,5520,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,,1.0,,,,,,1.0,,,,,,3.0,,,,,,,,
SNOWTOWN,5520,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,4.0,1.0,,,2.0,1.0,1.0,1.0,2.0,,,,,3.0,4.0,1.0,1.0,,2.0,,1.0,1.0
SNOWTOWN,5520,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,,,,,,,,,,,2.0,,,,,,,,,,,
SNOWTOWN,5520,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1.0,1.0,,,,3.0,1.0,,,,2.0,,,1.0,,1.0,,1.0,,,,
SNOWTOWN,5520,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,3.0
SNOWTOWN,5520,THEFT AND RELATED OFFENCES,Other theft,4.0,,3.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,,2.0,2.0,,2.0,4.0,2.0,3.0,1.0,2.0
SNOWTOWN,5520,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,,,,,,1.0,,,,,,,,,,,1.0,,,,,
SNOWTOWN,5520,THEFT AND RELATED OFFENCES,Theft from motor vehicle,,,1.0,,,2.0,2.0,,,,,,1.0,1.0,,,,,1.0,,,1.0
SNOWTOWN,5520,THEFT AND RELATED OFFENCES,Theft from shop,,1.0,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,1.0
SNOWTOWN,5520,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,,2.0,,,1.0
SNUGGERY,5280,ACTS INTENDED TO CAUSE INJURY,Common Assault,,,,,,,,,,,,,,,,,1.0,,,,,
SNUGGERY,5280,THEFT AND RELATED OFFENCES,Other theft,,,,,,1.0,,,,,,,,,,,,,,,,
SOLOMONTOWN,5540,ACTS INTENDED TO CAUSE INJURY,Assault Police,,,,,,,,1.0,,,,,,,,1.0,,,,,,
SOLOMONTOWN,5540,ACTS INTENDED TO CAUSE INJURY,Common Assault,,,,,,,1.0,,,,,,,,,,1.0,,1.0,2.0,,1.0
SOLOMONTOWN,5540,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,
SOLOMONTOWN,5540,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,,,,,,,,,,,,,,,,,,1.0,,1.0,,
SOLOMONTOWN,5540,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",,,,,,,,,,,,,,,,,,,1.0,,,
SOLOMONTOWN,5540,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,
SOLOMONTOWN,5540,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,,,2.0,,,,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,,4.0,,4.0,1.0
SOLOMONTOWN,5540,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,,,,,,1.0,,,,,,,,,,,,,,,,
SOLOMONTOWN,5540,ROBBERY AND RELATED OFFENCES,Blackmail and extortion,,,,,,,,,,,,,,,,,,,,1.0,,
SOLOMONTOWN,5540,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,,,,,,,,1.0,2.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,
SOLOMONTOWN,5540,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,,,,,1.0,,,,,,,,,2.0,,,,,1.0,,
SOLOMONTOWN,5540,THEFT AND RELATED OFFENCES,Other theft,,,,1.0,,,,,1.0,,,,,,,,,2.0,1.0,1.0,1.0,6.0
SOLOMONTOWN,5540,THEFT AND RELATED OFFENCES,Theft from motor vehicle,,,,,,,,,,,,,,,,1.0,,3.0,,,1.0,
SOLOMONTOWN,5540,THEFT AND RELATED OFFENCES,Theft from shop,,,,,,,,,,,,,,1.0,,,,,,,,
SOLOMONTOWN,5540,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,,,,,,,,,,,,1.0,,,1.0,,,,,,,
SOMERTON PARK,5044,ACTS INTENDED TO CAUSE INJURY,Assault Police,1.0,,,,,,,,,,,,,,,,,,,,2.0,
SOMERTON PARK,5044,ACTS INTENDED TO CAUSE INJURY,Common Assault,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,,7.0,13.0,2.0,1.0,2.0,3.0,5.0,3.0,,2.0
SOMERTON PARK,5044,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,
SOMERTON PARK,5044,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,2.0,1.0,,,3.0,,2.0,3.0,5.0,4.0,13.0,7.0,4.0,6.0,6.0,1.0,2.0,3.0,4.0,5.0,4.0,2.0
SOMERTON PARK,5044,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,,,,,,,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,
SOMERTON PARK,5044,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,2.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0
SOMERTON PARK,5044,HOMICIDE AND RELATED OFFENCES,Murder,,,,,,,,,,,,,1.0,,,,,,,,,
SOMERTON PARK,5044,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",1.0,2.0,1.0,,1.0,3.0,,,,,,1.0,,2.0,,,1.0,,1.0,,,
SOMERTON PARK,5044,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,1.0,
SOMERTON PARK,5044,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,1.0,,2.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0
SOMERTON PARK,5044,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,2.0,3.0,5.0,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,,
SOMERTON PARK,5044,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,6.0,13.0,10.0,7.0,7.0,11.0,13.0,8.0,6.0,15.0,11.0,12.0,12.0,19.0,7.0,9.0,6.0,9.0,14.0,7.0,15.0,4.0
SOMERTON PARK,5044,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,,,3.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,1.0,,,,,
SOMERTON PARK,5044,ROBBERY AND RELATED OFFENCES,Aggravated robbery,,1.0,,,,,,,1.0,,,1.0,,,,,,2.0,,,,
SOMERTON PARK,5044,ROBBERY AND RELATED OFFENCES,Blackmail and extortion,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,
SOMERTON PARK,5044,ROBBERY AND RELATED OFFENCES,Non-aggravated robbery,,,,,,,,1.0,,,,,,,,,,,,,,
SOMERTON PARK,5044,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,7.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,2.0,3.0,3.0,8.0,3.0,14.0,6.0,5.0,2.0,5.0,3.0
SOMERTON PARK,5044,SERIOUS CRIMINAL TRESPASS,SCT - Residence,9.0,5.0,8.0,3.0,6.0,4.0,2.0,2.0,7.0,17.0,7.0,9.0,9.0,5.0,,16.0,4.0,6.0,3.0,,4.0,5.0
SOMERTON PARK,5044,THEFT AND RELATED OFFENCES,Other theft,16.0,15.0,11.0,9.0,14.0,9.0,15.0,19.0,13.0,15.0,8.0,17.0,12.0,18.0,12.0,17.0,11.0,11.0,22.0,15.0,14.0,18.0
SOMERTON PARK,5044,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,,2.0,,4.0,,,,,,2.0,1.0,2.0,,,1.0,,,,,,,
