id,school_name,school_address,suburb,postcode,sector,school_type,school_lat,school_lon
5478,Great Ryrie Primary School,Great Ryrie Street,Heathmont,3135,Government,Primary,-37.823797,145.237626
5479,Timbarra P-9 College,159-197 Parkhill Drive,Berwick,3806,Government,Pri/Sec,-38.01557462,145.32262759999998
5480,Parkwood Green Primary School,Cnr Gourlay Rd & Community Hub,Hillside,3037,Government,Primary,-37.699206,144.74446
5482,Hillsmeade Primary School,82S The Promenade,Narre Warren South,3805,Government,Primary,-38.06499,145.307482
5485,Roxburgh Park Primary School,7-21 Almands Avenue,Roxburgh Park,3064,Government,Primary,-37.634331,144.93129199999998
5486,Carranballac P-9 College,Cnr Foxwood Dve & Dunnings Rd,Point Cook,3030,Government,Pri/Sec,-37.885238,144.74309
5488,Benton Junior College,261 Racecourse Road,Mornington,3931,Government,Primary,-38.245946,145.061114
5489,Caulfield Primary School,724 Glen Huntly Road,Caulfield South,3162,Government,Primary,-37.888054,145.02003080000003
5490,East Gippsland Specialist School,31 Calvert Street,Bairnsdale,3875,Government,Special,-37.828711,147.598997
5493,Roxburgh Rise Primary School,Cnr Lockwood Dr & Bluebird Way,Roxburgh Park,3064,Government,Primary,-37.616552,144.92325
5494,Lynbrook Primary School,Paterson Drive,Lynbrook,3975,Government,Primary,-38.051974,145.248784
5495,South Gippsland Specialist School,13 Horn Street,Leongatha,3953,Government,Special,-38.47819065,145.9572894
5497,Laurimar Primary School,Armidale Road,Doreen,3754,Government,Primary,-37.58609429,145.1264607
5498,Truganina South Primary School,3-19 Parkvista Drive,Truganina,3029,Government,Primary,-37.863631,144.72651299999998
5499,Kororoit Creek Primary School,130 Tenterfield Drive,Burnside Heights,3023,Government,Primary,-37.735109,144.75423500000002
5500,Harvest Home Primary School,365 Harvest Home Road,Epping,3076,Government,Primary,-37.622440999999995,145.00173
5501,Truganina P-9 College,55 Clearwood Drive,Truganina,3029,Government,Pri/Sec,-37.83876718,144.7190874
5503,Berwick Chase Primary School,72 Viewgrand Drive,Berwick,3806,Government,Primary,-38.067433,145.34696100000002
5504,Pakenham Lakeside Primary School,23 Shearwater Drive,Pakenham,3810,Government,Primary,-38.06800361,145.4393957
5507,Pakenham Springs Primary School,5 Livingstone Boulevard,Pakenham,3810,Government,Primary,-38.084468,145.47038
5508,Taylors Hill Primary School,40-50 Loddon Drive,Taylors Hill,3037,Government,Primary,-37.71669468,144.75990180000002
5510,Cranbourne Carlisle Primary School,15 Silky Oak Drive,Cranbourne,3977,Government,Primary,-38.086803,145.28838100000002
5511,Aurora School,96 Holland Road,Blackburn South,3130,Government,Special,-37.84017872,145.1507912
5512,Derrimut Primary School,40 Lennon Parkway,Derrimut,3030,Government,Primary,-37.78926806,144.76320080000002
5513,Epping Views Primary School,20 Mansfield Street,Epping,3076,Government,Primary,-37.6287027,145.0247307
5518,Cranbourne East Primary School,2 Bowyer Avenue,Cranbourne East,3977,Government,Primary,-38.106212,145.304608
5520,Yuille Park P-8 Community College,39 Violet Grove,Wendouree,3355,Government,Pri/Sec,-37.52778453,143.8200882
5521,Lyndhurst Primary School,70 Brookwater Parade,Lyndhurst,3975,Government,Primary,-38.07496,145.254082
5522,Aitken Creek Primary School,51-81 Grevillea Street,Craigieburn,3064,Government,Primary,-37.58226295,144.9060435
5523,Reservoir Views Primary School,73-91 Hickford Street,Reservoir,3073,Government,Primary,-37.70583898,145.0206841
5524,Meadows Primary School,41 Gerbert Street,Broadmeadows,3047,Government,Primary,-37.68756372,144.9289159
5525,Mernda Park Primary School,40 Riverdale Boulevard,Mernda,3754,Government,Primary,-37.614469,145.096902
5526,Sunshine Harvester Primary School,132 Hertford Road,Sunshine,3020,Government,Primary,-37.782934000000004,144.845687
5528,Alamanda K-9 College,86-100 Alamanda Boulevard,Point Cook,3030,Government,Pri/Sec,-37.90833699,144.74120119999998
5530,Whitehorse Primary School,70-86 Junction Road,Blackburn North,3130,Government,Primary,-37.80746673,145.16698630000002
5531,Golden Square Primary School,19 - 31 Maple Street,Golden Square,3555,Government,Primary,-36.77060344,144.25730280000002
5532,Lalor Gardens Primary School,134 Kingsway Drive,Lalor,3075,Government,Primary,-37.66369312,145.0013492
5533,Chandler Park Primary School,Cochrane Avenue,Keysborough,3173,Government,Primary,-37.99231907,145.1801863
5534,Keysborough Primary School,33 Coomoora Road,Springvale South,3172,Government,Primary,-37.98256526,145.1549025
5535,Lyndale Greens Primary School,1 - 19 Oakwood Avenue,Dandenong North,3175,Government,Primary,-37.965029,145.205529
5536,Athol Road Primary School,159-167 Athol Road,Springvale South,3172,Government,Primary,-37.97112339,145.15034550000001
5537,Springvale Rise Primary School (interim name),32-52 Wareham Street,Springvale,3171,Government,Primary,-37.93923245,145.15882040000002
5538,Spring Parks Primary School,24 Erica Street,Springvale,3171,Government,Primary,-37.95875268,145.1396062
5539,Keilor Views Primary School,18 Swindon Crescent,Keilor Downs,3038,Government,Primary,-37.71795643,144.8088553
5540,Wyndham Park Primary School,Kookaburra Avenue,Werribee,3030,Government,Primary,-37.88474159,144.6773523
5541,Lightning Reef Primary School,74 Holmes Road,Bendigo,3550,Government,Primary,-36.73684309,144.2687919
5542,Glenroy Central Primary School,10 Logan Street,Glenroy,3046,Government,Primary,-37.70570483,144.927708
5544,William Ruthven Primary School,60 Merrilands Road,Reservoir,3073,Government,Primary,-37.69666885,145.0027816
5545,Newbury Primary School,202-226 Newbury Boulevard,Craigieburn,3064,Government,Primary,-37.571143,144.90952
5546,Dallas Brooks Community Primary School,26-36 King Street,Dallas,3047,Government,Primary,-37.6705505,144.9417679
5547,Goongerah Tubbut P-8 College,6933 Bonang Road,Goongerah,3888,Government,Pri/Sec,-37.33148661,148.7005096
5548,Horsham Primary School,38 Baillie Street,Horsham,3400,Government,Primary,-36.71137916,142.2151479
5549,Wyndham Vale Primary School,85 Ribblesdale Ave,Wyndham Vale,3024,Government,Primary,-37.89592424,144.61063380000002
5550,Officer Specialist School,3 Parker Street,Officer,3809,Government,Special,-38.07078882,145.41130669999998
5551,Epping Primary School,805 High Street,Epping,3076,Government,Primary,-37.64485061,145.02559440000002
5552,Hazel Glen College,175 Cookes Road,Doreen,3754,Government,Pri/Sec,-37.59822111,145.1233997
5553,Tulliallan Primary School,89 Wheelers Park Drive,Cranbourne North,3977,Government,Primary,-38.081604,145.326167
5554,Coolaroo South Primary School,52-72 Bushfield Crescent,Coolaroo,3048,Government,Primary,-37.661891,144.930657
5555,Jacana School for Autism,19-39 Landy Road,Jacana,3047,Government,Special,-37.687625,144.913093
5557,Arnolds Creek Primary School,59 Claret Ash Boulevard,Melton West,3337,Government,Primary,-37.66641608,144.5416076
5558,Wilandra Rise Primary School,25 Aayana Street,Clyde North,3978,Government,Primary,-38.107777,145.321529
5560,Barton Primary School,Everlasting Boulevard,Cranbourne West,3977,Government,Primary,-38.113914,145.241039
5561,John Henry Primary School,141 Henry Road,Pakenham,3810,Government,Primary,-38.076858,145.44191999999998
5566,Aireys Inlet Primary School,Anderson Street,Aireys Inlet,3231,Government,Primary,-38.45737433,144.109969
5568,Morwell Central Primary School,47 - 87 McDonald Street,Morwell,3840,Government,Primary,-38.231671999999996,146.40764
6201,Alvie Consolidated School,40 Wool Wool Rd,Alvie,3249,Government,Primary,-38.241899,143.50332
6203,Apollo Bay P-12 College,Pengilley Avenue,Apollo Bay,3233,Government,Pri/Sec,-38.753524,143.660507
6207,Boisdale Consolidated School,69 Newry Road,Boisdale,3860,Government,Primary,-37.87959,146.979469
6209,Cobram Primary School,78 - 98 William Street,Cobram,3644,Government,Primary,-35.925108,145.651099
6211,Cohuna Consolidated School,Mead St,Cohuna,3568,Government,Primary,-35.806317,144.213425
6212,Collingwood College,Cnr Cromwell St/McCutcheon Way,Collingwood,3066,Government,Pri/Sec,-37.802985,144.990497
6215,Dunkeld Consolidated School,93 Victoria Valley Road,Dunkeld,3294,Government,Primary,-37.638984,142.340366
6217,East Loddon P-12 College,Dingee Road,Dingee,3571,Government,Pri/Sec,-36.372222,144.141446
6221,Foster Primary School,75 Pioneer Street,Foster,3960,Government,Primary,-38.657340999999995,146.20199499999998
6223,Goroke P-12 College,55 Natimuk-Frances Road,Goroke,3412,Government,Pri/Sec,-36.715786,141.48353999999998
6225,Heywood Consolidated School,51 Kentbruck Road,Heywood,3304,Government,Primary,-38.127523,141.612925
6229,Kiewa Valley Primary School,81 Kiewa East Road,Tangambalanga,3691,Government,Primary,-36.251053000000006,147.038773
6231,Lavers Hill K-12 College,Great Ocean Road,Lavers Hill,3238,Government,Pri/Sec,-38.681844,143.383051
6233,Lockington Consolidated School,20 Burns Street,Lockington,3563,Government,Primary,-36.265769,144.53663799999998
6235,Manangatang P-12 College,4105 Mallee Highway,Manangatang,3546,Government,Pri/Sec,-35.056234,142.884879
6236,Terang College,45 Strong Street,Terang,3264,Government,Pri/Sec,-38.246282,142.921395
6237,Merino Consolidated School,49 Paschendale Road,Merino,3310,Government,Primary,-37.70636625,141.5483064
6238,Rushworth P-12 College,45 Heily Street,Rushworth,3612,Government,Pri/Sec,-36.583317,145.014399
6242,Macleod College,Carwarp Street,Macleod,3085,Government,Pri/Sec,-37.724746,145.072218
6243,Pakenham Consolidated School,2 Rundell Way,Pakenham,3810,Government,Primary,-38.06540915,145.4645654
6245,Poowong Consolidated School,5 Gardner Lane,Poowong,3988,Government,Primary,-38.342481,145.769703
6247,Port Fairy Consolidated School,Albert Street,Port Fairy,3284,Government,Primary,-38.386616,142.228225
6249,Red Hill Consolidated School,341 Arthurs Seat Road,Red Hill,3937,Government,Primary,-38.366451,144.99657
6252,Sherbrooke Community School,311 Mt Dandenong Tourist Road,Sassafras,3787,Government,Pri/Sec,-37.868244,145.349444
6255,Tongala Primary School,28 Miller Street,Tongala,3621,Government,Primary,-36.252148999999996,144.956517
6257,Werrimull P-12 School,5 McDonald Street,Werrimull,3496,Government,Pri/Sec,-34.390411,141.593839
6259,Camperdown College,1 Wilson Street,Camperdown,3260,Government,Pri/Sec,-38.239731,143.14543500000002
6260,Timboon P-12 School,Bailey Street,Timboon,3268,Government,Pri/Sec,-38.484056,142.975889
6261,Distance Education Centre Victoria,315 Clarendon Street,Thornbury,3071,Government,Pri/Sec,-37.76204,145.025701
6262,Wedderburn College,15-29 Hospital Street,Wedderburn,3518,Government,Pri/Sec,-36.417021999999996,143.61876999999998
6359,Victorian School Of Languages,315 Clarendon Street,Thornbury,3071,Government,Pri/Sec,-37.76194829999999,145.0258329
6363,Avenues Education,Level 2 999 Nepean Highway,Moorabbin,3189,Government,Special,-37.934579,145.036279
7028,Mount Erin Secondary College,Robinsons Road,Frankston South,3199,Government,Secondary,-38.173964,145.146081
7050,Box Hill Senior Secondary College,Dunloe Avenue,Mont Albert North,3129,Government,Pri/Sec,-37.809243,145.111907
7088,Cobden Technical School,Mckenzie Street,Cobden,3266,Government,Secondary,-38.32403633,143.0636059
7108,Lyndhurst Secondary College,950 South Gippsland Highway,Cranbourne,3977,Government,Secondary,-38.075010999999996,145.271218
7115,Daylesford Secondary College,39 Smith Street,Daylesford,3460,Government,Secondary,-37.33466597,144.151851
7122,Dromana Secondary College,110 Harrisons Road,Dromana,3936,Government,Secondary,-38.342636,145.013582
7183,Grovedale College,19 Wingarra Drive,Grovedale,3216,Government,Secondary,-38.2110078,144.3271514
7198,Irymple Secondary College,975 - 1011 Karadoc Ave,Irymple,3498,Government,Secondary,-34.23232674,142.1647031
7205,Crusoe 7-10 Secondary College,57 - 75 Olympic Parade,Kangaroo Flat,3555,Government,Secondary,-36.79075,144.234183
7217,Peter Lalor Secondary College,35 Duncan Road,Lalor,3075,Government,Secondary,-37.66690584,145.01315590000002
7219,Lilydale Heights College,17 Nelson Road,Lilydale,3140,Government,Secondary,-37.745822100000005,145.34140680000002
7247,Staughton College,Wilson Road,Melton South,3338,Government,Secondary,-37.708271,144.567745
7250,Chaffey Secondary College,261-289 Deakin Avenue,Mildura,3500,Government,Secondary,-34.19573,142.147985
7255,Bentleigh Secondary College,Vivien St,Bentleigh East,3165,Government,Secondary,-37.92767095,145.0599114
7267,Mount Clear College,59 Olympic Avenue,Mount Clear,3353,Government,Secondary,-37.60741829,143.8767265
7275,Rosehill Secondary College,Sapphire Street,Niddrie,3042,Government,Secondary,-37.746679,144.88618300000002
7300,Northern College of the Arts and Technology,62 Murray Road,Preston,3072,Government,Secondary,-37.740069,145.025372
7331,McGuire College,92-100 Wilmot Road,Shepparton,3630,Government,Secondary,-36.39895,145.408146
7366,Swinburne Senior Secondary College,505 Burwood Road,Hawthorn,3122,Government,Secondary,-37.823135,145.040821
7384,Victorian College Of The Arts Secondary School,57 Miles Street,Southbank,3006,Government,Secondary,-37.828229,144.964767
7395,Brauer Secondary College,Caramut Road,Warrnambool,3280,Government,Secondary,-38.358714,142.458924
7402,Wyndham Central Secondary College,101 Shaws Road,Werribee,3030,Government,Secondary,-37.888964,144.653628
7405,Weeroona College Bendigo,383 Napier Street,Bendigo,3550,Government,Secondary,-36.738929999999996,144.29798
7408,Whittlesea Secondary College,Laurel Street,Whittlesea,3757,Government,Secondary,-37.5150463,145.12017509999998
7505,Alexandra Secondary College,Downey Street,Alexandra,3714,Government,Secondary,-37.19449,145.701477
7526,Auburn High School,26 Burgess Street,Hawthorn East,3123,Government,Secondary,-37.839849,145.044628
7540,Ballarat High School,Sturt Street West,Ballarat,3350,Government,Secondary,-37.55481059,143.8184333
7550,Balwyn High School,Buchanan Avenue,Balwyn North,3104,Government,Secondary,-37.79785922,145.0767724
7560,Bayswater Secondary College,14 Orchard Road,Bayswater,3153,Government,Secondary,-37.83903,145.261998
7565,Beaufort Secondary College,1/37 Park Road,Beaufort,3373,Government,Secondary,-37.438844,143.382486
7575,Beechworth Secondary College,85 Balaclava Road,Beechworth,3747,Government,Secondary,-36.34722,146.690764
7585,Belmont High School,Rotherham Street,Belmont,3216,Government,Secondary,-38.17555773,144.3305875
7595,Bendigo Senior Secondary College,40 Gaol Road,Bendigo,3550,Government,Secondary,-36.7551,144.27958600000002
7603,Berwick Secondary College,Manuka Road,Berwick,3806,Government,Secondary,-38.031068,145.364182
7610,Blackburn High School,60 Springfield Road,Blackburn,3130,Government,Secondary,-37.81037,145.149893
7618,Outdoor School,1 Black Possum Road,Bogong,3699,Government,Pri/Sec,-36.804077,147.22536599999998
7635,Box Hill High School,1180 Whitehorse Road,Box Hill,3128,Government,Secondary,-37.820639,145.137953
7645,Braybrook College,352 Ballarat Road,Braybrook,3019,Government,Secondary,-37.777975,144.847568
7647,Brentwood Secondary College,65-71 Watsons Road,Glen Waverley,3150,Government,Secondary,-37.89950842,145.16634319999997
7650,Brighton Secondary College,120 Marriage Road,Brighton East,3187,Government,Secondary,-37.920156,145.019119
7655,Broadford Secondary College,2-12 Pinniger Street,Broadford,3658,Government,Secondary,-37.204375,145.040033
7670,Buckley Park College,Cooper Street,Essendon,3040,Government,Secondary,-37.747116999999996,144.89775500000002
7680,Camberwell High School,Prospect Hill Road,Canterbury,3126,Government,Secondary,-37.830151,145.072724
7690,Canterbury Girls Secondary College,16 Mangarra Road,Canterbury,3126,Government,Secondary,-37.819878,145.070325
7695,Casterton Secondary College,27 Mt Gambier Road,Casterton,3311,Government,Secondary,-37.588796,141.387493
7720,Cheltenham Secondary College,73-75 Bernard Street,Cheltenham,3192,Government,Secondary,-37.953334999999996,145.068585
7725,Cobram Secondary College,25-47 Warkil Street,Cobram,3644,Government,Secondary,-35.913605,145.654121
7735,Cohuna Secondary College,6415 Murray Valley Highway,Cohuna,3568,Government,Secondary,-35.813503000000004,144.226425
7747,Cranbourne Secondary College,Stawell Street,Cranbourne,3977,Government,Secondary,-38.108126,145.286641
7757,Croydon Community School,177-181 Mt Dandenong Road,Croydon,3136,Government,Secondary,-37.798421999999995,145.278928
7763,Mount Alexander 7-12 College,167-175 Mt Alexander Road,Flemington,3031,Government,Secondary,-37.782351,144.93326399999998
7770,Dimboola Memorial Secondary College,66 Ellerman Street,Dimboola,3414,Government,Secondary,-36.449839000000004,142.034409
7773,East Doncaster Secondary College,20 George Street,Doncaster East,3109,Government,Secondary,-37.782173,145.158872
7775,Donald High School,2-16 Camp Street,Donald,3480,Government,Secondary,-36.370779,142.973962
7776,Doncaster Secondary College,123 Church Road,Doncaster,3108,Government,Secondary,-37.784581,145.138053
7785,Drouin Secondary College,South Road,Drouin,3818,Government,Secondary,-38.144659000000004,145.850978
7790,Eaglehawk Secondary College,1-3 Reserve Street,Eaglehawk,3556,Government,Secondary,-36.720264,144.26269399999998
7805,Eltham High School,30-60 Withers Way,Eltham,3095,Government,Secondary,-37.72464493,145.1424858
7810,Elwood College,101 Glenhuntly Road,Elwood,3184,Government,Secondary,-37.881989000000004,144.984486
7813,Epping Secondary College,Mcdonalds Road,Epping,3076,Government,Secondary,-37.64428686,145.03283430000002
7820,Euroa Secondary College,26 Campbell St,Euroa,3666,Government,Secondary,-36.758203,145.5648
7823,Fairhills High School,Scoresby Road,Knoxfield,3180,Government,Secondary,-37.872665000000005,145.259328
7837,Bendigo South East 7-10 Secondary College,Ellis Street,Bendigo,3550,Government,Secondary,-36.7761957,144.2993103
7841,Gilmore College For Girls,298 Barkly Street,Footscray,3011,Government,Secondary,-37.799098,144.894886
7845,Foster Secondary College,2 - 10 Pioneer Street,Foster,3960,Government,Secondary,-38.651737,146.19741299999998
7850,Frankston High School,97 Foot Street,Frankston,3199,Government,Secondary,-38.16056162,145.12843469999999
7855,Geelong High School,385 Ryrie Street,East Geelong,3219,Government,Secondary,-38.153026000000004,144.373726
7856,North Geelong Secondary College,86-132 Separation Street,North Geelong,3215,Government,Secondary,-38.110384,144.341359
7857,Gisborne Secondary College,95 Melton Road,Gisborne,3437,Government,Secondary,-37.49811364,144.5847741
7858,Gladstone Park Secondary College,14 - 36 Taylor Drive,Gladstone Park,3043,Government,Secondary,-37.689209999999996,144.890816
7874,Bundoora Secondary College,53 Balmoral Avenue,Bundoora,3083,Government,Secondary,-37.70757147,145.061579
7893,Western Port Secondary College,215 High Street,Hastings,3915,Government,Secondary,-38.307988,145.17524
7900,Healesville High School,10 Camerons Road,Healesville,3777,Government,Secondary,-37.64356325,145.5319733
7910,Heywood District Secondary College,Gorrie Street,Heywood,3304,Government,Secondary,-38.12926753,141.6204999
7918,Highvale Secondary College,Capital Avenue,Glen Waverley,3150,Government,Secondary,-37.866240000000005,145.176723
7945,Kerang Technical High School,Murray St,Kerang,3579,Government,Secondary,-35.725651,143.913802
7947,Kensington Community High School,405 Racecourse Rd,Kensington,3031,Government,Secondary,-37.787909,144.925577
7950,Kew High School,1393 Burke Road,Kew East,3102,Government,Secondary,-37.794722,145.061556
7954,Koonung Secondary College,615 Elgar Road,Mont Albert North,3129,Government,Secondary,-37.803729,145.116155
7955,Koo Wee Rup Secondary College,Rossiter Road,Koo Wee Rup,3981,Government,Secondary,-38.19701512,145.4957842
7960,Korumburra Secondary College,125 Jumbunna Road,Korumburra,3950,Government,Secondary,-38.443870000000004,145.8039
7965,Kyabram P-12 College,57 Fischer Street,Kyabram,3620,Government,Pri/Sec,-36.317476,145.056207
7970,Kyneton Secondary College,1-9 Epping Street,Kyneton,3444,Government,Secondary,-37.25132966,144.45817069999998
7985,Lalor Secondary College,118 David Street,Lalor,3075,Government,Secondary,-37.67265939,145.0306228
7986,Lalor North Secondary College,114 Childs Road,Epping,3076,Government,Secondary,-37.66098319,145.03495800000002
7995,Lilydale High School,25 Melba Avenue,Lilydale,3140,Government,Secondary,-37.76073331,145.3452169
7997,Lorne P-12 College,15 Grove Road,Lorne,3232,Government,Pri/Sec,-38.53917804,143.97389040000002
8000,Lyndale Secondary College,170-174 Gladstone Road,Dandenong North,3175,Government,Secondary,-37.957778999999995,145.206752
8003,Lynall Hall Community School,Cnr Gleadell & Highett Street,Richmond,3121,Government,Secondary,-37.816477,145.00225700000001
8005,Maffra Secondary College,Bill Cane Court,Maffra,3860,Government,Secondary,-37.964888,146.982424
8010,Mansfield Secondary College,15 View Street,Mansfield,3722,Government,Secondary,-37.062676,146.088565
8015,Maribyrnong Secondary College,River Street,Maribyrnong,3032,Government,Secondary,-37.77954228,144.88851430000003
8022,Matthew Flinders Girls Secondary College,2 Little Ryrie Street,Geelong,3220,Government,Secondary,-38.148845,144.353444
8025,Melbourne High School,Forrest Hill,South Yarra,3141,Government,Secondary,-37.836828999999994,144.99531399999998
8027,Melton Secondary College,Coburns Road,Melton,3337,Government,Secondary,-37.68312036,144.5679855
8030,Mentone Girls Secondary College,Cnr Balcombe & Charman Rds,Mentone,3194,Government,Secondary,-37.98035,145.053969
8045,Mildura Senior College,307-339 Deakin Avenue,Mildura,3500,Government,Secondary,-34.19800387,142.1453901
8050,Mirboo North Secondary College,Castle Street,Mirboo North,3871,Government,Secondary,-38.40018,146.148821
8065,Monbulk College,146-148 David Hill Road,Monbulk,3793,Government,Secondary,-37.88317535,145.4278068
8068,Montmorency Secondary College,Para Road,Montmorency,3094,Government,Secondary,-37.714075,145.11361100000002
8071,Mooroolbark College,186 Manchester Road,Mooroolbark,3138,Government,Secondary,-37.77508326,145.3142304
8073,Mooroopna Secondary College,141-179 Echuca Road,Mooroopna,3629,Government,Secondary,-36.381782,145.351801
8075,Mordialloc College,1 Station Street,Mordialloc,3195,Government,Secondary,-38.012301,145.09198999999998
8100,Mount Beauty Secondary College,Tailrace Road,Mount Beauty,3699,Government,Secondary,-36.740307,147.167284
8102,Mount Eliza Secondary College,204 Canadian Bay Road,Mount Eliza,3930,Government,Secondary,-38.190138,145.09381299999998
8105,Mount Waverley Secondary College,9 Lechte Road,Mount Waverley,3149,Government,Secondary,-37.868790000000004,145.13163
8125,Mckinnon Secondary College,291a Mckinnon Road,Mckinnon,3204,Government,Secondary,-37.912027,145.049119
8135,MacRobertson Girls High School,350-370 Kings Way,Melbourne,3004,Government,Secondary,-37.835886,144.97186200000002
8140,Nathalia Secondary College,41 Chapel Street,Nathalia,3638,Government,Secondary,-36.059901,145.208438
8145,Neerim District Secondary College,Neerim East Road,Neerim South,3831,Government,Secondary,-38.016936,145.95668
8151,Newcomb Secondary College,81 - 85 Bellarine Highway,Newcomb,3219,Government,Secondary,-38.171306,144.395063
8180,Northcote High School,St Georges Road,Northcote,3070,Government,Secondary,-37.774156,144.989706
8185,Norwood Secondary College,Byron Street,Ringwood,3134,Government,Secondary,-37.800473,145.238246
8190,Numurkah Secondary College,104 Tocumwal Road,Numurkah,3636,Government,Secondary,-36.079948,145.446271
8210,Oberon High School,12 Pickett Crescent,Belmont,3216,Government,Secondary,-38.18665,144.337409
8215,Orbost Secondary College,20 Arnold Street,Orbost,3888,Government,Secondary,-37.704106,148.466353
8220,Ouyen P-12 College,1-35 Fuller Street,Ouyen,3490,Government,Pri/Sec,-35.064571,142.322608
8223,Pakenham Secondary College,1020 Princes Highway,Pakenham,3810,Government,Secondary,-38.06907933,145.47110080000002
8225,Parkdale Secondary College,Warren Road,Mordialloc,3195,Government,Secondary,-37.989637,145.094101
8227,Pascoe Vale Girls Secondary College,Lake Avenue,Pascoe Vale,3044,Government,Secondary,-37.717664,144.935384
8245,Princes Hill Secondary College,Arnold Street,Princes Hill,3054,Government,Secondary,-37.783481,144.96503
8250,Bellarine Secondary College,Peninsula Drive,Drysdale,3222,Government,Secondary,-38.191069,144.556993
8256,Rainbow P-12 College (interim name),17 Albert Street,Rainbow,3424,Government,Pri/Sec,-35.89446757,141.9966997
8260,Red Cliffs Secondary College,55 Fitzroy Avenue,Red Cliffs,3496,Government,Secondary,-34.298804,142.195452
8270,Ringwood Secondary College,Bedford Road,Ringwood,3134,Government,Secondary,-37.816606,145.239147
8276,Robinvale College (interim name),186 Latje Road,Robinvale,3549,Government,Pri/Sec,-34.58888676,142.7815451
8280,Rochester Secondary College,Edward Street,Rochester,3561,Government,Secondary,-36.35277863,144.69869630000002
8290,Rosebud Secondary College,245 Eastbourne Road,Rosebud,3939,Government,Secondary,-38.367615,144.887447
8294,Rubicon Outdoor Centre,264 Rubicon Road,Thornton,3712,Government,Secondary,-37.294928000000006,145.821336
8300,Rutherglen High School,40 Sheridans Bridge Road,Rutherglen,3685,Government,Secondary,-36.062564,146.452103
8307,Scoresby Secondary College,Cavell Street,Scoresby,3179,Government,Secondary,-37.888642,145.2362
8320,Shepparton High School,31-71 Hawdon Street,Shepparton,3630,Government,Secondary,-36.372067,145.415396
8330,St Albans Secondary College,289 Main Road East,St Albans,3021,Government,Secondary,-37.745308,144.80700900000002
8335,St Arnaud Secondary College,Smith Street,St Arnaud,3478,Government,Secondary,-36.609547,143.25093600000002
8337,Oakwood School,319 Balaclava Road,Caulfield North,3161,Government,Secondary,-37.873979999999996,145.034173
8345,Strathmore Secondary College,400 Pascoe Vale Road,Strathmore,3041,Government,Secondary,-37.73695,144.92664299999998
8350,Sunbury College,30 Racecourse Road,Sunbury,3429,Government,Secondary,-37.574206,144.728687
8368,Sydney Road Community School,350 Sydney Road,Brunswick,3056,Government,Secondary,-37.769690999999995,144.961878
8370,Tallangatta Secondary College,145 Towong Street,Tallangatta,3700,Government,Secondary,-36.220440999999994,147.172667
8383,Thomastown Secondary College,80-96 Main Street,Thomastown,3074,Government,Secondary,-37.67871605,145.0019385
8395,Trafalgar High School,School Road,Trafalgar,3824,Government,Secondary,-38.214568,146.158302
8405,University High School,77 Story Street,Parkville,3052,Government,Secondary,-37.797009,144.95566399999998
8407,Roxburgh College,60-70 Donald Cameron Drive,Roxburgh Park,3064,Government,Secondary,-37.63062884,144.9294592
8410,Upper Yarra Secondary College,81-89 Little Yarra Road,Yarra Junction,3797,Government,Secondary,-37.79209352,145.623933
8415,Upwey High School,1451 Burwood Highway,Upwey,3158,Government,Secondary,-37.903376,145.33535600000002
8420,Vermont Secondary College,27 - 63 Morack Road,Vermont,3133,Government,Secondary,-37.842864,145.199846
8421,Kambrya College,68 Bemersyde Drive,Berwick,3806,Government,Secondary,-38.05368819,145.34741
8422,Wanganui Park Secondary College,1 - 19 Parkside Drive,Shepparton,3630,Government,Secondary,-36.357040000000005,145.391896
8423,Carrum Downs Secondary College,263 McCormicks Road,Carrum Downs,3201,Government,Secondary,-38.094091,145.198245
8425,Wangaratta High School,17-49 Edwards Street,Wangaratta,3677,Government,Secondary,-36.344898,146.307723
8428,Wantirna College,Harold Street,Wantirna,3152,Government,Secondary,-37.857597999999996,145.229974
8430,Warracknabeal Secondary College,Tregear Street,Warracknabeal,3393,Government,Secondary,-36.26275,142.389405
8437,Warrandyte High School,241-247 Heidelberg-Warrandyte Rd,Warrandyte,3113,Government,Secondary,-37.746939000000005,145.184047
8462,Wellington Secondary College,91 Police Road,Mulgrave,3170,Government,Secondary,-37.934656,145.17022
8465,Werribee Secondary College,45 Duncans Road,Werribee,3030,Government,Secondary,-37.905536,144.668744
8466,Bairnsdale Secondary College,90 Mckean Street,Bairnsdale,3875,Government,Secondary,-37.82871098,147.6049997
8470,Westall Secondary College,88-128 Rosebank Avenue,Clayton South,3169,Government,Secondary,-37.94021554,145.13610469999998
8474,Wheelers Hill Secondary College,Raphael Drive,Wheelers Hill,3150,Government,Secondary,-37.910126,145.18174299999998
8475,Williamstown High School,76 Pasco Street,Williamstown,3016,Government,Secondary,-37.862753000000005,144.895131
8480,Wodonga Senior Secondary College,69 Woodland Street,Wodonga,3690,Government,Secondary,-36.12560893,146.8810522
8490,Yarram Secondary College,86 James Street,Yarram,3971,Government,Secondary,-38.566575,146.68546
8500,Yea High School,67 Racecourse Rd,Yea,3717,Government,Secondary,-37.215011,145.408536
8704,Glen Eira College,76 Booran Road,Caulfield East,3145,Government,Secondary,-37.8857,145.038006
8705,Craigieburn Secondary College,102 Hothlyn Drive,Craigieburn,3064,Government,Secondary,-37.60861754,144.93558169999997
