id,school_name,school_address,suburb,postcode,sector,school_type,school_lat,school_lon
658,The Armidale Waldorf School,278 Rockvale Road,Armidale,2350,Independent,Combined,-30.489206,151.696254
659,St Patrick's College,551 President Avenue,Sutherland,2232,Catholic,Secondary,-34.033937,151.05902
660,Mumbulla School for Rudolf Steiner Education,37 Bega Street,Bega,2550,Independent,Primary,-36.6717,149.846786
661,Georges River Grammar,53 Georges Crescent,Georges Hall,2198,Independent,Combined,-33.910553,150.98233000000002
662,St John Fisher Catholic Primary School,Hicks Lane,Tumbi Umbi,2261,Catholic,Primary,-33.369213,151.437207
663,Australian Christian College - Singleton,23 Maitland Road,Singleton,2330,Independent,Combined,-32.575911,151.182835
664,The Joseph Varga School,128 Alison Road,Randwick,2031,Independent,Special,-33.911962,151.237438
665,Emmaus Catholic College,87-109 Bakers Lane,Kemps Creek,2178,Catholic,Secondary,-33.832296,150.79339099999999
666,Holy Family Primary School,37A High Street,Parkes,2870,Catholic,Primary,-33.132718,148.175895
667,St John The Evangelist Catholic High School,John Purcell Way,Nowra,2541,Catholic,Secondary,-34.896643,150.604775
668,Mater Dei Primary School,63 Gregadoo Road,Wagga Wagga,2650,Catholic,Primary,-35.177764,147.36356
669,Byron Community Primary School,53 Tennyson Street,Byron Bay,2481,Independent,Primary,-28.649344,153.615671
670,RIDBC Garfield Barwick School,361-365 North Rocks Road,North Rocks,2151,Independent,Special,-33.793167,151.019701
671,Sacred Heart Parish Primary School,192 Lane Street,Broken Hill,2880,Catholic,Primary,-31.952716,141.459649
672,Condell Park Christian School,29 Lancelot Street,Condell Park,2200,Independent,Combined,-33.922388,151.017884
673,John Colet School,6 Wyatt Avenue,Belrose,2085,Independent,Primary,-33.722921,151.21438899999998
674,St Paul's International College,463 Argyle Street,Moss Vale,2577,Independent,Secondary,-34.549718,150.36883
675,Lycee Condorcet - The International French School of Sydney,758 Anzac Parade,Maroubra Junction,2035,Independent,Combined,-33.934211,151.238299
676,Al Noori Muslim School,75 Greenacre Rd,Greenacre,2190,Independent,Combined,-33.911386,151.050669
677,Southern Cross Baptist Church Christian School,104 Anzac Ave,Engadine,2233,Independent,Combined,-34.060272,151.006193
678,Coffs Harbour Bible Church School,26 Hi-Tech Drive,Toormina,2452,Independent,Combined,-30.343746999999997,153.090802
679,German International School Sydney,33 Myoora Road,Terrey Hills,2084,Independent,Combined,-33.687411,151.22031
680,The Athena School,28 Oxford Street,Newtown,2042,Independent,Combined,-33.895621000000006,151.174767
681,John The Baptist Catholic Primary School,Mount St,Bonnyrigg Heights,2177,Catholic,Primary,-33.887226,150.864055
682,St Brendan's Catholic Primary School,Carters Road,Lake Munmorah,2259,Catholic,Primary,-33.188323,151.577319
683,Inner Sydney Montessori School,44 Smith Street,Balmain,2041,Independent,Primary,-33.859123,151.184504
684,St Euphemia College,6-12 East Tce,Bankstown,2200,Independent,Combined,-33.919725,151.039766
685,Sydney Montessori School,99-107 Manchester Road,Gymea,2227,Independent,Combined,-34.037331,151.08778
686,Rainbow Ridge School for Steiner Education,279 Lillian Rock Road,Lillian Rock Via Nimbin,2480,Independent,Combined,-28.537518,153.177441
687,Wagga Wagga Christian College,401 Kooringal Road,Wagga Wagga,2650,Independent,Combined,-35.134005,147.390246
688,Armenian General Benevolent Union Alexander Primary School,Cnr Thuddungra and Namba Roads,Duffys Forest,2084,Independent,Primary,-33.6769,151.187452
689,Hunter Valley Grammar School,42 Norfolk Street,Ashtonfield,2323,Independent,Combined,-32.772568,151.600091
690,Holy Cross Catholic Primary School,37 Kincumber Street,Kincumber,2251,Catholic,Primary,-33.465140000000005,151.37989199999998
691,All Saints Greek Orthodox Grammar School,Cnr Isabel and Cecilia Streets,Belmore,2192,Independent,Combined,-33.914121,151.090939
692,Holy Family Primary School,Lot 32 Willowdene Ave,Luddenham,2745,Catholic,Primary,-33.88159,150.686032
693,Bishop Druitt College,111 North Boambee Road,Coffs Harbour,2450,Independent,Combined,-30.305176,153.07138600000002
694,Australian Islamic College of Sydney,33 Headcorn Street,Mount Druitt,2770,Independent,Combined,-33.758994,150.819313
695,St Joseph's College,Doyle Drive,Banora Point,2486,Catholic,Secondary,-28.211222999999997,153.553347
696,St Francis of Assisi Primary School,1 Stone Street,Glendenning,2761,Catholic,Primary,-33.737688,150.85218799999998
697,St Joseph's School,161 Church Street,Glen Innes,2370,Catholic,Primary,-29.738046,151.73859299999998
698,McAuley Catholic College,Pacific Highway,Clarenza Via Grafton,2460,Catholic,Secondary,-29.694421999999996,152.935128
699,St Brigid's Catholic Primary School,160 Coogee Bay Rd,Coogee,2034,Catholic,Primary,-33.919921,151.25278500000002
700,Trinity Catholic Primary School,61-83 Bakers Lane,Kemps Creek,2178,Catholic,Primary,-33.831893,150.78921699999998
701,Scone Grammar School,60 Kingdon Street,Scone,2337,Independent,Combined,-32.051655,150.861929
702,De La Salle Catholic College  Cronulla,2 Cross Street,Cronulla,2230,Catholic,Secondary,-34.055592,151.143328
703,McAuley Catholic Central School,Capper Street,Tumut,2720,Catholic,Combined,-35.303429,148.221992
704,St Laurence's Primary School,2 Dalton Street,Forbes,2871,Catholic,Primary,-33.379309,148.008506
705,St Gregory's Primary School,57 Lowe Street,Queanbeyan,2620,Catholic,Primary,-35.352175,149.240905
706,All Saints College,16 Grant Street,Maitland,2320,Catholic,Secondary,-32.737840000000006,151.55999599999998
707,Aquinas Catholic College,Anzac Road,Menai,2234,Catholic,Secondary,-34.01997,151.021315
708,St Edward's Primary School,Hillvue Rd,Tamworth,2340,Catholic,Primary,-31.112464000000003,150.90799199999998
709,Richmond Christian College,7 Gallans Road,Ballina,2478,Independent,Combined,-28.84778,153.545439
710,St Peter's Primary School,Ocean Drive,Port Macquarie,2444,Catholic,Primary,-31.456616999999998,152.891881
711,St Clare's Catholic Primary School,59 Holdsworth Drive,Narellan Vale,2567,Catholic,Primary,-34.047474,150.748107
712,Wyong Christian Community School,Alison Road,Wyong,2259,Independent,Combined,-33.277464,151.415148
713,Bethany Catholic Primary School,34-38 William Howell Drive,Glenmore Park,2745,Catholic,Primary,-33.787009999999995,150.67076799999998
714,Chisholm Catholic Primary School,30 Collith Ave,Bligh Park,2756,Catholic,Primary,-33.632777000000004,150.802921
715,Bethany College,Croydon Road,Hurstville,2220,Catholic,Secondary,-33.961833,151.113118
716,St Francis Xavier Primary School,39 Queen Street,Woolgoolga,2456,Catholic,Primary,-30.115153999999997,153.201313
717,Central Coast Rudolf Steiner School,Cnr Station East Road and Catamaran Road,Fountaindale,2258,Independent,Combined,-33.339168,151.39562
718,St Luke's Grammar School,210 Headland Road,Dee Why,2099,Independent,Combined,-33.759833,151.283881
719,St Mark's Coptic Orthodox College,52 Australis Avenue,Wattle Grove,2173,Independent,Combined,-33.955242999999996,150.943183
720,Sapphire Coast Anglican College,2 Max Slater Drive,Bega,2550,Independent,Combined,-36.701219,149.83862299999998
721,St Mary - St Joseph Catholic Primary School,280 Fitzgerald Avenue,Maroubra Beach,2035,Catholic,Primary,-33.947472999999995,151.252331
722,Hawkesbury Independent School,316 Comleroy Road,Kurrajong,2758,Independent,Primary,-33.526659,150.691887
723,Shearwater  The Mullumbimby Steiner School,349 Left Bank Road,Mullumbimby,2482,Independent,Combined,-28.548325,153.4965
724,St Joseph's Primary School,Cnr Tarcutta and Johnston Streets,Wagga Wagga,2650,Catholic,Primary,-35.107392,147.372628
725,Carroll College,2494 George Bass Drive,Broulee,2537,Catholic,Secondary,-35.822058,150.18778500000002
726,Australian International Academy  Sydney  Strathfield Campus,416-420 Liverpool Road,Strathfield,2135,Independent,Combined,-33.891742,151.089845
727,St Philip's Christian College - Port Stephens,182 Salamander Way,Salamander Bay,2317,Independent,Combined,-32.740584999999996,152.092941
728,Trinity Catholic College,13 Park Road,Auburn,2144,Catholic,Secondary,-33.850411,151.02985
729,MacKillop College Port Macquarie,151 Greenmeadows Drive and Lochinvar Place,Port Macquarie,2444,Catholic,Secondary,-31.454628000000003,152.896503
730,St Joseph's Primary School,3-5 Frances Street,Tweed Heads,2485,Catholic,Primary,-28.171253000000004,153.540751
731,St James Primary School,Doyle Drive,Banora Point,2486,Catholic,Primary,-28.222412,153.543376
732,Casino Christian School,93 Manifold Road,North Casino,2470,Independent,Combined,-28.811971000000003,153.072893
733,Illawarra Christian School,4 Tyalla Place,Cordeaux Heights,2526,Independent,Combined,-34.443449,150.830377
734,Mt Carmel School,Dutton Street,Yass,2582,Catholic,Primary,-34.841933000000004,148.909396
735,St James Primary School,Carr'S Drive,Yamba,2464,Catholic,Primary,-29.432479999999998,153.333744
736,Holy Family Catholic Primary School,40 Isabella Drive,Skennars Head,2478,Catholic,Primary,-28.827809000000002,153.599632
737,St John Paul II Catholic College (Schofields),85 Hambledon Road,Schofields,2762,Catholic,Secondary,-33.705273,150.89196
738,St Joseph's Primary School,78 Alex Avenue,Schofields,2762,Catholic,Primary,-33.705112,150.888942
739,Al Zahra College,3-5 Wollongong Road,Arncliffe,2205,Independent,Combined,-33.933688000000004,151.148249
740,M.E.T. School,216 Pennant Hills Road,Oatlands,2117,Independent,Combined,-33.786334000000004,151.032344
741,Nazareth Catholic Primary School,3 Glider Avenue,Shellharbour City Centre,2529,Catholic,Primary,-34.568738,150.835526
742,Fr John Therry Catholic Primary School,2 Eaton Street,Balmain,2041,Catholic,Primary,-33.859081,151.183417
743,Burrabadine Cornerstone Christian School,101R Bunglegumbie Road,Dubbo,2830,Independent,Primary,-32.226374,148.593516
744,Montessori East,8 Wellington Street,Bondi,2026,Independent,Primary,-33.893029,151.263958
745,Amity College,163 Kurrajong Road,Prestons,2170,Independent,Combined,-33.941944,150.874328
746,Rissalah College,54-72 Hampden Road,Lakemba,2195,Independent,Primary,-33.926819,151.080217
747,Minimbah Primary School,Galloway Street,Armidale,2350,Independent,Primary,-30.525401000000002,151.655627
748,Snowy Mountains Christian School,Cnr Baroona Ave And Boona Street,Cooma North,2630,Independent,Combined,-36.22095,149.129845
749,Aim Senior Secondary Music College,17-51 Foveaux Street,Surry Hills,2010,Independent,Secondary,-33.883321,151.208645
750,Al Faisal College,149 Auburn Road,Auburn,2144,Independent,Combined,-33.854755,151.03155900000002
751,Good Samaritan Catholic College,401 Hoxton Park Road,Hinchinbrook,2168,Catholic,Secondary,-33.926134000000005,150.86011399999998
752,Good Shepherd Catholic Primary School,21 Twentieth Avenue,Hoxton Park,2171,Catholic,Primary,-33.93018,150.862437
753,Giant Steps Sydney,23 Punt Road,Gladesville,2111,Independent,Special,-33.837903000000004,151.128438
754,Deniliquin Christian School,535-549 Henry Street,Deniliquin,2710,Independent,Combined,-35.536532,144.950973
755,Nambucca Valley Christian Community School,Centenary Parade,Nambucca Heads,2448,Independent,Combined,-30.642284999999998,152.983626
756,Snowy Mountains Grammar School,6339 Kosciuszko Road,Jindabyne,2627,Independent,Combined,-36.416819,148.61053
757,Al Amanah College,2-4 Winspear Avenue,Bankstown,2200,Independent,Combined,-33.916443,151.028213
758,St Bishoy Coptic Orthodox College,53-59 Methven Street,Mount Druitt,2770,Independent,Combined,-33.762203,150.827357
759,Emmanuel Anglican College,62 Horizon Drive,West Ballina,2478,Independent,Combined,-28.859540999999997,153.532927
760,Magdalene Catholic High School,Smeaton Grange Road,Narellan,2567,Catholic,Secondary,-34.045062,150.759756
761,Mount Annan Christian College,347 Narellan Road,Mount Annan,2567,Independent,Combined,-34.053009,150.77490600000002
762,Aetaomah School,2486 Kyogle Road,Terragon,2484,Independent,Primary,-28.444278000000004,153.28266299999999
763,Margaret Jurd College,272 Sandgate Road.,Shortland,2307,Independent,Special,-32.913373,151.716531
764,Aspect South East Sydney School,Monterra Avenue,Peakhurst,2210,Independent,Special,-33.972765,151.0559
765,RIDBC Thomas Pattison School,361-365 North Rocks Road,North Rocks,2151,Independent,Special,-33.767661,151.02920600000002
766,Heritage College Lake Macquarie,85 Ironbark Rd,Morisset,2264,Independent,Combined,-33.076659,151.43113200000002
767,Blacktown Youth College Incorporated,39 Mackellar Road,Hebersham,2770,Independent,Combined,-33.737383,150.825972
768,Sathya Sai School,9 Nullum Street,Murwillumbah,2484,Independent,Combined,-28.327790000000004,153.393048
769,Kesser Torah College,Cnr Of Napier And Blake Streets,Dover Heights,2030,Independent,Combined,-33.87225,151.282579
770,Xavier Catholic College Ballina,2 Redford Drive,Skennars Head,2478,Catholic,Secondary,-28.829697999999997,153.600101
771,Holy Cross Primary School,49 Meurants Lane,Glenwood,2768,Catholic,Primary,-33.736936,150.924047
772,Charlton Christian College,43 Fassifern Road,Fassifern,2283,Independent,Combined,-32.98898,151.5825
773,D.A.L.E. Christian School,98 Georgetown Road,Waratah,2298,Independent,Special,-32.904984000000006,151.722303
774,Thomas More Christian Montessori School,2-6 Willow Court,Bega,2550,Independent,Primary,-36.687540999999996,149.843108
775,The John Berne School,1 Thomas Street,Lewisham,2049,Independent,Special,-33.892070000000004,151.14824299999998
776,St Philip's Christian College - Cessnock Campus,10 Lomas Lane,Nulkaba,2325,Independent,Combined,-32.843443,151.356084
777,Christadelphian Heritage College Sydney Inc,110 Cross Street,Kemps Creek,2178,Independent,Combined,-33.883478000000004,150.791224
778,St Andrew's Christian School,84 Washpool Road,Clarenza Via Grafton,2460,Independent,Combined,-29.701348,152.964903
779,St Andrews College,116-132 Quakers Road,Marayong,2148,Catholic,Secondary,-33.742284000000005,150.88640800000002
780,Clarence Valley Anglican School,39 Victoria Street,Grafton,2460,Independent,Combined,-29.694117,152.93201100000002
781,St Catherine of Siena Catholic Primary School,58 Dalmeny Drive,Prestons,2170,Catholic,Primary,-33.952631,150.86867800000002
782,Holy Spirit Catholic College,39 Croydon Street,Lakemba,2195,Catholic,Secondary,-33.921743,151.07659099999998
783,Xavier College,1170- 1172 Ninth Avenue,Llandilo,2747,Catholic,Secondary,-33.715072,150.728704
784,Liberty College,582 Goonoo Goonoo Road,Tamworth,2340,Independent,Primary,-31.140827,150.924326
785,Muswellbrook Christian School,30 Sowerby Street,Muswellbrook,2333,Independent,Primary,-32.254363,150.893052
786,Australian Christian College: Marsden Park,69 Farm Road,Riverstone,2765,Independent,Combined,-33.678559,150.84176200000002
787,Hunter Christian School,Cnr Bull & Kerr Streets,Mayfield,2304,Independent,Combined,-32.889971,151.73879499999998
788,Medowie Christian School,6A and 6B Waropara Road,Medowie,2318,Independent,Combined,-32.733917,151.853679
789,Key College,122 Little Eveleigh Street,Redfern,2016,Independent,Combined,-33.891796,151.197932
790,Montgrove College,140 Bringelly Road,Orchard Hills,2748,Independent,Combined,-33.774826000000004,150.714226
791,Bishop Tyrrell Anglican College,256 Minmi Road,Fletcher,2287,Independent,Combined,-32.873346000000005,151.646812
792,The Riverina Anglican College,Farrer Road,Wagga Wagga,2650,Independent,Secondary,-35.068765,147.374657
793,St Mary and St Mina's Coptic Orthodox College,339-377 Forest Road,Bexley,2207,Independent,Combined,-33.946126,151.127346
794,Calrossy Anglican College - William Cowper Campus,242 Moore Creek Road,Tamworth,2340,Independent,Combined,-31.061006,150.913352
795,"Dunlea Centre, Australia's Original Boys' Town",35A Waratah Road,Engadine,2233,Independent,Secondary,-34.065036,151.008629
796,The Coast Christian School,37 - 39 Bundaleer Cres,Bensville,2251,Independent,Primary,-33.493631,151.390101
797,Holy Saviour School,80 Waterloo Road,Greenacre,2190,Independent,Primary,-33.911784999999995,151.056407
798,Red Bend Catholic College,College Road,Forbes,2871,Independent,Secondary,-33.418419,148.02163000000002
799,Kildare Catholic College,Coleman Street,Wagga Wagga,2650,Catholic,Secondary,-35.122634000000005,147.363584
800,Arndell College,118 Wolseley Road,Oakville,2765,Independent,Combined,-33.620111,150.8504
801,Richard Johnson Anglican School,93 Hyatts Road,Oakhurst,2761,Independent,Combined,-33.743287,150.835651
802,Penrith Anglican College,338-356 Wentworth Road,Orchard Hills,2748,Independent,Combined,-33.783377,150.72078100000002
803,Nowra Anglican College,Cnr Princes Highway and West Bunderra Street,Bomaderry,2541,Independent,Combined,-34.857265000000005,150.599905
804,Thomas Hassall Anglican College,Cnr Second and Sixteenth Avenues,West Hoxton,2171,Independent,Combined,-33.918729,150.839747
805,St Peter's Catholic College,84 Gavenlock Road,Tuggerah,2259,Catholic,Secondary,-33.301912,151.413793
806,St Nicholas' Primary School,143-149 Carthage Street,Tamworth,2340,Catholic,Primary,-31.094047999999997,150.937951
807,McCarthy Catholic College,Tribe Street,Tamworth,2340,Catholic,Secondary,-31.074671000000002,150.91961799999999
808,Trinity Catholic College,Clinton Street,Goulburn,2580,Catholic,Secondary,-34.753082,149.705539
809,Kindlehill School,8-12 Lake Street,Wentworth Falls,2782,Independent,Combined,-33.704508000000004,150.374908
810,Rouse Hill Anglican College,Corner Rouse Road and Worcester Road,Rouse Hill,2155,Independent,Combined,-33.684396,150.91067900000002
811,Mater Dei Catholic College,Plunkett Drive  off Gregadoo Road,Wagga Wagga,2650,Catholic,Secondary,-35.106664,147.360594
812,St John's College,Woodlawn Road,Lismore,2480,Catholic,Secondary,-28.784184000000003,153.300445
813,St Angela's Primary School,40 Harrington Avenue,Castle Hill,2154,Catholic,Primary,-33.717526,150.971927
814,Lumen Christi Catholic College,388 Pambula Beach Road,Pambula Beach,2549,Catholic,Combined,-36.939091999999995,149.899521
815,Reddam House,56 Mitchell Street,North Bondi,2026,Independent,Combined,-33.885307,151.276779
816,MacKillop Catholic College,91 Sparks Road,Warnervale,2259,Catholic,Combined,-33.243318,151.46915800000002
817,Holy Family Primary School,11 Emert Parade,Emerton,2770,Catholic,Primary,-33.744627,150.805854
818,Holy Spirit Catholic Primary School,25 Main Street,Carnes Hill,2171,Catholic,Primary,-33.925689,150.849187
819,Barrenjoey Montessori School,2 Tasman Road,Avalon,2107,Independent,Primary,-33.6325,151.333
820,St Columba Anglican School,43-53 Major Innes Road,Port Macquarie,2444,Independent,Combined,-31.462970000000002,152.87838
821,Macleay Vocational College,1-13 Reginald Ward Street,South Kempsey,2440,Independent,Secondary,-31.098508000000002,152.822931
822,Trinity Anglican College - Albury,421 Elizabeth Mitchell Drive,Thurgoona,2640,Independent,Combined,-36.030741,146.98421399999998
823,Macquarie Anglican Grammar School,11 Currawong Road,Dubbo,2830,Independent,Combined,-32.249321,148.57428000000002
824,St Hurmizd Assyrian Primary School,7-9 Greenfield Rd,Greenfield Park,2176,Independent,Combined,-33.871266999999996,150.891309
825,St Christopher's Catholic Primary School,205 Heathcote Rd,Holsworthy,2173,Catholic,Primary,-33.952119,150.951725
826,Green Valley Islamic College,264 Wilson Road,Green Valley,2168,Independent,Combined,-33.898208000000004,150.86709199999999
827,Italian Bilingual School,111 Bowden Street,Meadowbank,2112,Independent,Primary,-33.886895,151.156188
828,St Peter's Anglican College - Broulee,61 Train Street,Broulee,2537,Independent,Combined,-35.841898,150.170365
829,John XXIII Catholic Primary School,160 Perfection Avenue,Stanhope Gardens,2768,Catholic,Primary,-33.705583000000004,150.92702
830,St Mary's Primary School,171 Turf Street,Grafton,2460,Catholic,Primary,-29.694692,152.935422
831,St Catherine's Catholic College,30-40 Combo Lane,Singleton,2330,Catholic,Combined,-32.559208,151.180419
832,Xavier High School,294 Fallon Street,Albury,2640,Catholic,Secondary,-36.062669,146.935126
833,St Mary's College,151 Bloomfield Road,Gunnedah,2380,Catholic,Secondary,-30.98,150.25996899999998
834,Manning Valley Anglican College,94 Princes Street,Cundletown,2430,Independent,Combined,-31.898902000000003,152.530176
835,Avondale School,119 Avondale Road,Cooranbong,2265,Independent,Combined,-33.063697999999995,151.464957
836,Wollondilly Anglican College,3000 Remembrance Drive,Tahmoor,2573,Independent,Combined,-34.229257000000004,150.591102
837,Shellharbour Anglican College,Shellharbour Road,Dunmore,2529,Independent,Combined,-34.594975,150.84644
838,Brightwaters Christian College,82 Bulgonia Road,Brightwaters,2264,Independent,Primary,-33.111795,151.543076
839,Al Sadiq College,114 Waterloo Road,Greenacre,2190,Independent,Combined,-33.906744,151.02518500000002
840,Lakes Grammar - An Anglican School,Cnr Sparks Road and Albert Warner Drive,Warnervale,2259,Independent,Combined,-33.246315,151.450845
841,ALESCO Senior College,100 Laman Street,Cooks Hill,2300,Independent,Combined,-32.929363,151.768075
842,Corpus Christi Catholic High School,Cnr Industrial Road and Moore Street,Oak Flats,2529,Catholic,Secondary,-33.786338,151.032553
843,Clancy Catholic College,Carmichael Drive,West Hoxton,2171,Catholic,Secondary,-33.930213,150.84445300000002
844,St Clare's Catholic High School,175 Buckwell Drive,Hassall Grove,2761,Catholic,Secondary,-33.734495,150.840445
845,St Agnes Catholic High School,Evans Road,Rooty Hill,2766,Catholic,Secondary,-33.772175,150.846102
846,Loyola Senior High School,91 North Parade,Mount Druitt,2770,Catholic,Secondary,-33.768032,150.813967
847,Moama Anglican Grammar School,2 Kirchhofer Street,Moama,2731,Independent,Combined,-36.100468,144.75066999999999
848,Australian Performing Arts Grammar School,255 Broadway,Glebe,2037,Independent,Secondary,-33.874684,151.181453
849,St Mark's Catholic College,160 Perfection Avenue,Stanhope Gardens,2768,Catholic,Secondary,-33.705684999999995,150.929069
850,Woodbury,Building 11  92 Seven Hills Road,Baulkham Hills,2153,Independent,Special,-33.764333,150.97966
851,Ebenezer Christian College,441 Blacktown Road,Prospect,2148,Independent,Combined,-33.806401,150.926511
852,Warakirri College,Level 1  1-3 Hamilton Road,Fairfield,2165,Independent,Secondary,-33.814467,150.999558
853,Saint Mary MacKillop Colleges Limited,20 Hely Ave,Wagga Wagga,2650,Independent,Combined,-35.110911,147.352081
854,Hunter Trade College,Cnr Mount Dee Road and Junction Street,Telarah,2320,Independent,Secondary,-32.739603,151.537192
855,Newman Senior Technical College,Boundary Street,Port Macquarie,2444,Catholic,Secondary,-31.427003000000003,152.870033
856,Orange Anglican Grammar School,7 Murphy Lane,Orange,2800,Independent,Combined,-33.280722,149.098433
857,Wollemi College,14 Gipps Street,Werrington,2747,Independent,Secondary,-33.7646,150.7553
858,Unity Grammar College,70 Fourth Avenue,Austral,2179,Independent,Combined,-33.944694,150.802523
859,Mother Teresa Primary School,2a Darcy Road,Westmead,2145,Catholic,Primary,-33.803397,150.984154
860,Sydney Adventist School - Auburn,3 Macquarie Road,Auburn,2144,Independent,Primary,-33.8749,151.079
861,St Joseph's Regional College,College Drive,Port Macquarie,2444,Catholic,Secondary,-31.429396,152.898328
862,Bellfield College,29 - 31 Rossmore Avenue West,Rossmore,2557,Independent,Combined,-33.941562,150.76659899999999
863,Yeshiva College,36 Flood Street,Bondi,2026,Independent,Combined,-33.891830999999996,151.259389
864,Trades Norwest Anglican Senior College,1000 Old Windsor Road,Glenwood,2768,Independent,Secondary,-33.7464,150.901
865,Pacific Coast Christian School,3a Acacia Street,Tweed Heads South,2486,Independent,Combined,-28.197637,153.520713
866,Our Lady of the Angels Primary School,1 Wellgate Avenue,Kellyville,2155,Catholic,Primary,-33.683958000000004,150.933018
867,Saint Mary MacKillop College Albury,197 Urana Road,Jindera,2642,Independent,Combined,-35.951768,146.887464
868,Pacific Valley Christian School,8 Edinburgh Drive,Townsend,2463,Independent,Combined,-29.462867,153.21731499999999
869,Lindfield Montessori Preschool,9 Moore Street,West Lindfield,2070,Independent,Primary,-33.777789,151.148357
870,WAYS Secondary,63a Wairoa Avenue,Bondi,2026,Independent,Secondary,-33.886915,151.279192
871,Cameragal Montessori School,2B  Montpelier Street,Neutral Bay,2089,Independent,Primary,-33.8428,151.2078
872,Karuna Montessori School,48-50 Parr Parade,Narraweena,2099,Independent,Primary,-33.74781,151.276408
873,Albury Wodonga Community College  Albury,327B Kiewa Street,Albury,2640,Independent,Secondary,-36.0897,146.9133
874,St Justin's Catholic Primary School,94 Oran Park Drive,Oran Park,2570,Catholic,Primary,-34.020016999999996,150.742401
875,St Benedict's Catholic College,70 Oran Park Drive,Oran Park,2570,Catholic,Secondary,-34.025859000000004,150.699271
876,Redfern Jarjum College,117 Redfern Street,Redfern,2016,Independent,Primary,-33.892973,151.20261000000002
877,Farmhouse Montessori School,9 Bardoo Avenue,North Balgowlah,2093,Independent,Primary,-33.783352,151.246409
878,Macquarie Grammar School,225 Clarence Street Levels 4 and 8,Sydney,2000,Independent,Secondary,-33.8701,151.20513799999998
879,St Andrew's Cathedral Gawura School,Sydney Square,Sydney,2000,Independent,Primary,-33.873934000000006,151.205644
880,TLK Alesco School,Old School Place  80 Shannon Parade,Berkeley Vale,2261,Independent,Secondary,-33.34772,151.435601
881,ALESCO Illawarra,50-52 Auburn Street,Wollongong,2500,Independent,Secondary,-34.430408,150.88851
882,Alpha Omega Senior College,Level 4  1-5 Harrow Road,Auburn,2144,Independent,Secondary,-33.850765,151.031329
883,Aspect Macarthur School,229 Macquarie Grove Road,Cobbitty,2570,Independent,Special,-34.032094,150.705575
884,Aspect Riverina School,437 Olive Street,Albury,2640,Independent,Special,-36.084338,146.917576
885,St Andrew's Cathedral School,St Andrew's House 474 Kent Street,Sydney,2000,Independent,Combined,-33.873884999999994,151.205524
886,Rosary Park Catholic School,Station Street,Branxton,2335,Catholic,Primary,-32.656321000000005,151.347359
887,St Ambrose Catholic Primary School,Lot 3  Elizabeth Street,Pottsville,2689,Catholic,Primary,-28.391920000000002,153.56294
888,Salamah College,40 Hector Street,Chester Hill,2162,Independent,Combined,-33.875947,151.00579399999998
889,Al Hikma College,291 Haldon Street,Lakemba,2195,Independent,Primary,-33.926124,151.08124899999999
890,Pittwater House Schools,Westmoreland Avenue,Collaroy,2097,Independent,Combined,-33.741707,151.29277
891,EDEN College,86 Parliament Road,Macquarie Fields,2564,Independent,Secondary,-33.989261,150.891887
892,St Carthage's Primary School,2 Dawson Street,Lismore,2480,Catholic,Primary,-28.803682000000002,153.284482
893,Good Samaritan Catholic Primary School,48 McGrath Street,Fairy Meadow,2519,Catholic,Primary,-34.39783,150.89011599999998
894,Western Grammar School,15 Cannery Road,Plumpton,2671,Independent,Combined,-33.74973,150.835912
895,St Brigid's Catholic College,48 Carters Road,Lake Munmorah,2259,Catholic,Secondary,-33.187111,151.57325500000002
896,ET Australia Secondary College,123 Donnison Street,Gosford,2250,Independent,Secondary,-33.427621,151.342756
897,Wollongong Flexible Learning Centre,440-450 Princes Highway,Towradgi,2518,Independent,Secondary,-34.38325,150.895325
898,Aurora Southern Highlands Steiner School,15-17 Kirkham Road,Bowral,2576,Independent,Primary,-34.471784,150.41902199999998
899,International Football School,16 The Avenue Mt Penang Parklands,Kariong,2250,Independent,Combined,-33.429124,151.298282
900,Pal Buddhist School,14 First Avenue,Canley Vale,2166,Independent,Secondary,-33.887851,150.943881
901,Irfan College,2089 Elizabeth Drive,Cecil Park,2178,Independent,Combined,-33.876415,150.825571
902,St Aloysius Catholic Primary School,24 Heritage Drive,Chisholm,2322,Catholic,Primary,-32.7558,151.6332
903,Craig Davis College,72-98 Staff Road,Cordeaux Heights,2526,Independent,Secondary,-34.446484000000005,150.830947
904,Ngaruki Gulgul,Gate 1  Kangoo Road,Kariong,2250,Independent,Secondary,-33.427649,151.290301
905,Western College Alesco Learning Centre,37 Cobbora Road,Dubbo,2830,Independent,Combined,-32.243946,148.618789
906,Australian International Academy  Kellyville Campus,57-69 Samantha Riley Drive,Kellyville,2155,Independent,Combined,-33.697254,150.963129
907,Our Lady of the Assumption Catholic Primary School,1a Hamilton Street East,North Strathfield,2137,Catholic,Primary,-33.858000000000004,151.0864
908,St Mary's Flexible Learning Centre,63 Forrester Rd,St Mary's,2760,Independent,Secondary,-33.760372,150.775405
909,The Anglican School Googong,136 Gorman Drive,Googong,2620,Independent,Primary,-35.42238,149.23263
910,Pacific Hope School,3a Acacia Street,Tweed Heads South,2486,Independent,Special,-28.197637,153.520713
911,Eileen O扖onnor Catholic College,7 Thomas Street,Lewisham,2049,Catholic,Special,-33.892776,151.148653
