id,school_name,school_address,suburb,postcode,school_lat,school_lon,Category,Subtype,school_type,sector
6588,St Joseph's School OSHC Ottoway,10 Ina Avenue,Ottoway,5013,-34.846516,138.538673,CARE,OSHC,Out of School Hours Care,NONDEPT
6589,Vietnamese Cultural Diversity Vac,33A Dudley Street,Mansfield Park,5012,-34.854403,138.551934,CARE,OSHC,Out of School Hours Care,NONDEPT
6590,Scotch College Camp Aust OSHC/Vac,Norman Walk,Mitcham,5062,-34.97989166666667,138.62203611111113,CARE,OSHC,Out of School Hours Care,NONDEPT
6592,St Monica's Parish School OSHC/Vac,92 North East Road,Walkerville,5081,-34.887738,138.61607,CARE,OSHC,Out of School Hours Care,NONDEPT
6593,Norton Summit Primary School OSHC,15 Crescent Drive,Norton Summit,5136,-34.92734233,138.72831656,CARE,OSHC,Out of School Hours Care,DEPT
6594,Tyndale Christian School OSHC/Vac,50 Fern Grove Boulevard,Salisbury East,5109,-34.773988,138.669422,CARE,OSHC,Out of School Hours Care,NONDEPT
6596,St Joseph's Mem Sch OSHC/Vac-Norwood,139 William Street,Norwood,5067,-34.923707,138.640764,CARE,OSHC,Out of School Hours Care,NONDEPT
6597,Inner Nth East Adel YMCA OSHC/Vac,39 Smith Street,Walkerville,5081,-34.894276,138.617188,CARE,OSHC,Out of School Hours Care,NONDEPT
6603,Ardrossan & Districts Comm Kgtn,26 West Terrace,Ardrossan,5571,-34.425356,137.913799,PRESC,CSC,Children's Services Centres,DEPT
6604,Bute and District Kindergarten,4 Third Street,Bute,5560,-33.865178,138.003954,PRESC,CSC,Children's Services Centres,DEPT
6605,Augusta Park Childhood Servs Ctr,2 Bailey Street,Port Augusta,5700,-32.493659,137.782859,PRESC,CSC,Children's Services Centres,DEPT
6607,Bishop Kindergarten,5 Willison Street,Port Lincoln,5606,-34.716839,135.845905,PRESC,CSC,Children's Services Centres,DEPT
6608,Booleroo Centre & District Kgtn,26 Campbell Street,Booleroo Centre,5482,-32.878266,138.348042,PRESC,CSC,Children's Services Centres,DEPT
6609,Kadina Preschool Centre,29 Hallett Street,Kadina,5554,-33.959666,137.711007,PRESC,CSC,Children's Services Centres,DEPT
6612,Central Yorke Early Learning Centre,15 Kilkerran Terrace,Maitland,5573,-34.374402,137.677024,PRESC,CPC,Child Parent Centres,DEPT
6613,Crystal Brook Kindergarten,Mais Terrace,Crystal Brook,5523,-33.352334,138.213533,PRESC,CSC,Children's Services Centres,DEPT
6615,Port Pirie West Children's Centre,First Street,Port Pirie,5540,-33.181862,138.002545,PRESC,CCEN,Children's Centres,DEPT
6616,Elliston RSL Memorial CC,30 Memorial Drive,Elliston,5670,-33.648127,134.889274,PRESC,CSC,Children's Services Centres,DEPT
6617,Flinders Children's Centre,122 Tassie Street,Port Augusta,5700,-32.482907,137.775112,PRESC,CSC,Children's Services Centres,DEPT
6619,Ingle Farm East PS OSHC/Vac,18 Halidon Street,Ingle Farm,5098,-34.833835,138.65201,CARE,OSHC,Out of School Hours Care,DEPT
6620,Gladstone Kindergarten,James Street,Gladstone,5473,-33.268649,138.359475,PRESC,CSC,Children's Services Centres,DEPT
6622,Hawker Childhood Services Centre,67 Chase View Terrace,Hawker,5434,-31.885721,138.423903,PRESC,CSC,Children's Services Centres,DEPT
6623,Minlaton District ELC Occ Care,1 West Terrace,Minlaton,5575,-34.769286,137.592575,CARE,OCPRE,Occasional Care in Preschools,DEPT
6624,Jamestown Community Children's Ctr,Humphris Terrace,Jamestown,5491,-33.204904,138.609566,PRESC,INTRU,Integrated Rural Preschools/CCC,DEPT
6625,Moonta Kindergarten,Blanche Terrace,Moonta,5558,-34.071329,137.590995,PRESC,CSC,Children's Services Centres,DEPT
6626,Kimba Community Kindergarten,30-32 Park Terrace,Kimba,5641,-33.138822,136.417408,PRESC,CSC,Children's Services Centres,DEPT
6627,Kirton Point Children's Centre,63 Stevenson Street,Port Lincoln,5606,-34.731447,135.867515,PRESC,CCEN,Children's Centres,DEPT
6628,Whyalla Stuart Early Chlhd Ctr Kgtn,24 Ramsay Street,Whyalla Stuart,5608,-33.027259,137.523718,PRESC,CSC,Children's Services Centres,DEPT
6629,Port Wakefield Kindergarten,Thomas Crescent,Port Wakefield,5550,-34.187364,138.149243,PRESC,CSC,Children's Services Centres,DEPT
6630,Lake Wangary Preschool Centre,150 Main Street,Wangary,5607,-34.549627,135.479167,PRESC,CPC,Child Parent Centres,DEPT
6631,Laura Preschool Centre,6 Booyoolie Street,Laura,5480,-33.187208,138.303414,PRESC,CSC,Children's Services Centres,DEPT
6632,Leigh Creek Kindergarten,Blackoak Drive,Leigh Creek,5731,-30.593006,138.401735,PRESC,CSC,Children's Services Centres,DEPT
6633,Lock Early Learning Centre,West Terrace,Lock,5633,-33.566136,135.757148,PRESC,CSC,Children's Services Centres,DEPT
6636,McRitchie Crescent Chn Servs Ctr,55 McRitchie Crescent,Whyalla Stuart,5608,-33.022697,137.527249,PRESC,CSC,Children's Services Centres,DEPT
6640,Wallaroo Preschool Centre,11 Elizabeth Street,Wallaroo,5556,-33.930333,137.628756,PRESC,CSC,Children's Services Centres,DEPT
6641,Ngura Yadurirn Child & Family Centre,2 Kelly Street,Ceduna,5690,-32.138886,133.669533,PRESC,CCEN,Children's Centres,DEPT
6642,Gabmididi Manoo Childrn & Family Ctr,Cnr Clutterbuck St & Hincks Ave,Whyalla Norrie,5608,-33.026448,137.542801,PRESC,CCEN,Children's Centres,DEPT
6644,Neta Kranz Children's Centre,55 Wood Terrace,Whyalla,5600,-33.038323,137.573962,PRESC,CSC,Children's Services Centres,DEPT
6645,Norrie Stuart Childhood Servs Ctr,4 Dowd Street,Whyalla Norrie,5608,-33.038562,137.530997,PRESC,CSC,Children's Services Centres,DEPT
6646,Roxby Downs Kindergarten,Richardson Place,Roxby Downs,5725,-30.56107,136.896683,PRESC,CSC,Children's Services Centres,DEPT
6647,Yorketown Community Children's Ctr,27A Stansbury Road,Yorketown,5576,-35.01832793,137.60749519,PRESC,CSC,Children's Services Centres,DEPT
6648,Orroroo Kindergarten,West Terrace,Orroroo,5431,-32.728529,138.613402,PRESC,CPC,Child Parent Centres,DEPT
6649,Peterborough Community Preschool,76-80 Victoria Street,Peterborough,5422,-32.97108929,138.8323704,PRESC,CSC,Children's Services Centres,DEPT
6651,Port Augusta West CSC,1A Stokes Terrace,Port Augusta West,5700,-32.48113,137.753235,PRESC,CSC,Children's Services Centres,DEPT
6652,Balaklava Community Chn Ctr,15 Scotland Street,Balaklava,5461,-34.147754,138.413724,PRESC,INTRU,Integrated Rural Preschools/CCC,DEPT
6653,Port Broughton Kindergarten,Cnr South Tce & Kadina Rd,Port Broughton,5522,-33.603283,137.931338,PRESC,CSC,Children's Services Centres,DEPT
6655,Park Terrace Kindergarten,5 Park Terrace,Port Lincoln,5606,-34.723909,135.857158,PRESC,CSC,Children's Services Centres,DEPT
6658,Brinkworth Preschool Centre,Belling Street,Brinkworth,5464,-33.687185,138.404018,PRESC,CSC,Children's Services Centres,DEPT
6659,Port Pirie Community Kindergarten,5 Halliday Street,Port Pirie,5540,-33.196203,138.002785,PRESC,CSC,Children's Services Centres,DEPT
6660,Quorn Kindergarten,3 Second Street,Quorn,5433,-32.348219,138.043127,PRESC,CSC,Children's Services Centres,DEPT
6661,Burra Early Learning Centre,8 Bridge Terrace,Burra,5417,-33.678693,138.93797,PRESC,CSC,Children's Services Centres,DEPT
6662,Risdon Park South Kindergarten,10 Hannan Street,Port Pirie,5540,-33.20702,137.996226,PRESC,CSC,Children's Services Centres,DEPT
6663,Cowell Early Childhood Centre,42 Story Street,Cowell,5602,-33.686763,136.919259,PRESC,CSC,Children's Services Centres,DEPT
6664,Cleve District Children's Centre,East Terrace,Cleve,5640,-33.699285,136.494513,PRESC,CSC,Children's Services Centres,DEPT
6665,Clare Valley Children's Centre,Cnr of Blyth Road and Elliot Street,Clare,5453,-33.822948,138.594911,PRESC,CCEN,Children's Centres,DEPT
6666,Solomontown Kindergarten,1 Prince Street,Port Pirie,5540,-33.188269,138.018776,PRESC,CSC,Children's Services Centres,DEPT
6667,Stirling North Childhood Services Ct,Beckman Street,Stirling North,5710,-32.513732,137.837712,PRESC,CSC,Children's Services Centres,DEPT
6668,Streaky Bay Children's Centre,Montgomerie Terrace,Streaky Bay,5680,-32.797928,134.213392,PRESC,CSC,Children's Services Centres,DEPT
6669,Riverton Kindergarten,5 Gilbert Street,Riverton,5412,-34.158512,138.746487,PRESC,CSC,Children's Services Centres,DEPT
6670,Tumby Bay Kindergarten,West Terrace,Tumby Bay,5605,-34.371543,136.100516,PRESC,CSC,Children's Services Centres,DEPT
6671,Davison Street Occasional Care,Davison Street,Whyalla Norrie,5608,-33.019958,137.539394,CARE,OCPRE,Occasional Care in Preschools,DEPT
6672,Saddleworth Early Learning Centre,7 Saddle Road,Saddleworth,5413,-34.088257,138.786444,PRESC,CSC,Children's Services Centres,DEPT
6673,Tenison Woods - Mt Gambier OSHC,Shepherdson Road,Mount Gambier,5290,-37.828633,140.755522,CARE,OSHC,Out of School Hours Care,DEPT
6674,Willsden Childhood Services Centre,41 View Street,Port Augusta,5700,-32.508361,137.781485,PRESC,CSC,Children's Services Centres,DEPT
6675,Wilmington Preschool,30 Horrocks Highway,Wilmington,5485,-32.650636,138.099098,PRESC,CPC,Child Parent Centres,DEPT
6676,Win Newby Kindergarten,Ring Street,Whyalla Norrie,5608,-33.033601,137.545788,PRESC,CSC,Children's Services Centres,DEPT
6678,Miltaburra Children's Centre,3493 Miltaburra Road,Wirrulla,5661,-32.375617,134.33113,PRESC,CPC,Child Parent Centres,DEPT
6680,Wudinna RSL Memorial Kindergarten,Oswald Street,Wudinna,5652,-33.043444,135.462099,PRESC,CSC,Children's Services Centres,DEPT
6681,Penong Preschool,Eyre Highway,Penong,5690,-31.92861,133.005426,PRESC,CPC,Child Parent Centres,DEPT
6683,Angle Vale PS OSHC/Vac - Camp Aust,Heaslip Road,Angle Vale,5117,-34.643303,138.647347,CARE,OSHC,Out of School Hours Care,DEPT
6684,Snowtown School Based Preschool,19 Glen Davidson Drive,Snowtown,5520,-33.783758,138.220017,PRESC,CPC,Child Parent Centres,DEPT
6685,Black Forest PS OSHC/Vac,679 South Road,Black Forest,5035,-34.960892,138.57286,CARE,OSHC,Out of School Hours Care,DEPT
6686,Poonindie Early Childhood Centre,Hirschausen Road,Poonindie,5607,-34.580807,135.881095,PRESC,CSC,Children's Services Centres,DEPT
6687,Bridgewater PS OSHC/Vac Camp Aust,46 Morella Grove,Bridgewater,5155,-35.00439,138.76254,CARE,OSHC,Out of School Hours Care,DEPT
6688,Freeling PS OSHC/Vac Camp Aust,Coulls Street,Freeling,5372,-34.457868,138.811817,CARE,OSHC,Out of School Hours Care,DEPT
6689,Fulham North PS OSHC,Cheadle Street,Henley Beach,5022,-34.919544,138.505188,CARE,OSHC,Out of School Hours Care,DEPT
6694,Macclesfield PS Happy Haven OSHC,Luck Street,Macclesfield,5153,-35.171357,138.838503,CARE,OSHC,Out of School Hours Care,DEPT
6695,Mawson Lakes School OSHC/Vac,Garden Terrace,Mawson Lakes,5095,-34.809171,138.61436,CARE,OSHC,Out of School Hours Care,DEPT
6696,Mount Pleasant PS OSHC,22 Hospital Road,Mount Pleasant,5235,-34.774353,139.053817,CARE,OSHC,Out of School Hours Care,DEPT
6697,Nairne PS OSHC/Vac,5 Saleyard Road,Nairne,5252,-35.038355,138.903683,CARE,OSHC,Out of School Hours Care,DEPT
6698,St Ignatius Junior School OSHC,62 Queen Street,Norwood,5067,-34.92252,138.64078,CARE,OSHC,Out of School Hours Care,NONDEPT
6699,St John's Grammar School OSHC/Vac,42-44 Sheoak Road,Belair,5052,-34.997798,138.63216,CARE,OSHC,Out of School Hours Care,NONDEPT
6701,Toy Box Community CCC,46 New West Road,Port Lincoln,5606,-34.723143,135.847624,CARE,COMCC,Community Managed CCCs,NONDEPT
6702,Port Augusta Child Care Centre,127 Stirling Road,Port Augusta,5700,-32.502744,137.778943,CARE,OTCMC,Other Community Managed CCCs,NONDEPT
6703,Ceduna Community Children's Centre,1 Merghiny Drive,Ceduna,5690,-32.123828,133.676133,CARE,COMCC,Community Managed CCCs,NONDEPT
6704,Whyalla Child Care Centre,159 Nicolson Avenue,Whyalla Norrie,5608,-33.029026,137.537677,CARE,OTCMC,Other Community Managed CCCs,NONDEPT
6705,Balaklava Community Chn Ctr CC,15 Scotland Street,Balaklava,5461,-34.147754,138.413724,CARE,COMCC,Community Managed CCCs,NONDEPT
6706,Hour People,16A Power Street,Mount Gambier,5290,-37.83587297,140.77469631,CARE,BABYS,Baby Sitting Agencies,NONDEPT
6707,Port Pirie Child Care Centre,First Street,Port Pirie,5540,-33.181882,138.002575,CARE,COMCC,Community Managed CCCs,NONDEPT
6708,Port Augusta Children's Ctr Occ Care,Rupert Street,Port Augusta,5700,-32.491974,137.767809,CARE,OCPRE,Occasional Care in Preschools,DEPT
6709,Roxby Downs Child Care Centre,Richardson Place,Roxby Downs,5725,-30.561293,136.895971,CARE,COMCC,Community Managed CCCs,NONDEPT
6712,TAFE SA - Whyalla Campus CCC,141 Nicolson Avenue,Whyalla Norrie,5608,-33.029097,137.542148,CARE,TCC,TAFE CCCs,GOV NON DECD
6714,St Martin de Porres School OSHC/Vac,1 Berrima Road,Sheidow Park,5158,-35.073276,138.526317,CARE,OSHC,Out of School Hours Care,NONDEPT
6715,Upper Sturt PS OSHC,118 Upper Sturt Road,Upper Sturt,5156,-35.018986,138.683375,CARE,OSHC,Out of School Hours Care,DEPT
6716,Whyalla Town PS OSHC/Vac,3-9 Walls Street,Whyalla,5600,-33.036344,137.585123,CARE,OSHC,Out of School Hours Care,DEPT
6720,Berri Regional Child Care Centre Inc,1B Fiedler Street,Berri,5343,-34.281667,140.600328,CARE,COMCC,Community Managed CCCs,NONDEPT
6721,Loxton District Children's Centre,Pyap Street,Loxton,5333,-34.453948,140.572108,CARE,COMCC,Community Managed CCCs,NONDEPT
6723,TAFE SA Tiny TAFE CC Pt Lincoln,2 London Street,Port Lincoln,5606,-34.723587,135.865923,CARE,TCC,TAFE CCCs,GOV NON DECD
6724,Mini Gems Children's Centre,Lot 19 Paxton Road,Coober Pedy,5723,-29.013108,134.751215,CARE,OTCMC,Other Community Managed CCCs,NONDEPT
6725,North Metro Family Day Care Scheme,20 Langford Drive,Elizabeth,5112,-34.720659,138.66503,CARE,FDC,Family Day Care Schemes,DEPT
6726,Yankalilla AS OSHC/Vac,207 Main South Road,Yankalilla,5203,-35.453343,138.333122,CARE,OSHC,Out of School Hours Care,DEPT
6728,St Thomas More School OSHC/Vac,50 Yorktown Road,Elizabeth Park,5113,-34.715406,138.682075,CARE,OSHC,Out of School Hours Care,NONDEPT
6730,Blackfriars Priory School OSHC/Vac,17 Prospect Road,Prospect,5082,-34.894232,138.594851,CARE,OSHC,Out of School Hours Care,NONDEPT
6732,Christian Brothers Coll Jun S OSHC/V,324 Wakefield Street,Adelaide,5000,-34.927682,138.613297,CARE,OSHC,Out of School Hours Care,NONDEPT
6733,St Thomas School OSHC Camp Australia,10 Rushton Street,Goodwood,5034,-34.953518,138.59145,CARE,OSHC,Out of School Hours Care,NONDEPT
6734,NACYS OSHC,Oldford Street,Davoren Park,5113,-34.696723,138.664372,CARE,OSHC,Out of School Hours Care,DEPT
6736,Littlehampton PS OSHC/Vac,16-30 Baker Street,Littlehampton,5250,-35.049417,138.868095,CARE,OSHC,Out of School Hours Care,DEPT
6737,East Torrens PS - Kidsfun OSHC/Vac,12 Robson Road,Hectorville,5073,-34.890035,138.666441,CARE,OSHC,Out of School Hours Care,DEPT
6740,Loxton District OSHC,Pyap Street,Loxton,5333,-34.45393,140.572182,CARE,OSHC,Out of School Hours Care,NONDEPT
6742,Allendale East AS OSHC/Vac,Bay Road,Allendale East,5291,-38.002589,140.711191,CARE,OSHC,Out of School Hours Care,DEPT
6745,Annesley Junior School OSHC,28 Rose Terrace,Wayville,5034,-34.941862,138.598232,CARE,OSHC,Out of School Hours Care,NONDEPT
6746,Highbury Primary School OSHC/Vac,Cnr Honeysuckle Drive & Payne St,Hope Valley,5090,-34.847753,138.709857,CARE,OSHC,Out of School Hours Care,DEPT
6747,St Agnes Campus - Modbury South OSHC,250 Smart Road,St Agnes,5097,-34.831063,138.718517,CARE,OSHC,Out of School Hours Care,DEPT
6749,Lameroo & Dist Kindergarten Occ Care,192 Bews Terrace,Lameroo,5302,-35.329955,140.523108,CARE,OCPRE,Occasional Care in Preschools,DEPT
6750,Loreto College Junior Sch OSHC/Vac,316 Portrush Road,Marryatville,5068,-34.929156,138.642231,CARE,OSHC,Out of School Hours Care,NONDEPT
6755,Karcultaby Preschool,Philips Road,Karcultaby,5654,-32.760961,134.966643,PRESC,CPC,Child Parent Centres,DEPT
6756,Rainbow CCC at Westfield Marion,"Suite 302  Level 3, The Tower Westfield Marion, 297 Diagonal Road",Oaklands Park,5046,-35.015725,138.546251,CARE,PRVCC,Private CCCs,NONDEPT
6759,Elizabeth East Primary School OSHC,15 Dolphin Street,Elizabeth East,5112,-34.725069,138.677471,CARE,OSHC,Out of School Hours Care,NONDEPT
6760,Mercedes College OSHC/Vac,540 Fullarton Road,Springfield,5062,-34.974715,138.628417,CARE,OSHC,Out of School Hours Care,NONDEPT
6762,Good Shepherd Angaston OSHC,7 Neldner Avenue,Angaston,5353,-34.509252,139.047979,CARE,OSHC,Out of School Hours Care,NONDEPT
6764,Kapunda PS OSHC/Vac,Mildred Street,Kapunda,5373,-34.337817,138.918077,CARE,OSHC,Out of School Hours Care,DEPT
6765,Port Noarlunga PS OSHC/Vac,10 James Avenue,Port Noarlunga,5167,-35.143873,138.473088,CARE,OSHC,Out of School Hours Care,DEPT
6766,O'Sullivan Beach PS OSHC/Vac,51 Galloway Road,O'Sullivan Beach,5166,-35.12538,138.479618,CARE,OSHC,Out of School Hours Care,DEPT
6769,Trinity College Gawler OSHC/Vac,Greening Drive,Evanston South,5116,-34.633164,138.732586,CARE,OSHC,Out of School Hours Care,NONDEPT
6771,Woodend Primary School OSHC/Vac,Edward Beck Drive,Sheidow Park,5158,-35.079364,138.533864,CARE,OSHC,Out of School Hours Care,DEPT
6774,Willsden CSC Occasional Care,41 View Street,Port Augusta,5700,-32.508341,137.781484,CARE,OCPRE,Occasional Care in Preschools,DEPT
6778,Callington Kgtn Occasional Care,North Terrace,Callington,5254,-35.114716,139.039616,CARE,OCPRE,Occasional Care in Preschools,DEPT
6779,Dorothy Hughes Occasional Care,Rolleston Ave,Salisbury North,5108,-34.75317,138.635234,CARE,OCPRE,Occasional Care in Preschools,DEPT
6780,Elizabeth East Occasional Care,90 Hornet Crescent,Elizabeth East,5112,-34.724673,138.679531,CARE,OCPRE,Occasional Care in Preschools,DEPT
6781,Star of the Sea OSHC/Vac,333 Military Road,Henley Beach,5022,-34.914346,138.493157,CARE,OSHC,Out of School Hours Care,NONDEPT
6782,Thorndon Park PS OSHC/Vac,71 Stradbroke Road,Athelstone,5076,-34.884073,138.693704,CARE,OSHC,Out of School Hours Care,DEPT
6783,Kersbrook Primary School OSHC,Bowden Street,Kersbrook,5231,-34.782431,138.849722,CARE,OSHC,Out of School Hours Care,DEPT
6785,Seaford Dist CS OSHC - All Saints,621 Grand Boulevard,Seaford,5169,-35.184782,138.480125,CARE,OSHC,Out of School Hours Care,NONDEPT
6786,Seaford Rise PS OSHC/Vac - Camp Aust,Grand Boulevard,Seaford Rise,5169,-35.199247,138.487561,CARE,OSHC,Out of School Hours Care,DEPT
6788,Ocean View College OSHC/Vac,23 Gedville Road,Taperoo,5017,-34.803393,138.493549,CARE,OSHC,Out of School Hours Care,DEPT
6791,Sherpa Kids One Tree Hill,"One Tree Hill Primary School, McGilp Road",One Tree Hill,5114,-34.713101,138.766547,CARE,OSHC,Out of School Hours Care,DEPT
6793,Port Lincoln OSHC - YMCA,9 Bowling Avenue,Port Lincoln,5606,-34.72134354,135.85399045,CARE,OSHC,Out of School Hours Care,DEPT
6794,Mylor Primary School OSHC/Vac,220 Strathalbyn Road,Mylor,5153,-35.040969,138.760093,CARE,OSHC,Out of School Hours Care,DEPT
6799,Our Lady of Hope Greenwith OSHC/Vac,Cnr Golden Grove Road & Golden Way,Greenwith,5125,-34.769772,138.719386,CARE,OSHC,Out of School Hours Care,NONDEPT
6801,Maitland Family Day Care,15 Kilkerran Terrace,Maitland,5573,-34.374402,137.677024,CARE,FDC,Family Day Care Schemes,DEPT
6802,Next Generation Memorial Drive,War Memorial Drive,North Adelaide,5006,-34.917419,138.594833,CARE,PRVCC,Private CCCs,NONDEPT
6808,Far North Family Day Care Scheme,20 Beatty Street,Flinders Park,5025,-34.9113692,138.54944276,CARE,FDC,Family Day Care Schemes,DEPT
6811,Whyalla Stuart Kgtn Occasional Care,24 Ramsay Street,Whyalla Stuart,5608,-33.027246,137.523723,CARE,OCPRE,Occasional Care in Preschools,DEPT
6813,Sturt Street Community Sch OSHC/Vac,14 O'Brien Street,Adelaide,5000,-34.933817,138.590211,CARE,OSHC,Out of School Hours Care,DEPT
6814,Lobethal PS OSHC/Vac,1 School Road,Lobethal,5241,-34.901779,138.871798,CARE,OSHC,Out of School Hours Care,DEPT
6817,Cowandilla Learning Centre,14 Brooker Terrace,Cowandilla,5033,-34.93425421,138.56121966,NONS,BSSER,Behaviour Support Services,DEPT
6819,St Brigid's School OSHC,43 Le Hunte Street,Kilburn,5084,-34.8623384,138.58816385,CARE,OSHC,Out of School Hours Care,NONDEPT
6820,St John the Apostle OSHC,14 Winnerah Road,Christies Beach,5165,-35.129512,138.477949,CARE,OSHC,Out of School Hours Care,NONDEPT
6822,Blyth PS OSHC,August Street,Blyth,5462,-33.843766,138.49069,CARE,OSHC,Out of School Hours Care,DEPT
6823,St Michael's College OSHC,78 East Avenue,Beverley,5009,-34.89952714,138.55058929,CARE,OSHC,Out of School Hours Care,NONDEPT
6824,Good Shepherd Luth-Para Vista OSHC/V,388 Montague Road,Para Vista,5093,-34.82896177,138.66688522,CARE,OSHC,Out of School Hours Care,NONDEPT
6826,Trinity College Blakeview OSHC/Vac,Jamieson Road,Blakeview,5114,-34.689657,138.699208,CARE,OSHC,Out of School Hours Care,NONDEPT
6827,Tatachilla Luth Col OSHC Camp Aust,211 Tatachilla Road,McLaren Vale,5171,-35.220615,138.522232,CARE,OSHC,Out of School Hours Care,NONDEPT
6828,Burra Community School OSHC/Vac,7 Bridge Terrace,Burra,5417,-33.67924777,138.93851888,CARE,OSHC,Out of School Hours Care,DEPT
6829,Coorara PS OSHC/Vac,Taylors Avenue,Morphett Vale,5162,-35.131326,138.542009,CARE,OSHC,Out of School Hours Care,DEPT
6830,Lyndoch PS OSHC/Vac,Margaret Street,Lyndoch,5351,-34.60554,138.885678,CARE,OSHC,Out of School Hours Care,DEPT
6832,Williamstown PS OSHC Camp Australia,15 Margaret Street,Williamstown,5351,-34.667928,138.890491,CARE,OSHC,Out of School Hours Care,DEPT
6834,Woodside Primary School OSHC/Vac,23 Moffett Street,Woodside,5244,-34.952342,138.879672,CARE,OSHC,Out of School Hours Care,DEPT
6835,Kingscote OSHC/Vac KI CC,50 Buller Street,Kingscote,5223,-35.6499266,137.63532938,CARE,OSHC,Out of School Hours Care,NONDEPT
6836,Bethany Christian Schl OSHC Camp Aus,37 Countess Street,Paralowie,5108,-34.761789,138.605338,CARE,OSHC,Out of School Hours Care,NONDEPT
6837,Emmaus School Camp Aust OSHC/Vac,2 Todd Street,Woodcroft,5162,-35.104364,138.558134,CARE,OSHC,Out of School Hours Care,NONDEPT
6838,St Anthony's School OSHC/Vac,1 Castle Street,Edwardstown,5039,-34.969396,138.572307,CARE,OSHC,Out of School Hours Care,NONDEPT
6839,Munno Para PS Happy Haven OSHC,Maltarra Road,Munno Para,5115,-34.669727,138.699713,CARE,OSHC,Out of School Hours Care,DEPT
6840,Northfield PS OSHC Camp Australia,North Avenue,Northfield,5085,-34.849012,138.61972,CARE,OSHC,Out of School Hours Care,DEPT
6842,Imagine Kilburn Kids Sch Hol Program,59 Gladstone Street,Kilburn,5084,-34.86352168,138.58959553,CARE,OSHC,Out of School Hours Care,NONDEPT
6843,Barossa Rec & Fitness Ctr Vac Care,Magnolia Street,Tanunda,5352,-34.520792,138.983779,CARE,OSHC,Out of School Hours Care,NONDEPT
6844,Birdwood Primary School OSHC/Vac,Shannon Street,Birdwood,5234,-34.821057,138.960319,CARE,OSHC,Out of School Hours Care,DEPT
6845,Hillcrest Primary School OSHC/Vac,Condamine Street,Hillcrest,5086,-34.866383,138.638678,CARE,OSHC,Out of School Hours Care,DEPT
6847,St Mary's Memorial School OSHC,16 Milton Street,Glenelg,5045,-34.9810038,138.51607713,CARE,OSHC,Out of School Hours Care,NONDEPT
6848,Sunrise Christian School Marion OSHC,284-288 Sturt Road,Marion,5043,-35.016502,138.557225,CARE,OSHC,Out of School Hours Care,NONDEPT
6849,St Peters Lutheran School OSHC,71 Cumming Street,Blackwood,5051,-35.033495,138.610501,CARE,OSHC,Out of School Hours Care,NONDEPT
6850,St Peter's Woodlands OSHC Camp Aust,39 Partridge Street,Glenelg,5045,-34.98425898,138.51684707,CARE,OSHC,Out of School Hours Care,NONDEPT
6853,Treetops Early Learning Ctr Stepney,51A-53 Henry Street,Stepney,5069,-34.912884,138.6295047,CARE,PRVCC,Private CCCs,NONDEPT
6855,Pembroke Sch Camp Aust OSHC/Vac,342 The Parade,Kensington Park,5068,-34.921003,138.650405,CARE,OSHC,Out of School Hours Care,NONDEPT
6856,Pulteney Grammar School OSHC/Vac,66 Symonds Place,Adelaide,5000,-34.9352,138.602,CARE,OSHC,Out of School Hours Care,NONDEPT
6857,Seymour College Camp Australia OSHC,546 Portrush Road,Glen Osmond,5064,-34.95649,138.648419,CARE,OSHC,Out of School Hours Care,NONDEPT
6861,Yorketown Rural Care,27A Stansbury Road,Yorketown,5576,-35.018172,137.607672,CARE,RCPRE,Rural Care Programs in Preschools,DEPT
6862,Booleroo Rural Care,26 Campbell Street,Booleroo Centre,5482,-32.878266,138.348042,CARE,RCPRE,Rural Care Programs in Preschools,DEPT
6863,Peterborough Rural Care,76-80 Victoria Street,Peterborough,5422,-32.971085,138.832375,CARE,RCPRE,Rural Care Programs in Preschools,DEPT
6864,Babthorpe Montessori Pre-school,322 Portrush Road,Marryatville,5068,-34.929865,138.642299,PRESC,GRNTF,Other Grant Funded Preschools,NONDEPT
6866,Goodstart EL Campbelltown,24 Gorge Road,Campbelltown,5074,-34.877064,138.6681896,CARE,PRVCC,Private CCCs,NONDEPT
6875,Hampstead Preschool,38-56 Muller Road,Greenacres,5086,-34.870813,138.625981,PRESC,CSC,Children's Services Centres,DEPT
6877,Salisbury Park Primary School OSHC,66 Goddard Drive,Salisbury Park,5109,-34.759701,138.66871,CARE,OSHC,Out of School Hours Care,DEPT
6878,Callington Primary School OSHC,North Terrace,Callington,5254,-35.114544,139.03939,CARE,OSHC,Out of School Hours Care,DEPT
6879,St Mary MacKillop School OSHC/Vac,10 Bagot Street,Wallaroo,5556,-33.931612,137.631737,CARE,OSHC,Out of School Hours Care,NONDEPT
6881,Paradise Community Church OSHC/Vac,57 Darley Road,Paradise,5075,-34.870848,138.668439,CARE,OSHC,Out of School Hours Care,NONDEPT
6882,Samaritan College OSHC/Vac,10 Toal Street,Whyalla Stuart,5608,-33.024232,137.528592,CARE,OSHC,Out of School Hours Care,NONDEPT
6883,Adelaide Hills YMCA OSHC/Vac,2 Howard Lane,Mount Barker,5251,-35.078894,138.8611562,CARE,OSHC,Out of School Hours Care,NONDEPT
6884,Riverdale OSHC/Vac,15 de Mille Street,Salisbury Downs,5108,-34.766448,138.61375,CARE,OSHC,Out of School Hours Care,NONDEPT
