id,school_name,school_address,suburb,postcode,sector,school_type,school_lat,school_lon
5817,A B Paterson College (Arundel),10 A B Paterson Drive,Arundel,4214,Independent,Prep Year to Year 12,-27.927671999999998,153.36036399999998
591,Abercorn State School,957 Wuruma Dam Road,Abercorn,4627,State,Prep Year to Year 6,-25.135955,151.12703100000002
1275,Abergowrie State School,5 Venables Road,Abergowrie,4850,State,Prep Year to Year 6,-18.474697,145.88351
5588,Aboriginal & Islander Independent Community School (Acacia Ridge),1277 Beaudesert Road,Acacia Ridge,4110,Independent,Prep Year to Year 12,-27.581561999999998,153.025757
25,Acacia Ridge State School,Nyngam Street,Acacia Ridge,4110,State,Early Childhood to Year 6,-27.579553999999998,153.016074
1983,Agnes Water State School,1 Donohue Drive,Agnes Water,4677,State,Prep Year to Year 6,-24.213972000000002,151.91056
598,Airville State School,Old Clare Road,Airville,4807,State,Prep Year to Year 6,-19.65519,147.347629
801,Aitkenvale State School,67-85 Wotton Street,Aitkenvale,4814,State,Prep Year to Year 6,-19.296785,146.763058
2155,Albany Creek State High School,Albany Forest Drive,Albany Creek,4035,State,Year 7 to Year 12,-27.357634,152.968606
190,Albany Creek State School,696 Albany Creek Road,Albany Creek,4035,State,Prep Year to Year 6,-27.34586,152.970666
1892,Albany Hills State School,Keong Road,Albany Creek,4035,State,Prep Year to Year 6,-27.36034,152.97278
5636,Albert Park Flexible Learning Centre (Milton),1 Hale Street,Milton,4064,Catholic,Year 11 to Year 12,-27.4659,153.01081299999998
38,Albert State School,210-220 Albert Street,Maryborough,4650,State,Prep Year to Year 6,-25.546785,152.70388799999998
2017,Aldridge State High School,Boys Avenue,Maryborough,4650,State,Year 7 to Year 12,-25.516557000000002,152.688545
1963,Alexandra Bay State School,Lot 1 Cape Tribulation Road,Diwan,4873,State,Early Childhood to Year 6,-16.213862,145.42225
2175,Alexandra Hills State High School,Windemere Road,Alexandra Hills,4161,State,Year 7 to Year 12,-27.523768,153.215428
405,Alexandra Hills State School,12 Princeton Avenue,Alexandra Hills,4161,State,Prep Year to Year 6,-27.518140999999996,153.221279
1866,Algester State School,19 Endiandra Street,Algester,4115,State,Prep Year to Year 6,-27.615675,153.031915
5369,All Hallows' School (Brisbane),547 Ann Street,Brisbane,4000,Catholic,Year 5 to Year 12,-27.460894,153.032816
5452,All Saints Anglican School (Merrimac),Highfield Drive,Merrimac,4226,Independent,Prep Year to Year 12,-28.060893,153.361156
5600,All Saints Primary School (Albany Creek),4 Faheys Road East,Albany Creek,4035,Catholic,Prep Year to Year 6,-27.350094,152.97069299999998
5111,All Saints' School (Boonah),15 Oliver Street,Boonah,4310,Catholic,Prep Year to Year 6,-28.000349,152.686423
5451,All Souls St Gabriels School (Charters Towers),30 Dr George Ellis Drive,Charters Towers,4820,Independent,Prep Year to Year 12,-20.062721,146.276724
155,Allenstown State School,Upper Dawson Road,Allenstown,4700,State,Prep Year to Year 6,-23.391906,150.502671
773,Alligator Creek State School,50 Grasstree Road,Alligator Creek,4740,State,Prep Year to Year 6,-21.329398,149.21155900000002
3,Allora P-10 State School,21 Warwick Street,Allora,4362,State,Prep Year to Year 10,-28.036194000000002,151.986183
430,Alloway State School,4334 Goodwood Road,Alloway,4670,State,Prep Year to Year 6,-24.952136,152.378285
870,Aloomba State School,Nielsen Street,Aloomba,4871,State,Prep Year to Year 6,-17.10984,145.831978
517,Alpha State School,Milton Street,Alpha,4724,State,Prep Year to Year 10,-23.650791,146.64226299999999
9628,Alta-1 College (Caboolture),94 Parish Road,Caboolture,4510,Independent,Year 11 to Year 12,-27.071032000000002,152.941507
1719,Amamoor State School,2 Elizabeth Street,Amamoor,4570,State,Prep Year to Year 6,-26.346411,152.67315
115,Amberley District State School,37 Deebing Creek Road,Yamanto,4305,State,Prep Year to Year 6,-27.657490000000003,152.75014099999999
1415,Ambrose State School,39 Gentle Annie Road,Ambrose,4695,State,Prep Year to Year 6,-23.786492000000003,150.92189299999998
5077,Ambrose Treacy College (Indooroopilly),Twigg Street,Indooroopilly,4068,Catholic,Year 4 to Year 12,-27.507571000000002,152.966903
1629,Amiens State School,1337 Amiens Road,Amiens,4380,State,Prep Year to Year 6,-28.594568,151.812654
474,Anakie State School,Cook Street,The Gemfields,4702,State,Prep Year to Year 6,-23.554011,147.745856
1572,Andergrove State School,Fernleigh Avenue,Andergrove,4740,State,Prep Year to Year 6,-21.086247,149.188241
A057,Angelorum College (Fortitude Valley),377 St Pauls Terrace,Fortitude Valley,4006,Independent,Prep Year to Year 10,-27.455603999999997,153.032768
5446,Anglican Church Grammar School (East Brisbane),Oaklands Parade,East Brisbane,4169,Independent,Prep Year to Year 12,-27.481659999999998,153.051077
5573,Annandale Christian College (Annandale),104-156 Yolanda Drive,Annandale,4814,Independent,Prep Year to Year 12,-19.312706,146.78026
440,Annandale State School,Cnr Oleander Street & Yolanda Drive,Annandale,4814,State,Prep Year to Year 6,-19.315285,146.778441
1294,Applethorpe State School,25576 New England Highway,Applethorpe,4378,State,Prep Year to Year 6,-28.612562,151.955354
5316,Aquinas College (Ashmore),Edmund Rice Drive,Ashmore,4214,Catholic,Year 7 to Year 12,-27.97591,153.382676
312,Aramac State School,69 Porter Street,Aramac,4726,State,Early Childhood to Year 10,-22.974429,145.242684
1266,Aratula State School,41 Elizabeth Street,Aratula,4309,State,Prep Year to Year 6,-27.980839000000003,152.544186
9087,Arcadia College (Varsity Lakes),1 Bellvue Drive,Varsity Lakes,4227,Independent,Year 7 to Year 12,-27.96367,153.41231100000002
813,Arcadia Valley State School,4831 Arcadia Valley Road,Arcadia Valley,4454,State,Early Childhood to Year 6,-25.255098999999998,148.820874
A740,Arethusa College (Deception Bay),1-83 Deception Bay Road,Deception Bay,4508,Independent,Year 7 to Year 12,-27.178469,152.98686
1997,Arundel State School,Cnr Napper Road & Arundel Drive,Arundel,4214,State,Prep Year to Year 6,-27.945078000000002,153.36587
296,Ascot State School,Pringle Street,Ascot,4007,State,Prep Year to Year 6,-27.432671000000003,153.055952
186,Ashgrove State School,31 Glory Street,Ashgrove,4060,State,Prep Year to Year 6,-27.448125,152.976542
1871,Ashmore State School,Currumburra Road,Ashmore,4214,State,Prep Year to Year 6,-27.989146999999996,153.381323
512,Ashwell State School,35 Reinke Road,Ashwell,4340,State,Prep Year to Year 6,-27.629413,152.556566
1004,Aspley East State School,31 Helena Street,Aspley,4034,State,Prep Year to Year 6,-27.362313,153.023968
3031,Aspley Special School,751 Zillmere Road,Aspley,4034,State,Year 7 to Year 12,-27.356718,153.021118
2076,Aspley State High School,651 Zillmere Road,Aspley,4034,State,Year 7 to Year 12,-27.357169,153.02421299999997
610,Aspley State School,Maundrell Terrace,Aspley,4034,State,Early Childhood to Year 6,-27.369898,153.014592
5313,Assisi Catholic College (Upper Coomera),173 Billinghurst Crescent,Upper Coomera,4209,Catholic,Prep Year to Year 12,-27.858338,153.302142
5393,Assumption College (Warwick),6 Locke Street,Warwick,4370,Catholic,Year 7 to Year 12,-28.225162,152.02798700000002
2051,Atherton State High School,Maunds Road,Atherton,4883,State,Year 7 to Year 12,-17.260064,145.48609199999999
789,Atherton State School,Armstrong Street,Atherton,4883,State,Prep Year to Year 6,-17.261668,145.481622
357,Augathella State School,Cavanagh Street,Augathella,4477,State,Early Childhood to Year 6,-25.79714,146.583358
7120,Augusta State School,60-100 Brittains Road,Augustine Heights,4300,State,Early Childhood to Year 6,-27.655808,152.876523
274,Aurukun State School,Wuungkam Street,Aurukun,4892,State,Early Childhood to Year 12,-13.353032,141.729393
1677,Australian Christian College - Moreton (Caboolture),34 Cottrill Road,Caboolture,4510,Independent,Prep Year to Year 12,-27.057676,152.95259
A818,Australian Industry Trade College - Ipswich (North Ipswich),17 Lowry Street,North Ipswich,4305,Independent,Year 10 to Year 12,-27.6075,152.76157
9979,Australian Industry Trade College - Redlands (Cleveland),233 Middle Street,Cleveland,4163,Independent,Year 10 to Year 12,-27.526604,153.281938
A798,Australian Industry Trade College - Toowoomba (Toowoomba City),1-3 Russell Street,Toowoomba City,4350,Independent,Year 10 to Year 12,-27.559244,151.955617
5740,Australian Industry Trade College (Robina),281 Scottsdale Drive,Robina,4226,Independent,Year 10 to Year 12,-28.091614,153.39261000000002
5396,Australian International Islamic College (Durack),724 Blunder Road,Durack,4077,Independent,Prep Year to Year 12,-27.597666999999998,152.98773799999998
9977,Australian Technology and Agricultural College (North Maclean),Cnr Mt Lindesay Highway and Trace Road,North Maclean,4280,Independent,Year 10 to Year 12,-27.777759000000003,153.012871
5690,Australian Trade College North Brisbane (Scarborough),294 Scarborough Road,Scarborough,4020,Independent,Year 11 to Year 12,-27.205235,153.110018
5893,Autism Queensland Education & Therapy Centre (Sunnybank Hills),437 Hellawell Road,Sunnybank Hills,4109,Independent,Prep Year to Year 12,-27.597484,153.043103
2078,Aviation High,Widdop Street,Hendra,4011,State,Year 7 to Year 12,-27.414323,153.062996
1901,Avoca State School,Twyford Street,Avoca,4670,State,Prep Year to Year 6,-24.883639000000002,152.313454
572,Avondale State School,371 Avondale Road,Avondale,4670,State,Prep Year to Year 6,-24.735813,152.160664
2008,Ayr State High School,Cnr Edwards & Wickham Streets,Ayr,4807,State,Year 7 to Year 12,-19.577045000000002,147.409618
451,Ayr State School,141 Graham Street,Ayr,4807,State,Prep Year to Year 6,-19.579099,147.400553
1466,Babinda State School,Boulders Road,Babinda,4861,State,Prep Year to Year 12,-17.345975,145.912648
317,Back Plains State School,874 Clifton-Pittsworth Highway,Back Plains,4361,State,Prep Year to Year 6,-27.892621999999996,151.784224
906,Bajool State School,Toonda Street,Bajool,4699,State,Prep Year to Year 6,-23.6523,150.646749
1689,Balaclava State School,418 Mulgrave Road,Mooroobool,4870,State,Prep Year to Year 6,-16.936708,145.744947
4,Bald Hills State School,2156 Gympie Road,Bald Hills,4036,State,Prep Year to Year 6,-27.320095000000002,153.006826
1164,Ballandean State School,Bent's Road,Ballandean,4382,State,Prep Year to Year 6,-28.798609999999996,151.841491
2043,Balmoral State High School,Cnr Thynne & Lytton Roads,Balmoral,4171,State,Year 7 to Year 12,-27.45601,153.072786
521,Banana State School,32 Bramston Street,Banana,4702,State,Prep Year to Year 6,-24.469998999999998,150.129998
1989,Banksia Beach State School,Sunderland Road,Banksia Beach,4507,State,Early Childhood to Year 6,-27.046340999999998,153.148339
1605,Baralaba State School,1 Power Street,Baralaba,4702,State,Early Childhood to Year 10,-24.181073,149.809756
531,Barcaldine Prep-12 State School,Gidyea Street,Barcaldine,4725,State,Early Childhood to Year 12,-23.558838,145.294011
1041,Bardon State School,330 Simpsons Road,Bardon,4065,State,Prep Year to Year 6,-27.459915999999996,152.972139
702,Bargara State School,591 Bargara Road,Mon Repos,4670,State,Prep Year to Year 6,-24.822160999999998,152.43876
A109,Baringa State Primary School,30 Baringa Drive,Caloundra South,4551,State,Prep Year to Year 6,-26.807568,153.081063
777,Barkly Highway State School,3-17 Bougainville Street,Soldiers Hill,4825,State,Early Childhood to Year 6,-20.70767,139.489312
3056,Barrett Adolescent Centre Special School,38 Lofter Street,Tennyson,4105,State,Year 7 to Year 12,-27.527284,153.003241
1730,Bartle Frere State School,29 Price Road,Bartle Frere,4861,State,Prep Year to Year 6,-17.444645,145.88521699999998
387,Bauhinia State School,11559 Fitzroy Development Road,Bauhinia,4718,State,Early Childhood to Year 6,-24.566682,149.296066
966,Bauple State School,44 Forestry Road,Bauple,4650,State,Prep Year to Year 6,-25.812184,152.62288700000002
1798,Bay View State School,77 Ziegenfusz Road,Thornlands,4164,State,Prep Year to Year 6,-27.563748999999998,153.26181599999998
5579,Bayside Christian College Hervey Bay (Urraween),171 Pantlins Lane,Urraween,4655,Independent,Prep Year to Year 11,-25.298656,152.815309
1961,Beachmere State School,James Road,Beachmere,4510,State,Prep Year to Year 6,-27.131538,153.04769
1672,Beaconsfield State School,Nadina Street,Beaconsfield,4740,State,Prep Year to Year 6,-21.093329,149.171331
2083,Beaudesert State High School,271-297 Brisbane Street,Beaudesert,4285,State,Year 7 to Year 12,-27.970748999999998,152.997001
158,Beaudesert State School,17 Tina Street,Beaudesert,4285,State,Early Childhood to Year 6,-27.988875,153.002363
1019,Bedourie State School,Timor Street,Bedourie,4829,State,Early Childhood to Year 6,-24.360325,139.471353
681,Beechmont State School,1922 Beechmont Road,Beechmont,4211,State,Prep Year to Year 6,-28.124859999999998,153.185673
3051,Beenleigh Special School,52-74 Mount Warren Boulevard,Mount Warren Park,4207,State,Prep Year to Year 12,-27.724667999999998,153.20115
2084,Beenleigh State High School,Alamein Street,Beenleigh,4207,State,Year 7 to Year 12,-27.715327000000002,153.204418
6,Beenleigh State School,22 James Street,Beenleigh,4207,State,Prep Year to Year 6,-27.717928000000004,153.19978799999998
1598,Beerburrum State School,8 Beerburrum Road,Beerburrum,4517,State,Prep Year to Year 6,-26.956985999999997,152.957276
2109,Beerwah State High School,35 Roberts Road,Beerwah,4519,State,Year 7 to Year 12,-26.862792,152.954038
569,Beerwah State School,2788 Old Gympie Road,Beerwah,4519,State,Early Childhood to Year 6,-26.855415,152.93993600000002
187,Begonia State School,St George-Mitchell Road,Begonia,4487,State,Early Childhood to Year 6,-27.491787,148.32499099999998
509,Belgian Gardens State School,43 Potts Street,Belgian Gardens,4810,State,Prep Year to Year 6,-19.250797,146.792881
781,Bell State School,90 Dennis Street,Bell,4408,State,Prep Year to Year 10,-26.939739000000003,151.452992
9322,Bellbird Park State Secondary College,2 Alesana Drive,Bellbird Park,4300,State,Year 7 to Year 10,-27.640517,152.883787
1768,Bellenden Ker State School,Harvey Creek Road,Bellenden Ker,4871,State,Prep Year to Year 6,-17.266693,145.925126
1925,Bellevue Park State School,Sapium Road,Ashmore,4214,State,Prep Year to Year 6,-27.995615,153.396254
9319,Bellmere State School,176 Dobson Lane,Bellmere,4510,State,Prep Year to Year 6,-27.093611,152.91583300000002
226,Belmont State School,Old Cleveland Road,Carindale,4152,State,Prep Year to Year 6,-27.503012,153.115625
393,Benaraby State School,17 O'Connor Road,Benaraby,4680,State,Prep Year to Year 6,-24.003764999999998,151.323819
1631,Benarkin State School,Scott Street,Benarkin,4306,State,Prep Year to Year 6,-26.884469,152.141799
2150,Benowa State High School,Mediterranean Drive,Benowa,4217,State,Year 7 to Year 12,-28.004753000000004,153.388506
481,Benowa State School,314-358 Benowa Road,Benowa,4217,State,Early Childhood to Year 6,-28.007731,153.391147
452,Bentley Park College,McLaughlin Road,Bentley Park,4869,State,Prep Year to Year 12,-17.009376,145.740081
1867,Berrinba East State School,165 Bardon Road,Berrinba,4117,State,Prep Year to Year 6,-27.652127,153.097758
1546,Berserker Street State School,Berserker Street,Berserker,4701,State,Prep Year to Year 6,-23.365464000000003,150.52991
5491,Bethania Lutheran Primary School (Bethania),66 Glastonbury Drive,Bethania,4205,Independent,Prep Year to Year 6,-27.694340000000004,153.157835
5761,Bethany Lutheran Primary School (Raceview),126 Cascade Street,Raceview,4305,Independent,Prep Year to Year 6,-27.637352000000003,152.77646299999998
996,Biboohra State School,Petersen Street,Biboohra,4880,State,Prep Year to Year 6,-16.915896,145.41914
1663,Biddeston State School,2425 Cecil Plains Road,Biddeston,4401,State,Prep Year to Year 6,-27.554140000000004,151.697336
666,Biggenden State School,Frederick Street,Biggenden,4621,State,Prep Year to Year 10,-25.510709,152.047434
65,Biggera Waters State School,Cnr Morala Avenue & Coombabah Road,Biggera Waters,4216,State,Prep Year to Year 6,-27.927255,153.397355
2085,Biloela State High School,Cnr Scoria Street & Gladstone Road,Biloela,4715,State,Year 7 to Year 12,-24.398895,150.51783600000002
1822,Biloela State School,48 Rainbow Street,Biloela,4715,State,Early Childhood to Year 6,-24.398384,150.516145
1397,Binjour Plateau State School,18401 Burnett Highway,Binjour,4625,State,Prep Year to Year 6,-25.515779000000002,151.456646
A737,Birali Steiner School (Beachmere),670 Beachmere Road,Beachmere,4510,Independent,Prep Year to Year 7,-27.116540000000004,153.03634399999999
1679,Birdsville State School,Adelaide Street,Birdsville,4482,State,Early Childhood to Year 6,-25.898441000000002,139.352702
1915,Birkdale South State School,451 Old Cleveland Road East,Birkdale,4159,State,Prep Year to Year 6,-27.505887,153.212623
1545,Birkdale State School,74 Agnes Street,Birkdale,4159,State,Prep Year to Year 6,-27.4912,153.216116
5500,Blackall Range Independent School (Kureelpa),551 Mapleton Road,Kureelpa,4560,Independent,Prep Year to Year 12,-26.617844,152.901288
299,Blackall State School,Cnr Hawthorne & Shamrock Streets,Blackall,4472,State,Prep Year to Year 12,-24.425603,145.469681
739,Blackbutt State School,Crofton Street,Blackbutt,4314,State,Prep Year to Year 6,-26.890508,152.10395
5800,Blackheath and Thornburgh College (Charters Towers),55 King Street,Charters Towers,4820,Independent,Prep Year to Year 12,-20.070551000000002,146.256862
1891,Blackwater North State School,William Street,Blackwater,4717,State,Early Childhood to Year 6,-23.566292999999998,148.886472
2134,Blackwater State High School,Elm Street,Blackwater,4717,State,Year 7 to Year 12,-23.57248,148.88273999999998
396,Blackwater State School,Wey Street,Blackwater,4717,State,Prep Year to Year 6,-23.58342,148.877854
1565,Blair State School,Cribb Street,Sadliers Crossing,4305,State,Prep Year to Year 6,-27.612002,152.748501
316,Blenheim State School,81 Blenheim Road,Blenheim,4341,State,Prep Year to Year 6,-27.650135,152.33178700000002
952,Bli Bli State School,School Road,Bli Bli,4560,State,Prep Year to Year 6,-26.613764,153.031973
1173,Bloomfield River State School,3202 Rossville-Bloomfield Road,Bloomfield,4895,State,Prep Year to Year 6,-15.935214000000002,145.341398
981,Bloomsbury State School,8545 Bruce Highway,Bloomsbury,4799,State,Prep Year to Year 6,-20.702837,148.59555
612,Bluewater State School,Buckby Street,Bluewater,4818,State,Prep Year to Year 6,-19.174864000000003,146.555658
344,Bluff State School,Main Street,Bluff,4702,State,Prep Year to Year 6,-23.582155,149.068871
1299,Bohlevale State School,Bohlevale School Road,Burdell,4818,State,Early Childhood to Year 6,-19.24885,146.685598
425,Bollon State School,Main Street,Bollon,4488,State,Early Childhood to Year 6,-28.031512,147.475661
2105,Boonah State High School,32 Macquarie Street,Boonah,4310,State,Year 7 to Year 12,-27.995421999999998,152.68917199999999
333,Boonah State School,Park Street,Boonah,4310,State,Prep Year to Year 6,-27.997753000000003,152.68117900000001
1603,Boondall State School,Cnr Sandgate & Roscommon Roads,Boondall,4034,State,Prep Year to Year 6,-27.348419,153.059312
1542,Booyal Central State School,31620 Bruce Highway,Booyal,4671,State,Prep Year to Year 6,-25.209454,152.032462
A015,Border Rivers Christian College (Goondiwindi),194 Marshall Street,Goondiwindi,4390,Independent,Prep Year to Year 12,-28.5514,150.316711
1981,Boronia Heights State School,194 Middle Road,Boronia Heights,4124,State,Prep Year to Year 6,-27.684279999999998,153.01781
899,Bororen State School,1 Kent Street,Bororen,4678,State,Prep Year to Year 6,-24.244367999999998,151.49199299999998
57,Bouldercombe State School,52599 Burnett Highway,Bouldercombe,4702,State,Prep Year to Year 6,-23.564135,150.47178799999998
595,Boulia State School,Templeton Street,Boulia,4829,State,Early Childhood to Year 6,-22.908441,139.91096299999998
6134,Bounty Boulevard State School,195 Bounty Boulevard,North Lakes,4509,State,Prep Year to Year 6,-27.215694,153.008052
2065,Bowen State High School,1-9 Argyle Park Road,Bowen,4805,State,Year 7 to Year 12,-19.999111,148.235577
10,Bowen State School,29 Kennedy Street,Bowen,4805,State,Early Childhood to Year 6,-20.010151,148.243824
815,Bowenville State School,Irvingdale Road,Bowenville,4404,State,Prep Year to Year 6,-27.303739,151.493977
1191,Boyne Island State School,151 Malpas Street,Boyne Island,4680,State,Prep Year to Year 6,-23.950159,151.356403
1465,Boynewood State School,1138 Durong Road,Boynewood,4626,State,Prep Year to Year 6,-25.654999,151.254846
2118,Bracken Ridge State High School,68 Barfoot Street,Bracken Ridge,4017,State,Year 7 to Year 12,-27.307357,153.044096
772,Bracken Ridge State School,1 Binburra Street,Bracken Ridge,4017,State,Prep Year to Year 6,-27.325195,153.042058
466,Brandon State School,Drysdale Street,Brandon,4808,State,Prep Year to Year 6,-19.553714000000003,147.348591
1066,Branyan Road State School,Branyan Drive,Branyan,4670,State,Prep Year to Year 6,-24.892716,152.29388799999998
571,Brassall State School,Pine Mountain Road,Brassall,4305,State,Prep Year to Year 6,-27.588403999999997,152.748329
2173,Bray Park State High School,Lavarack Road,Bray Park,4500,State,Year 7 to Year 12,-27.299893,152.961965
339,Bray Park State School,Hopetoun Street,Bray Park,4500,State,Prep Year to Year 6,-27.293504,152.975298
2050,Bremer State High School,133-153 Warwick Road,Ipswich,4305,State,Year 7 to Year 12,-27.633359000000002,152.755332
2181,Bribie Island State High School,First Avenue,Bongaree,4507,State,Year 7 to Year 12,-27.082965,153.166077
540,Bribie Island State School,31-63 First Avenue,Bongaree,4507,State,Prep Year to Year 6,-27.083259,153.16189599999998
1133,Brigalow State School,Warrego Highway,Brigalow,4412,State,Prep Year to Year 6,-26.836451,150.779251
1669,Brighton State School,2 North Road,Brighton,4017,State,Prep Year to Year 6,-27.294286,153.051226
7573,Brightwater State School,20 Dianella Drive,Mountain Creek,4557,State,Prep Year to Year 6,-26.709163,153.11156699999998
5345,Brigidine College (Indooroopilly),53 Ward Street,Indooroopilly,4068,Catholic,Year 7 to Year 12,-27.500574,152.980432
2073,Brisbane Adventist College (Mansfield),303A Broadwater Road,Mansfield,4122,Independent,Prep Year to Year 12,-27.544596999999996,153.09761
2104,Brisbane Bayside State College,Network Drive,Wynnum West,4178,State,Year 7 to Year 12,-27.461983,153.149996
5465,Brisbane Boys' College (Toowong),Kensington Terrace,Toowong,4066,Independent,Prep Year to Year 12,-27.487004,152.987731
207,Brisbane Central State School,Rogers Street,Spring Hill,4000,State,Prep Year to Year 6,-27.459289000000002,153.027198
5883,"Brisbane Christian College (Golda Ave, Salisbury)",109 Golda Avenue,Salisbury,4107,Independent,Prep Year to Year 5,-27.557803000000003,153.039059
5510,Brisbane Girls Grammar School (Brisbane),Gregory Terrace,Brisbane,4000,Independent,Year 7 to Year 12,-27.459069,153.019826
5509,Brisbane Grammar School (Brisbane),24 Gregory Terrace,Brisbane,4000,Independent,Year 5 to Year 12,-27.459894,153.018621
5503,Brisbane Independent School (Pullenvale),2447 Moggill Road,Pullenvale,4069,Independent,Prep Year to Year 6,-27.524134000000004,152.918721
5791,Brisbane Montessori School (Fig Tree Pocket),Mactier Street,Fig Tree Pocket,4069,Independent,Prep Year to Year 10,-27.532449,152.961248
3605,Brisbane School of Distance Education,Cnr Stanley Street & Cavendish Road,Coorparoo,4151,State,Early Childhood to Year 12,-27.486555,153.05381599999998
2003,Brisbane State High School,Cnr Cordelia and Glenelg Streets,South Brisbane,4101,State,Year 7 to Year 12,-27.481773999999998,153.018099
2294,Brisbane Youth Education and Training Centre,99 Wolston Park Road,Wacol,4076,State,Year 5 to Year 12,-27.592473,152.914984
1381,Broadbeach State School,Alexandra Avenue,Broadbeach,4218,State,Prep Year to Year 6,-28.035756,153.434552
1071,Broadwater State School,638 Texas Road,Broadwater,4380,State,Prep Year to Year 6,-28.655515,151.87866599999998
16,Brookfield State School,36 Boscombe Road,Brookfield,4069,State,Prep Year to Year 6,-27.495113,152.913587
311,Brookstead State School,30 Ware Street,Brookstead,4364,State,Prep Year to Year 6,-27.75801,151.450522
1035,Brooweena State School,Lahey Street,Brooweena,4620,State,Prep Year to Year 6,-25.598941,152.26107
2164,Browns Plains State High School,Ivor Street,Browns Plains,4118,State,Year 7 to Year 12,-27.669921999999996,153.054003
1922,Browns Plains State School,1-29 Mayfair Drive,Browns Plains,4118,State,Early Childhood to Year 6,-27.667726000000002,153.05456999999998
1939,Bucasia State School,13 Kemp Street,Bucasia,4750,State,Prep Year to Year 6,-21.030957,149.157804
1888,Buddina State School,Cnr Tumut Street & Iluka Avenue,Buddina,4575,State,Prep Year to Year 6,-26.702191,153.133162
223,Buderim Mountain State School,8-42 Main Street,Buderim,4556,State,Prep Year to Year 6,-26.684588,153.053898
1124,Builyan State School,Gladstone Road,Boyne Valley,4680,State,Early Childhood to Year 6,-24.52931,151.385482
17,Bulimba State School,Oxford Street,Bulimba,4171,State,Prep Year to Year 6,-27.453162,153.06505
962,Bullyard State School,2358 Bucca Road,Bullyard,4671,State,Prep Year to Year 6,-24.950098,152.061257
18,Bundaberg Central State School,13 Crofton Street,Bundaberg Central,4670,State,Prep Year to Year 6,-24.869865,152.34823400000002
384,Bundaberg Christian College (Bundaberg),234 Ashfield Road,Bundaberg,4670,Independent,Prep Year to Year 12,-24.867732999999998,152.407598
497,Bundaberg East State School,33 Scotland Street,Bundaberg East,4670,State,Prep Year to Year 6,-24.862297,152.37256100000002
2019,Bundaberg North State High School,9 Marks Street,Bundaberg North,4670,State,Year 7 to Year 12,-24.849464,152.33961499999998
161,Bundaberg North State School,Mount Perry Road,Bundaberg North,4670,State,Prep Year to Year 6,-24.851878,152.340454
637,Bundaberg South State School,Walla Street,Bundaberg South,4670,State,Prep Year to Year 6,-24.871019,152.360627
3029,Bundaberg Special School,Dr Mays Road,Norville,4670,State,Prep Year to Year 12,-24.886879999999998,152.33887099999998
2004,Bundaberg State High School,37 Maryborough Street,Bundaberg South,4670,State,Year 7 to Year 12,-24.877041000000002,152.349889
1836,Bundaberg West State School,George Street,Bundaberg West,4670,State,Prep Year to Year 6,-24.876259,152.33384099999998
19,Bundamba State School,221 Brisbane Road,Bundamba,4304,State,Early Childhood to Year 6,-27.611295000000002,152.804464
2130,Bundamba State Secondary College,15a Naomai Street,Bundamba,4304,State,Year 7 to Year 12,-27.614915999999997,152.813679
1508,Bungunya State School,George Street,Bungunya,4494,State,Prep Year to Year 6,-28.427099,149.65450900000002
853,Bunker's Hill State School,315 Bunkers Hill School Road,Westbrook,4350,State,Prep Year to Year 6,-27.606009999999998,151.833327
894,Buranda State School,24 Cowley Street,Woolloongabba,4102,State,Prep Year to Year 6,-27.497171,153.04267
5422,Burdekin Catholic High School (Ayr),45 Gibson Street,Ayr,4807,Catholic,Year 7 to Year 12,-19.564642000000003,147.414525
5880,"Burdekin Christian College (Melbourne St, Ayr)",2-12 Melbourne Street,Ayr,4807,Independent,Prep Year to Year 12,-19.572959,147.417066
3003,Burdekin School,159 Young Street,Ayr,4807,State,Early Childhood to Year 12,-19.578425,147.407973
530,Burketown State School,Beames Street,Burketown,4830,State,Prep Year to Year 6,-17.738926,139.547822
1568,Burleigh Heads State School,Lower Gold Coast Highway,Burleigh Heads,4220,State,Early Childhood to Year 6,-28.086873999999998,153.449399
319,Burnett Heads State School,Burnett Heads Road,Burnett Heads,4670,State,Prep Year to Year 6,-24.771725,152.414509
2089,Burnett State College,65 Pineapple Street,Gayndah,4625,State,Year 7 to Year 12,-25.631898,151.606321
5680,Burnett Youth Learning Centre (Elliott),3693 Goodwood Road,Elliott,4670,Independent,Year 7 to Year 12,-25.007559,152.376329
2145,Burnside State High School,Blaxland Road,Burnside,4560,State,Year 7 to Year 12,-26.630401000000003,152.94726799999998
1873,Burnside State School,51 Blaxland Road,Burnside,4560,State,Early Childhood to Year 6,-26.630419,152.947573
5553,Burpengary Meadows State School,153 Rowley Road,Burpengary,4505,State,Prep Year to Year 6,-27.159893,152.93821200000002
601,Burpengary State School,35 Station Road,Burpengary,4505,State,Prep Year to Year 6,-27.157727,152.959036
9676,Burpengary State Secondary College,196 Pitt Road,Burpengary,4505,State,Year 7 to Year 12,-27.170609000000002,152.977393
1129,Burra Burri State School,3173 Burra Burri Creek Road,Burra Burri,4413,State,Prep Year to Year 6,-26.509359999999997,151.02373
1966,Burrowes State School,Third Avenue,Marsden,4132,State,Prep Year to Year 6,-27.676278999999997,153.08980400000002
1427,Butchers Creek State School,Cnr Topaz & Gadaloff Roads,Butchers Creek,4885,State,Prep Year to Year 6,-17.361216,145.692288
